month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2019-11	2.64	96.94	
2019-12	3.24	97.57	
2020-01	3.68	96.6	
2020-02	4.16	96.65	
2020-03	3.03	64	
2020-04	2.93	45.2	
2020-05	3.46	68.25	
2020-06	4.1	84.42	
2020-07	4.69	86.41	
2020-08	4.43	80.91	
2020-09	4.53	82.75	
2020-10	4.67	85.49	
2020-11	4.64	82.35	
2020-12	4.62	63.32	
2021-01	4.69	74.51	
2021-02	4.26	31.96	
2021-03	3.84	-11.22	
2021-04	4.55	9.65	
2021-05	5.11	50.4	
2021-06	7.2	88.99	
2021-07	8.87	95.13	
2021-08	9	93.06	
2021-09	10.07	94.55	
2021-10	10.55	95.2	
2021-11	10.78	91.31	
2021-12	10.06	72.86	
2022-01	8.8	40.37	
2022-02	8.17	15.57	
2022-03	8.15	2.06	
2022-04	7.6	-17.1	
2022-05	7.83	-26.41	
2022-06	9.3	2.08	
2022-07	9.73	35.59	
2022-08	8.47	0.12	
2022-09	7.37	-45.41	
2022-10	6.72	-63.11	
2022-11	6.76	-69.93	
2022-12	6.86	-70.09	
2023-01	6.41	-82.76	
2023-02	6.34	-89.6	
2023-03	5.92	-96.7	
2023-04	6.21	-80.17	
2023-05	6.51	-56.97	
2023-06	6.12	-73.17	
2023-07	6.85	-21	
2023-08	6.47	-12.77	
2023-09	5.59	-61.74	
2023-10	4.63	-93.96	
2023-11	4.3	-96.75	
2023-12	3.67	-98.64	
2024-01	3.37	-97.89	
2024-02	2.97	-95.41	
2024-03	3.35	-80.66	
2024-04	3.45	-72.01	
2024-05	3.12	-84.82	
2024-06	2.78	-95.44	
2024-07	2.36	-98.37	
2024-08	2.09	-99.15	
2024-09	2.06	-92.86	
2024-10	2.65	-61.51	
2024-11	3.43	-15.65	
2024-12	3.14	-3.09	
2025-01	2.67	-26.64	
2025-02	2.72	-33.21	
