month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2005-08	2.24	-0.75	
2005-09	2.44	-0.72	
2005-10	2.18	-0.75	
2005-11	2.27	-0.73	
2005-12	2.45	-0.71	
2006-01	2.48	-0.7	
2006-02	2.67	-0.68	
2006-03	2.6	-0.68	
2006-04	2.61	-0.68	
2006-05	2.84	-0.65	
2006-06	3.91	-0.51	
2006-07	2.74	-0.65	
2006-08	2.75	-0.65	
2006-09	2.87	-0.63	
2006-10	3.05	-0.6	
2006-11	2.8	-0.63	
2006-12	2.78	-0.63	
2007-01	3.15	-0.58	
2007-02	3.62	-0.51	
2007-03	4.75	-0.36	
2007-04	6.51	-0.12	
2007-05	8.71	0.18	
2007-06	6.07	-0.18	
2007-07	5.26	-0.29	
2007-08	6.24	-0.15	
2007-09	7.7	0.05	
2007-10	7.56	0.03	
2007-11	8.58	0.18	
2007-12	11.03	0.51	
2008-01	12.05	0.65	
2008-02	10.09	0.38	
2008-03	9.72	0.33	
2008-04	6.91	-0.05	
2008-05	7.38	0.02	
2008-06	5.77	-0.2	
2008-07	5.76	-0.19	
2008-08	4.58	-0.35	
2008-09	4.28	-0.38	
2008-10	3.31	-0.51	
2008-11	3.04	-0.55	
2008-12	3.62	-0.45	
2009-01	3.74	-0.42	
2009-02	4.55	-0.28	
2009-03	4.53	-0.27	
2009-04	4.84	-0.2	
2009-05	5.2	-0.12	
2009-06	6.64	0.16	
2009-07	7.13	0.28	
2009-08	7.93	0.45	
2009-09	9.02	0.66	
2009-10	9.82	0.82	
2009-11	11.07	1.06	
2009-12	10.42	0.94	
2010-01	11.07	1.07	
2010-02	10.96	1.05	
2010-03	11.37	1.12	
2010-04	11.02	1.05	
2010-05	9.46	0.75	
2010-06	10.04	0.85	
2010-07	9.95	0.83	
2010-08	11.49	1.11	
2010-09	11.19	1.04	
2010-10	12.68	1.3	
2010-11	14.35	1.57	
2010-12	14.22	1.51	
2011-01	12.11	1.12	
2011-02	12.06	1.09	
2011-03	12.84	1.19	
2011-04	12.7	1.14	
2011-05	12.16	1.03	
2011-06	10.99	0.81	
2011-07	10.97	0.79	
2011-08	9.93	0.61	
2011-09	9.44	0.52	
2011-10	8.16	0.31	
2011-11	8.03	0.28	
2011-12	6.29	0	
2012-01	5.54	-0.12	
2012-02	6.31	0	
2012-03	6.91	0.09	
2012-04	6.36	0	
2012-05	6.09	-0.05	
2012-06	5.36	-0.17	
2012-07	4.59	-0.29	
2012-08	5.16	-0.2	
2012-09	4.7	-0.27	
2012-10	4.72	-0.27	
2012-11	4.29	-0.33	
2012-12	4.13	-0.36	
2013-01	4.57	-0.29	
2013-02	4.74	-0.27	
2013-03	5.39	-0.17	
2013-04	4.88	-0.25	
2013-05	5.31	-0.19	
2013-06	5.11	-0.22	
2013-07	4.68	-0.29	
2013-08	5.38	-0.18	
2013-09	6.57	-0.01	
2013-10	6.02	-0.1	
2013-11	5.44	-0.19	
2013-12	5.94	-0.12	
2014-01	5.57	-0.18	
2014-02	6.23	-0.09	
2014-03	6.74	-0.02	
2014-04	6.73	-0.03	
2014-05	6.24	-0.1	
2014-06	6.2	-0.11	
2014-07	6.25	-0.11	
2014-11	10.69	0.5	
2014-12	23.69	2.24	
2015-01	22.28	1.97	
2015-02	21.49	1.79	
2015-03	23.89	2.02	
2015-04	28.94	2.55	
2015-05	29.78	2.53	
2015-06	33.44	2.83	
2015-07	26.23	1.92	
2015-08	20.49	1.24	
2015-09	13.85	0.5	
2015-10	16.68	0.78	
2015-11	24.7	1.59	
2015-12	26.71	1.75	
2016-01	21.23	1.15	
2016-02	18.01	0.8	
2016-03	17.28	0.71	
2016-04	17.92	0.75	
2016-05	16.07	0.56	
2016-06	17.33	0.67	
2016-07	17.93	0.71	
2016-08	16.97	0.61	
2016-09	16.3	0.54	
2016-10	16.16	0.52	
2016-11	16.85	0.57	
2016-12	15.77	0.46	
2017-01	15.43	0.41	
2017-02	15.71	0.43	
2017-03	15.38	0.38	
2017-04	15.12	0.35	
