month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2022-12	38.6	-67.65	
2023-01	39.29	-48.88	
2023-02	41.01	-13.03	
2023-03	40.16	-2.02	
2023-04	40.75	16.26	
2023-05	43.05	39.96	
2023-06	38.46	0.36	
2023-07	36.77	-40.09	
2023-08	41.35	0	
2023-09	38.05	-28.57	
2023-10	37.04	-60.87	
2023-11	40.22	-26.05	
2023-12	38.8	-11.95	
2024-01	33.95	-79.99	
2024-02	33.38	-90.31	
2024-03	33.81	-85.88	
2024-04	31.58	-93.04	
2024-05	32.99	-81.61	
2024-06	31.39	-92.95	
2024-07	28.28	-95.5	
2024-08	28.44	-92.37	
2024-09	29.69	-79.18	
2024-10	36.56	-17.16	
2024-11	36.57	10.08	
2024-12	35.82	20.05	
2025-01	31.44	-15.13	
2025-02	31.43	-35.71	
