month	ct_avg_Tdx收盘价	人均持股
2010-05	83.47	0	
2010-06	79.56	3399	
2010-09	71.91	4386	
2010-12	94.7	5812	
2011-03	86.55	4249	
2011-06	36.4	19292	
2011-09	42.12	24588	
2011-12	42.86	26377	
2012-03	42.76	27362	
2012-06	35.46	54474	
2012-09	27.59	48241	
2012-12	29.62	55747	
2013-03	37.32	49658	
2013-06	36.79	76155	
2013-09	24.99	153391	
2013-12	23.15	102168	
2014-03	19.76	57044	
2014-06	17.09	59107	
2014-09	19.48	56500	
2014-12	22.51	81150	
2015-03	28.57	45275	
2015-06	44.23	24311	
2015-09	31.74	31095	
2015-12	34.59	28964	
2016-03	30.13	30794	
2016-06	21.13	49358	
2016-09	24.55	53569	
2016-12	24.09	49463	
2017-03	30.39	66430	
2017-06	30.2	47811	
2017-09	32.62	56918	
2017-12	38.59	43449	
2018-03	42.84	57532	
2018-06	38.22	52622	
2018-09	29.06	43394	
2018-12	27.15	40772	
2019-03	35.15	43318	
2019-06	25.84	27004	
2019-09	33.68	37166	
2019-12	31.75	33915	
2020-03	31.24	25884	
2020-06	29.26	25480	
2020-09	36.89	33404	
2020-12	45.76	40674	
2021-03	54.94	35644	
2021-06	61.21	37026	
2021-09	53.53	30681	
2021-12	51.34	33044	
2022-03	43.35	29675	
2022-06	35.11	21424	
2022-09	29.44	17055	
2022-12	34.05	22471	
2023-03	40.68	27643	
2023-06	34.37	23829	
2023-09	33.62	25684	
2023-12	33.52	28040	
2024-03	33.64	25570	
2024-06	32.23	27020	
2024-09	26.49	23704	
