month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2004-05	9.03	-43.3	
2004-06	8.64	-64.97	
2004-07	8.9	-70.5	
2004-08	9.17	-61.89	
2004-09	9.22	-57.22	
2004-10	8.78	-65.79	
2004-11	8.9	-72.12	
2004-12	8.55	-86.92	
2005-01	8.27	-91.03	
2005-02	8.9	-60.23	
2005-03	8.56	-71.74	
2005-04	9.04	-24.45	
2005-05	8.72	-29.74	
2005-06	7.59	-62.09	
2005-07	6.28	-91.84	
2005-08	6.79	-84.08	
2005-09	6.63	-80.78	
2005-10	6.34	-94.14	
2005-11	6.2	-92.57	
2005-12	6.58	-65.25	
2006-01	7.54	-40.77	
2006-02	6.68	-40.18	
2006-03	6.32	-69.76	
2006-04	6.69	-44.36	
2006-05	7.34	2.31	
2006-06	7.22	15.87	
2006-07	7.55	36.9	
2006-08	7.9	54.67	
2006-09	9.19	80.61	
2006-10	10.29	91.33	
2006-11	12.25	94.4	
2006-12	14.38	98.64	
2007-01	17.07	98.93	
2007-02	16.71	90.12	
2007-03	16.23	81.45	
2007-04	18.91	95.92	
2007-05	21.13	98.21	
2007-06	23.01	99.15	
2007-07	27.32	98.78	
2007-08	35.48	99.11	
2007-09	36.31	90.71	
2007-10	42.08	98.47	
2007-11	40.36	85.71	
2007-12	38.92	76.21	
2008-01	38.28	68.59	
2008-02	33.14	31.49	
2008-03	30.8	5.31	
2008-04	32.12	-3.57	
2008-05	31.35	-12.27	
2008-06	25.16	-44	
2008-07	23.24	-57.38	
2008-08	22.98	-73.81	
2008-09	18.33	-88.06	
2008-10	13.78	-92.95	
2008-11	12.93	-88.7	
2008-12	12.95	-88.59	
2009-01	12.94	-87.92	
2009-02	14.62	-62.64	
2009-03	15.09	-46.87	
2009-04	15.98	-28.19	
2009-05	16.79	-7	
2009-06	20.66	22.41	
2009-07	19.13	27.17	
2009-08	16.72	9.61	
2009-09	15.12	-24.59	
2009-10	16.74	-10.12	
2009-11	18.36	33.03	
2009-12	17.37	20.42	
2010-01	16.43	-12.05	
2010-02	15.6	-46.84	
2010-03	15.84	-51.68	
2010-04	15.21	-65.05	
