month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2004-06	11.9	8.8	-0.4	-23.13	0.25	46.71	
2004-07	10.11	7.67	-0.49	-58.77	0.08	-16.96	
2004-08	9.58	7.37	-0.52	-67.69	0.03	-45.66	
2004-09	10.7	8.25	-0.46	-58.48	0.14	-37.22	
2004-10	12.07	9.28	-0.39	-18.63	0.27	8.93	
2004-11	11.31	8.72	-0.43	-28.13	0.18	11.73	
2004-12	10.21	7.85	-0.48	-64.2	0.05	-40.29	
2005-01	9.68	7.46	-0.51	-76.61	-0.01	-69.15	
2005-02	10.98	8.46	-0.44	-50.82	0.12	-43.48	
2005-03	12.51	9.6	-0.36	-2.15	0.25	10.4	
2005-04	13.64	10.52	-0.3	35.89	0.36	46.98	
2005-05	13.2	10.18	-0.32	47.21	0.31	61.87	
2005-06	13.5	10.41	-0.3	64.84	0.32	75.69	
2005-07	13.43	10.51	-0.3	72.32	0.33	83.63	
2005-08	13.32	10.46	-0.31	71.12	0.31	79.35	
2005-09	13.16	10.34	-0.31	47.61	0.29	58.77	
2005-10	14.23	11.18	-0.25	75.78	0.38	85.77	
2005-11	14.19	11.15	-0.25	87.95	0.37	89.85	
2005-12	14.07	11.05	-0.26	82.14	0.35	82.91	
2006-01	15.59	12.25	-0.18	96.98	0.48	97.04	
2006-02	18.06	14.1	-0.04	98.66	0.69	97.58	
2006-03	17.55	13.99	-0.07	95.53	0.67	93.79	
2006-04	17.1	15.42	-0.09	92.5	0.82	95.31	
2006-05	19.26	22.08	0.03	96.28	1.56	97.52	
2006-06	22.36	25.64	0.19	98.29	1.91	98.29	
2006-07	22.33	25.61	0.19	89.12	1.85	89.12	
2006-08	19.75	22.65	0.05	67.27	1.48	70.89	
2006-09	20.06	23.01	0.07	59.01	1.47	65.69	
2006-10	20.08	23.03	0.07	56.51	1.43	59.66	
2006-11	20.19	23.15	0.08	46.51	1.41	53.04	
2006-12	22.41	25.94	0.2	61.56	1.64	65.09	
2007-01	28.45	32.63	0.51	92.46	2.24	92.99	
2007-02	27.75	31.82	0.47	89.23	2.08	89.28	
2007-03	25.99	29.8	0.37	77.72	1.82	77.56	
2007-04	28.26	32.41	0.49	89.24	2	89.2	
2007-05	33.64	38.73	0.76	98.16	2.48	97.97	
2007-06	33.37	38.27	0.73	91.58	2.34	91.07	
2007-07	30.28	34.82	0.56	71.27	1.97	70.98	
2007-08	33.2	38.19	0.7	87.03	2.17	86.57	
2007-09	34.1	39.22	0.73	89.46	2.17	89.42	
2007-10	32.81	37.74	0.66	77.88	1.98	77.78	
2007-11	27.03	31.04	0.37	14.84	1.42	13.64	
2007-12	28.19	32.43	0.44	-3.17	1.49	-4.24	
2008-01	30.19	34.73	0.53	9.13	1.61	8.68	
2008-02	24.59	28.29	0.25	-41.96	1.1	-41.19	
2008-03	22.35	25.67	0.14	-62.23	0.88	-63.22	
2008-04	19.94	22.93	0.02	-82.27	0.66	-82.82	
2008-05	19.93	24.23	0.02	-79.02	0.73	-78.66	
2008-06	15.86	21.89	-0.19	-90.8	0.55	-88.13	
2008-07	17.43	24.06	-0.1	-81.09	0.69	-68.87	
2008-08	15.6	21.54	-0.2	-92.6	0.49	-87.92	
2008-09	12.96	17.45	-0.33	-98.79	0.2	-98.31	
