month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2001-04	12.09	79.4	
2001-05	12.57	91.12	
2001-06	12.29	79	
2001-07	12.34	82.87	
2001-08	10.88	10.13	
2001-09	10.66	-18	
2001-10	9.72	-44.79	
2001-11	9.92	-50.16	
2001-12	9.56	-62.84	
2002-01	7.88	-86.74	
2002-02	8.26	-80.71	
2002-03	9.03	-70.28	
2002-04	9.23	-58.2	
2002-05	8.76	-68.23	
2002-06	8.55	-80.31	
2002-07	9.83	-18.48	
2002-08	9.41	0.73	
2002-09	8.5	-34.87	
2002-10	7.53	-75.67	
2002-11	7.21	-83.21	
2002-12	6.95	-89.45	
2003-01	7.03	-81.65	
2003-02	7.55	-61.01	
2003-03	7.16	-71.43	
2003-04	7.32	-57.02	
2003-05	6.77	-80.66	
2003-06	6.9	-80.36	
2003-07	6.56	-91.36	
2003-08	6.33	-97.15	
2003-09	6.42	-83.77	
2003-10	6.28	-82.79	
2003-11	6	-93.88	
2003-12	6.19	-80.9	
2004-01	6.38	-61.74	
2004-02	7	-10.85	
2004-03	7.24	21.12	
2004-04	6.93	24.11	
2004-05	6.32	-22.38	
2004-06	6.02	-41.6	
2004-07	5.76	-58.52	
2004-08	5.61	-72.6	
2004-09	5.79	-63.43	
2004-10	5.73	-57.42	
2004-11	5.94	-43.06	
2004-12	5.58	-69.52	
2005-01	5.42	-84.02	
2005-02	5.31	-88.74	
2005-03	5.22	-88.86	
2005-04	4.86	-95.45	
2005-05	4.57	-97.64	
2005-06	4.74	-86.45	
2005-07	4.18	-96.68	
2005-08	4.61	-75.31	
2005-09	4.97	-40.5	
2005-10	4.58	-57.31	
2005-11	4.39	-81.98	
2005-12	4.42	-75.64	
2006-01	5.02	-13.23	
2006-02	5.4	22.21	
2006-03	5.32	34.5	
2006-04	4.81	25.89	
2006-05	6.04	61.76	
2006-06	5.96	74.27	
2006-07	6.73	89.96	
2006-08	6.44	83.19	
2006-09	7.31	94.69	
2006-10	7.1	85.29	
2006-11	7.24	78.77	
2006-12	9.06	97.74	
2007-01	11.96	99.55	
2007-02	14.01	97.14	
2007-03	13.92	91.07	
2007-04	15.47	98.47	
2007-05	18.89	99.21	
2007-06	23.48	96.17	
2007-07	19.91	82.35	
2007-08	22.44	89.36	
2007-09	21.42	77.68	
2007-10	18.83	45.34	
2007-11	17.09	16.07	
2007-12	19.29	25.8	
2008-01	20.2	40.22	
2008-02	18.38	-3.39	
2008-03	16.73	-24.96	
2008-04	12.64	-57.14	
2008-05	13.55	-65.4	
2008-06	11.34	-84.6	
2008-07	12.14	-77.33	
