month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2013-09	1.08	13.54	
2013-10	1.08	1.04	
2013-11	1.08	0.51	
2013-12	1.08	-7.71	
2014-01	1.05	-27.13	
2014-02	1.02	-53.24	
2014-03	1.01	-63.18	
2014-04	1.05	-39.71	
2014-05	1.05	-28.48	
2014-06	1	-61.43	
2014-07	1.01	-66.27	
2014-08	1.09	9.44	
2014-09	1.1	38.6	
2014-10	1.13	56.94	
2014-11	1.35	77.63	
2014-12	2.49	95.73	
2015-01	2.32	85.49	
2015-02	2.29	83.04	
2015-03	2.43	88.23	
2015-04	2.82	97.28	
2015-05	2.65	83.71	
2015-06	2.54	74.02	
2015-07	1.88	19.33	
2015-08	1.54	-15.31	
2015-09	1.22	-48.35	
2015-10	1.31	-50.52	
2015-11	1.82	-30.4	
2015-12	1.77	-25.62	
2016-01	1.39	-58.39	
2016-02	1.26	-75.71	
2016-03	1.35	-68.79	
2016-04	1.41	-66.16	
2016-05	1.28	-82.4	
2016-06	1.33	-73.12	
2016-07	1.4	-43.41	
2016-08	1.36	-42.39	
2016-09	1.36	-37.46	
2016-10	1.37	-19.81	
2016-11	1.55	24.19	
2016-12	1.46	26.3	
2017-01	1.41	8.33	
2017-02	1.53	43.95	
2017-03	1.54	61.92	
2017-04	1.54	59.72	
2017-05	1.56	60.67	
2017-06	1.75	90.71	
2017-07	1.72	85.08	
2017-08	1.62	64.64	
2017-09	1.63	57.82	
2017-10	1.54	18.75	
2017-11	1.49	-14.77	
2017-12	1.3	-48.6	
2018-01	1.33	-53.65	
2018-02	1.21	-72.74	
2018-03	1.17	-84.99	
2018-04	1.1	-93.45	
2018-05	1.13	-85.11	
2018-06	1.12	-87.99	
2018-07	1.23	-46.63	
2018-08	1.13	-63.31	
2018-09	1.03	-84.4	
2018-10	0.93	-91.32	
2018-11	1.03	-78.08	
2018-12	0.98	-87.1	
2019-01	1.19	-30.03	
2019-02	1.27	6.01	
2019-03	1.4	39.03	
2019-04	1.43	60.93	
2019-05	1.29	50.09	
2019-06	1.31	53.06	
2019-07	1.3	43.25	
2019-08	1.23	9.25	
2019-09	1.31	36.03	
2019-10	1.27	16.86	
2019-11	1.23	-14.16	
2019-12	1.35	7.39	
2020-01	1.57	76.34	
2020-02	1.44	75.36	
2020-03	1.39	58.81	
2020-04	1.32	16.11	
2020-05	1.31	-1.09	
2020-06	1.3	-17.37	
2020-07	1.6	59.01	
2020-08	1.65	84.78	
2020-09	1.57	73.86	
2020-10	1.62	79.52	
2020-11	1.68	88.86	
2020-12	1.64	72.36	
2021-01	1.73	81.92	
2021-02	1.61	60.59	
2021-03	1.6	34.04	
2021-04	1.67	36.61	
2021-05	1.71	69.89	
2021-06	1.77	83.08	
2021-07	1.66	50.61	
2021-08	1.58	4.1	
2021-09	1.58	-15.98	
2021-10	1.52	-49.5	
2021-11	1.46	-76.38	
2021-12	1.46	-81.44	
2022-01	1.45	-77.96	
2022-02	1.38	-90.91	
2022-03	1.27	-95.15	
2022-04	1.24	-91.26	
2022-05	1.14	-94.36	
2022-06	1.23	-76.36	
2022-07	1.22	-74.87	
2022-08	1.25	-60.99	
2022-09	1.26	-39.41	
2022-10	1.21	-60.16	
2022-11	1.27	-25.73	
2022-12	1.22	-33.16	
2023-01	1.24	-46.71	
2023-02	1.28	7.32	
2023-03	1.29	33.85	
2023-04	1.32	53.57	
2023-05	1.3	50.45	
2023-06	1.24	0.18	
2023-07	1.26	-13.01	
2023-08	1.41	59.24	
2023-09	1.35	70.31	
2023-10	1.38	78.99	
2023-11	1.69	94.48	
2023-12	1.59	83.93	
2024-01	1.39	45.49	
2024-02	1.3	9.95	
2024-03	1.46	38.52	
2024-04	1.51	55.45	
2024-05	1.62	74.42	
2024-06	1.53	62.69	
2024-07	1.41	14.52	
2024-08	1.34	-24.43	
2024-09	1.35	-44.03	
2024-10	1.63	12.8	
2024-11	1.66	43.32	
2024-12	1.65	64.53	
2025-01	1.47	29.71	
