month	ct_avg_前复权价格	人均持股
2020-01	1.05	825.5	
2020-03	0.98	4552	
2020-06	0.94	5447	
2020-09	0.91	7694	
2020-12	0.85	8443	
2021-03	0.85	79404	
2021-06	0.83	83291	
2021-09	0.73	84867	
2021-12	0.7	90841	
2022-03	0.73	101829	
2022-06	0.71	106284	
2022-09	0.69	109128	
2022-12	0.75	110057	
2023-03	0.78	209548	
2023-06	0.83	220420	
2023-09	0.78	222702	
2023-12	0.75	222899	
2024-03	0.76	228375	
2024-06	0.79	229112	
2024-09	0.84	257287	
