month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2020-07	5.5	95.65	
2020-08	5.58	89.71	
2020-09	5.46	81.86	
2020-10	6.51	96.09	
2020-11	7.02	94.77	
2020-12	7.97	95.96	
2021-01	10.8	97.05	
2021-02	10.4	89.82	
2021-03	8.87	71.35	
2021-04	9.56	76.06	
2021-05	10.51	90.33	
2021-06	12.42	94.64	
2021-07	14.99	95.74	
2021-08	14.31	86	
2021-09	14	77.05	
2021-10	15.99	92.86	
2021-11	18.04	97.4	
2021-12	17.42	86.45	
2022-01	15.74	62.08	
2022-02	14.57	36.33	
2022-03	13.81	10.05	
2022-04	12.29	-14.99	
2022-05	11.14	-34.49	
2022-06	13.48	-17.69	
2022-07	14.62	8.38	
2022-08	14.34	2.83	
2022-09	12.06	-45.45	
2022-10	11.41	-64.23	
2022-11	10.75	-77.19	
2022-12	11.28	-74.19	
2023-01	12.02	-61.33	
2023-02	12.13	-41.43	
2023-03	11.01	-74.85	
2023-04	11.11	-69.74	
2023-05	11.54	-48.66	
2023-06	11.13	-67.23	
2023-07	11.39	-47.02	
2023-08	11.91	0.47	
2023-09	10.93	-21.74	
2023-10	9.35	-81.88	
2023-11	9.16	-90.99	
2023-12	7.97	-97.92	
2024-01	7.66	-95.41	
2024-02	7.9	-85.2	
2024-03	9.05	-57.74	
2024-04	9.85	-25.71	
2024-05	10.41	4.73	
2024-06	9.82	4.51	
2024-07	9.37	-13.24	
2024-08	9.11	-29.83	
2024-09	10	7.1	
2024-10	12.95	65.18	
2024-11	13.56	84.78	
2024-12	13.72	88.6	
2025-01	13.12	75.94	
