month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2006-11	5.44	-0.61	
2006-12	6.1	-0.56	
2007-01	7.34	-0.46	
2007-02	7.67	-0.43	
2007-03	8.5	-0.35	
2007-04	10.68	-0.18	
2007-05	14.59	0.14	
2007-06	12.7	0	
2007-07	10.88	-0.14	
2007-08	12.57	-0.01	
2007-09	14.63	0.16	
2007-10	13.94	0.11	
2007-11	12.03	-0.03	
2007-12	13.61	0.1	
2008-01	15.67	0.28	
2008-02	16.54	0.35	
2008-03	16.09	0.32	
2008-04	13.74	0.13	
2008-05	15.59	0.29	
2008-06	12.66	0.06	
2008-07	13.15	0.11	
2008-08	11.59	-0.01	
2008-09	8.92	-0.23	
2008-10	8.02	-0.3	
2008-11	7.87	-0.3	
2008-12	9.64	-0.14	
2009-01	11.1	0	
2009-02	12.9	0.17	
2009-03	13.24	0.22	
2009-04	13.41	0.24	
2009-05	13.02	0.22	
2009-06	14.82	0.4	
2009-07	14.58	0.38	
2009-08	16.12	0.54	
2009-09	17.19	0.65	
2009-10	17.62	0.69	
2009-11	20.17	0.94	
2009-12	19.33	0.86	
2010-01	20.24	0.94	
2010-02	19.95	0.9	
2010-03	20.81	0.97	
2010-04	23.28	1.19	
2010-05	22	1.06	
2010-06	20.7	0.92	
2010-07	16.55	0.54	
2010-08	13.78	0.28	
2010-09	14.16	0.32	
2010-10	14.05	0.31	
2010-11	14.5	0.35	
2010-12	14.2	0.31	
2011-01	12.49	0.16	
2011-02	12.51	0.16	
2011-03	12.5	0.15	
2011-04	11.86	0.09	
2011-05	11.56	0.06	
2011-06	10.52	-0.03	
2011-07	11.18	0.02	
2011-08	10.36	-0.05	
2011-09	9.9	-0.09	
2011-10	9.61	-0.12	
2011-11	9.83	-0.09	
2011-12	8.8	-0.19	
2012-01	8.46	-0.22	
2012-02	8.95	-0.17	
2012-03	9.58	-0.11	
2012-04	9.52	-0.12	
2012-05	10.18	-0.06	
2012-06	10.16	-0.06	
2012-07	11.25	0.04	
2012-08	11.39	0.06	
2012-09	10.79	0.01	
2012-10	10.62	-0.01	
2012-11	9.71	-0.1	
2012-12	9.68	-0.11	
2013-01	10.78	-0.01	
2013-02	11.38	0.04	
2013-03	11.95	0.08	
2013-04	11.85	0.07	
2013-05	12.3	0.1	
2013-06	11.43	0.02	
2013-07	11.21	-0.01	
2013-08	11.64	0.02	
2013-09	12.2	0.07	
2013-10	17.07	0.48	
2013-11	17.6	0.51	
2013-12	18.44	0.56	
2014-01	18.1	0.52	
2014-02	21.04	0.74	
2014-03	21.89	0.78	
2014-04	19.69	0.58	
2014-05	19.02	0.51	
2014-06	19.78	0.56	
2014-07	18.68	0.45	
2014-08	18.73	0.44	
2014-09	18.98	0.45	
2014-10	19.4	0.46	
2014-11	19.76	0.48	
2014-12	21.27	0.57	
2015-01	22.23	0.62	
2015-02	22.26	0.6	
2015-03	23.87	0.7	
2015-04	27.91	0.95	
2015-05	29.21	1.01	
2015-06	33.7	1.28	
2015-07	26.19	0.75	
2015-08	25.02	0.66	
2015-09	23.19	0.53	
2015-10	25.16	0.65	
2015-11	25.7	0.66	
2015-12	24.41	0.57	
2016-01	19.61	0.26	
2016-02	18.45	0.18	
2016-03	19.3	0.23	
2016-04	19.69	0.25	
2016-05	18.87	0.19	
2016-06	18.89	0.19	
2016-07	20.6	0.3	
2016-08	21.82	0.37	
2016-09	23.53	0.47	
2016-10	23.46	0.45	
2016-11	24.08	0.48	
2016-12	22.92	0.4	
2017-01	24.1	0.46	
2017-02	25.45	0.52	
2017-03	26.92	0.59	
2017-04	29.47	0.72	
2017-05	30.6	0.77	
2017-06	31.96	0.83	
2017-07	29.55	0.68	
2017-08	29.52	0.66	
2017-09	31.27	0.74	
2017-10	38.45	1.11	
2017-11	40.96	1.22	
2017-12	42.96	1.29	
2018-01	43.62	1.29	
2018-02	38.92	1.02	
2018-03	43.44	1.23	
2018-04	40.94	1.08	
2018-05	43.43	1.18	
2018-06	43.38	1.15	
2018-07	39.69	0.95	
2018-08	32.66	0.6	
2018-09	28.95	0.41	
2018-10	27.93	0.36	
2018-11	27.8	0.34	
2018-12	25.69	0.24	
2019-01	22.61	0.08	
2019-02	26.09	0.24	
2019-03	29.31	0.39	
2019-04	29.65	0.39	
2019-05	25.78	0.2	
2019-06	24.2	0.12	
2019-07	26.71	0.23	
2019-08	26.06	0.19	
2019-09	27.33	0.24	
2019-10	25.18	0.14	
2019-11	26.42	0.18	
2019-12	25.74	0.15	
2020-01	26.91	0.19	
2020-02	27.16	0.19	
2020-03	29.23	0.27	
2020-04	34.67	0.49	
2020-05	32.53	0.38	
2020-06	32.54	0.37	
2020-07	42.76	0.78	
2020-08	60.14	1.45	
2020-09	49.94	1	
2020-10	56.5	1.22	
2020-11	53.67	1.08	
2020-12	55.04	1.09	
2021-01	50.4	0.89	
2021-02	47.06	0.74	
2021-03	40.53	0.48	
2021-04	45.18	0.63	
2021-05	64.41	1.28	
2021-06	66.35	1.3	
2021-07	71.23	1.42	
2021-08	72.64	1.42	
2021-09	60.03	0.97	
2021-10	50.92	0.65	
2021-11	51.71	0.65	
2021-12	50.89	0.61	
2022-01	47.62	0.49	
2022-02	42.41	0.31	
2022-03	46.79	0.44	
2022-04	46.27	0.41	
2022-05	43.82	0.32	
2022-06	43.15	0.29	
2022-07	47.97	0.43	
2022-08	42.28	0.25	
2022-09	33.22	-0.02	
2022-10	30.81	-0.1	
2022-11	35.87	0.05	
2022-12	36.6	0.06	
2023-01	35.79	0.03	
2023-02	33.92	-0.02	
2023-03	32.53	-0.07	
2023-04	33.02	-0.06	
2023-05	31.58	-0.1	
2023-06	30.49	-0.13	
2023-07	30.96	-0.12	
2023-08	29.34	-0.17	
2023-09	28.22	-0.2	
2023-10	28.13	-0.2	
2023-11	28.31	-0.2	
2023-12	25.71	-0.27	
2024-01	23.54	-0.33	
2024-02	23.5	-0.33	
2024-03	24.42	-0.31	
2024-04	22.99	-0.35	
2024-05	23.66	-0.33	
2024-06	23	-0.35	
2024-07	22.65	-0.36	
2024-08	23.15	-0.34	
2024-09	23	-0.35	
2024-10	26.05	-0.26	
2024-11	26.93	-0.24	
2024-12	26.01	-0.27	
2025-01	23.93	-0.33	
