month	ct_avg_Tdx收盘价	人均持股
2001-12	3.5	722301	
2002-03	3.32	727467	
2002-06	3.31	741646	
2002-09	3.55	758646	
2002-12	3.16	775940	
2003-06	3.88	916066	
2003-09	3.51	1071141	
2003-12	4.59	1253398	
2004-06	4.72	1488820	
2004-09	4.62	1523837	
2004-12	4.36	0	
2005-03	4.28	0	
2005-06	3.56	0	
2005-09	4.22	0	
2005-12	4.42	0	
2006-03	5.12	0	
2006-06	6	0	
2006-09	6.6	0	
2006-12	8.29	2114743	
2007-03	9.11	2206797	
2007-06	14.37	2293356	
2007-09	17.38	2349550	
2007-12	22.59	2455442	
2008-03	14.22	2466993	
2008-06	12.16	2477190	
2008-09	9.74	2476459	
2008-12	7.85	2379536	
2009-03	8.52	2358798	
2009-06	10.3	2356479	
2009-09	11.73	2360457	
2009-12	13.08	2373478	
2010-03	11.44	2378861	
2010-06	8.3	2347907	
2010-09	8.21	2348892	
2010-12	8.17	2391405	
2011-03	8.61	2414806	
2011-06	8.06	2415501	
2011-09	7.08	2438316	
2011-12	7.2	2481587	
2012-03	7.48	2538268	
2012-06	6.44	2539804	
2012-09	6.02	2540189	
2012-12	6.52	2559952	
2013-03	7.39	3018877	
2013-06	5.49	3892804	
2013-09	4.51	3879191	
2013-12	4.71	3915506	
2014-03	5.13	3923937	
2014-06	5.12	3954959	
2014-09	5.49	3987721	
2014-12	6.02	3978394	
2015-03	6.25	3982119	
2015-06	7.45	4052325	
2015-09	4.93	4049109	
2015-12	4.98	4065887	
2016-03	4.62	4058126	
2016-06	4.73	4067183	
2016-09	4.89	4078887	
2016-12	5.47	4095912	
2017-03	5.66	4129056	
2017-06	6.03	4151227	
2017-09	5.93	4181845	
2017-12	6.03	4203895	
2018-03	6.53	4294469	
2018-06	6.47	4359781	
2018-09	6.84	4383752	
2018-12	5.76	4389786	
2019-03	5.94	4407227	
2019-06	5.37	4395837	
2019-09	5.11	4391298	
2019-12	5	4399627	
2020-03	4.61	4404184	
2020-06	4.08	4394323	
2020-12	4.07	4440209	
2021-03	4.41	4494176	
2021-06	4.48	4521254	
2021-09	4.54	4557599	
2021-12	4.21	4583801	
2022-03	4.27	4602821	
2022-06	4.22	4587923	
2022-09	4.33	4576402	
2022-12	4.44	4440232	
2023-03	5.4	4477943	
2023-06	6.46	4508904	
2023-09	6.2	4534307	
2023-12	5.38	4488544	
2024-03	6.26	4514311	
2024-06	6.19	4533621	
2024-09	6.55	4564406	
