month	ct_avg_Tdx收盘价	股东人数
2001-12	3.5	23232	
2002-03	3.32	23067	
2002-06	3.31	22626	
2002-09	3.55	22119	
2002-12	3.16	21626	
2003-06	3.88	18318	
2003-09	3.51	15666	
2003-12	4.59	13388	
2004-06	4.72	11271	
2004-09	4.62	11012	
2004-12	4.36	10599	
2005-03	4.28	10352	
2005-06	3.56	10270	
2005-09	4.22	9866	
2005-12	4.42	9550	
2006-03	5.12	8812	
2006-06	6	8464	
2006-09	6.6	8387	
2006-12	8.29	7935	
2007-03	9.11	7604	
2007-06	14.37	7317	
2007-09	17.38	7142	
2007-12	22.59	6834	
2008-03	14.22	6802	
2008-06	12.16	6774	
2008-09	9.74	6776	
2008-12	7.85	7052	
2009-03	8.52	7114	
2009-06	10.3	7121	
2009-09	11.73	7109	
2009-12	13.08	7070	
2010-03	11.44	7054	
2010-06	8.3	7147	
2010-09	8.21	7144	
2010-12	8.17	7017	
2011-03	8.61	6949	
2011-06	8.06	6947	
2011-09	7.08	6882	
2011-12	7.2	6762	
2012-03	7.48	6611	
2012-06	6.44	6607	
2012-09	6.02	6606	
2012-12	6.52	6555	
2013-03	7.39	6501	
2013-06	5.49	6554	
2013-09	4.51	6577	
2013-12	4.71	6516	
2014-03	5.13	6502	
2014-06	5.12	6451	
2014-09	5.49	6398	
2014-12	6.02	6413	
2015-03	6.25	6407	
2015-06	7.45	6296	
2015-09	4.93	6301	
2015-12	4.98	6275	
2016-03	4.62	6287	
2016-06	4.73	6273	
2016-09	4.89	6255	
2016-12	5.47	6229	
2017-03	5.66	6179	
2017-06	6.03	6146	
2017-09	5.93	6101	
2017-12	6.03	6069	
2018-03	6.53	5941	
2018-06	6.47	5852	
2018-09	6.84	5820	
2018-12	5.76	5812	
2019-03	5.94	5789	
2019-06	5.37	5804	
2019-09	5.11	5810	
2019-12	5	5799	
2020-03	4.61	5793	
2020-06	4.08	5806	
2020-12	4.07	5746	
2021-03	4.41	5677	
2021-06	4.48	5643	
2021-09	4.54	5598	
2021-12	4.21	5566	
2022-03	4.27	5543	
2022-06	4.22	5561	
2022-09	4.33	5575	
2022-12	4.44	5581	
2023-03	5.4	5534	
2023-06	6.46	5496	
2023-09	6.2	5458	
2023-12	5.38	5431	
2024-03	6.26	5400	
2024-06	6.19	5377	
2024-09	6.55	5332	
