month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2022-02	149.33	-94.34	
2022-03	135.19	-99.34	
2022-04	132	-92.95	
2022-05	142.53	-77.73	
2022-06	146.58	-64.54	
2022-07	152.33	-36.9	
2022-08	146.28	-49.65	
2022-09	147.24	-29.38	
2022-10	130.42	-75.5	
2022-11	132.59	-76.7	
2022-12	142.48	-53	
2023-01	148.46	-17.58	
2023-02	157.39	15.54	
2023-03	161.17	41.23	
2023-04	151.64	37.55	
2023-05	151.44	28.84	
2023-06	113.82	-22.99	
2023-07	95.97	-77.47	
2023-08	102.58	-76.17	
2023-09	104.49	-76.03	
2023-10	102.13	-84.14	
2023-11	98.98	-85.96	
2023-12	94.08	-92.35	
2024-01	91.9	-92.78	
2024-02	99	-67.35	
2024-03	102.51	-32.02	
2024-04	108.55	-4.38	
2024-05	125.27	26.56	
2024-06	87.2	-7.19	
2024-07	73.06	-59.08	
2024-08	68.02	-89.57	
2024-09	66.47	-93.18	
2024-10	75.3	-71.73	
2024-11	73.47	-67.22	
2024-12	72.31	-63.96	
2025-01	69.02	-79.07	
2025-02	70.7	-73.21	
