month	ct_avg_Tdx收盘价	股东人数
2009-12	70.96	7588	
2010-03	64.59	20989	
2010-06	39.66	22031	
2010-09	33.73	18525	
2010-12	38.73	13424	
2011-03	31.98	17270	
2011-06	22.58	16982	
2011-09	20.25	16117	
2011-12	17.87	15398	
2012-03	17.49	15098	
2012-06	16.87	13999	
2012-09	15.34	14382	
2012-12	13.23	14387	
2013-03	16.04	13065	
2013-06	16.93	11803	
2013-09	27.66	12084	
2013-12	23.16	11560	
2014-03	23.34	11711	
2014-06	13.69	14770	
2014-09	24.74	13585	
2014-12	55.88	23034	
2015-03	98.24	22056	
2015-06	108.19	57495	
2015-09	39.62	49738	
2015-12	79.08	76291	
2016-03	62.67	61088	
2016-06	78.97	44485	
2016-09	64.31	55651	
2016-12	71.32	42988	
2017-01	69.93	40104	
2017-03	67.29	48789	
2017-06	61.73	43222	
2017-09	62.24	43006	
2017-12	50.39	49204	
2018-03	51.06	47698	
2018-06	41.58	48475	
2018-09	35.27	47699	
2018-12	40.83	45536	
2019-03	88.65	32264	
2019-06	90.44	52986	
2019-09	111.76	54894	
2019-12	103.87	53577	
2020-01	111.41	52334	
2020-03	118.18	64201	
2020-06	120.08	50615	
2020-09	157.43	59582	
2020-12	134.44	73750	
2021-02	148.03	51136	
2021-03	122.94	74401	
2021-06	111.96	75731	
2021-09	130.06	51955	
2021-12	134.88	38322	
2022-03	99.02	65404	
2022-06	93.19	63870	
2022-09	81.53	66144	
2022-12	101.1	46991	
2023-03	142.11	28845	
2023-06	180.79	37236	
2023-09	152.64	60125	
2023-12	154.48	50262	
2024-03	138.63	59734	
2024-06	111.68	71858	
2024-09	112.16	71712	
