month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2017-02	2.88	-83.31	
2017-03	2.87	-80.67	
2017-04	2.56	-97.27	
2017-05	2.54	-91.34	
2017-06	2.56	-87.7	
2017-07	2.51	-84.52	
2017-08	2.5	-85.6	
2017-09	2.67	-44.18	
2017-10	2.67	-27.63	
2017-11	2.97	12.46	
2017-12	2.88	24.41	
2018-01	2.8	23.17	
2018-02	2.64	-12.2	
2018-03	2.52	-36.16	
2018-04	2.48	-44.69	
2018-05	2.78	-6.49	
2018-06	2.92	31.61	
2018-07	2.66	-4.59	
2018-08	2.47	-49.77	
2018-09	2.58	-54.09	
2018-10	2.56	-60.22	
2018-11	2.71	-22.56	
2018-12	2.57	-33.44	
2019-01	2.46	-74.43	
2019-02	2.62	-48.69	
2019-03	2.86	15.99	
2019-04	3.2	70.88	
2019-05	3.24	85.49	
2019-06	3.48	96.05	
2019-07	3.49	88.43	
2019-08	3.34	73.09	
2019-09	3.45	84.82	
2019-10	3.43	75.45	
2019-11	3.33	55.49	
2019-12	3.29	18.1	
2020-01	3.34	33.98	
2020-02	2.95	-25.98	
2020-03	2.7	-52.48	
2020-04	2.63	-65.14	
2020-05	2.69	-73.41	
2020-06	2.9	-52.81	
2020-07	3.07	-22.63	
2020-08	3.35	23.51	
2020-09	3.68	50.89	
2020-10	3.44	47.55	
2020-11	3.79	62.88	
2020-12	4.07	80.74	
2021-01	4.28	90.36	
2021-02	4.95	98.69	
2021-03	4.83	89.52	
2021-04	4.79	83.33	
2021-05	4.98	90.53	
2021-06	4.7	73.43	
2021-07	4.25	25.16	
2021-08	3.96	-6.09	
2021-09	4.37	2.68	
2021-10	4.57	20.87	
2021-11	4.51	24.51	
2021-12	4.26	-17.93	
2022-01	4.42	-13.39	
2022-02	4.44	4.35	
2022-03	3.81	-58.62	
2022-04	3.65	-74.2	
2022-05	3.58	-78.81	
2022-06	3.91	-59.95	
2022-07	4.17	-20.83	
2022-08	3.87	-51.79	
2022-09	3.93	-50.89	
2022-10	4.09	-3.4	
2022-11	4.17	14.57	
2022-12	4.91	50.81	
2023-01	4.89	60.88	
2023-02	4.9	74.91	
2023-03	4.72	62.85	
2023-04	4.92	76.27	
2023-05	4.51	38.08	
2023-06	4.45	15.98	
2023-07	4.82	50.38	
2023-08	4.59	22.55	
2023-09	4.38	-23.97	
2023-10	3.99	-53.15	
2023-11	4.19	-58.24	
2023-12	3.98	-83.5	
2024-01	4.13	-69.64	
2024-02	4.34	-39.22	
2024-03	4.35	-11.48	
2024-04	4.51	22.68	
2024-05	4.43	28.62	
2024-06	4.46	43.51	
2024-07	4.25	-10.33	
2024-08	4.08	-41.88	
2024-09	4.06	-60.01	
2024-10	4.4	-13.74	
2024-11	4.55	30.53	
2024-12	4.53	48.58	
2025-01	4.34	25.94	
2025-02	4.11	-11.97	
