month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2023-04	62.65	4.92	0.25	75.33	0.39	76.27	
2023-05	57.43	4.51	0.14	37.41	0.26	38.08	
2023-06	56.64	4.45	0.12	15.36	0.24	15.98	
2023-07	61.42	4.82	0.22	50.34	0.33	50.38	
2023-08	58.56	4.59	0.18	23.1	0.27	22.55	
2023-09	55.77	4.38	0.14	-24.33	0.21	-23.97	
2023-10	50.87	3.99	0.05	-53.1	0.11	-53.15	
2023-11	53.43	4.19	0.12	-58.64	0.16	-58.24	
2023-12	50.67	3.98	0.08	-84.01	0.11	-83.5	
2024-01	52.63	4.13	0.13	-69.6	0.15	-69.64	
2024-02	55.37	4.34	0.2	-39.54	0.21	-39.22	
2024-03	55.44	4.35	0.2	-11.99	0.21	-11.48	
2024-04	57.53	4.51	0.25	23.13	0.25	22.68	
2024-05	56.48	4.43	0.22	28.62	0.23	28.62	
2024-06	56.82	4.46	0.23	43.47	0.24	43.51	
2024-07	54.21	4.25	0.17	-9.78	0.18	-10.33	
2024-08	51.56	4.08	0.11	-43.87	0.13	-41.88	
2024-09	51.11	4.06	0.1	-62.74	0.12	-60.01	
2024-10	55.31	4.4	0.19	-23.31	0.22	-13.74	
2024-11	57.23	4.55	0.23	21.17	0.25	30.53	
2024-12	56.97	4.53	0.22	36.16	0.24	48.58	
2025-01	54.6	4.34	0.17	13.54	0.19	25.94	
2025-02	51.65	4.11	0.11	-28.75	0.13	-11.97	
