month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2016-06	0.91	0.23	
2016-07	0.9	0.22	
2016-08	0.87	0.18	
2016-09	0.87	0.18	
2016-10	0.96	0.3	
2016-11	1.1	0.49	
2016-12	1.14	0.52	
2017-01	1.14	0.52	
2017-02	1.22	0.63	
2017-03	1.23	0.62	
2017-04	1.3	0.71	
2017-05	1.17	0.52	
2017-06	1.14	0.48	
2017-07	1.21	0.57	
2017-08	1.19	0.53	
2017-09	1.18	0.51	
2017-10	1.14	0.46	
2017-11	1.15	0.46	
2017-12	1.11	0.41	
2018-01	1.13	0.43	
2018-02	1.05	0.33	
2018-03	0.98	0.23	
2018-04	0.95	0.19	
2018-05	0.93	0.16	
2018-06	0.85	0.06	
2018-07	0.86	0.07	
2018-08	1.05	0.3	
2018-09	1.03	0.27	
2018-10	1.05	0.3	
2018-11	1.08	0.32	
2018-12	1.11	0.35	
2019-01	1.05	0.27	
2019-02	1.06	0.28	
2019-03	1.13	0.36	
2019-04	1.14	0.36	
2019-05	0.96	0.14	
2019-06	0.97	0.14	
2019-07	0.98	0.15	
2019-08	0.92	0.08	
2019-09	0.98	0.14	
2019-10	0.97	0.13	
2019-11	0.96	0.12	
2019-12	0.99	0.14	
2020-01	1.01	0.15	
2020-02	0.91	0.03	
2020-03	1.02	0.15	
2020-04	0.98	0.1	
2020-05	0.94	0.04	
2020-06	0.86	-0.04	
2020-07	0.92	0.01	
2020-08	0.93	0.02	
2020-09	0.89	-0.03	
2020-10	0.86	-0.07	
2020-11	0.87	-0.06	
2020-12	0.84	-0.1	
2021-01	0.82	-0.13	
2021-02	0.79	-0.16	
2021-03	0.81	-0.14	
2021-04	0.82	-0.14	
2021-05	0.8	-0.16	
2021-06	0.77	-0.19	
2021-07	0.75	-0.21	
2021-08	0.78	-0.19	
2021-09	0.91	-0.05	
2021-10	0.81	-0.16	
2021-11	0.78	-0.2	
2021-12	0.82	-0.15	
2022-01	0.87	-0.11	
2022-02	0.9	-0.08	
2022-03	0.82	-0.16	
2022-04	0.86	-0.13	
2022-05	0.87	-0.12	
2022-06	0.83	-0.17	
2022-07	0.83	-0.17	
2022-08	0.8	-0.21	
2022-09	0.8	-0.21	
2022-10	0.77	-0.24	
2022-11	0.8	-0.22	
2022-12	0.9	-0.12	
2023-01	0.86	-0.16	
2023-02	0.88	-0.15	
2023-03	1	-0.03	
2023-04	1.16	0.13	
2023-05	1.19	0.16	
2023-06	1.1	0.07	
2023-07	1.12	0.09	
2023-08	1.11	0.09	
2023-09	0.99	-0.02	
2023-10	0.91	-0.09	
2023-11	0.88	-0.11	
2023-12	0.85	-0.13	
2024-01	0.87	-0.11	
2024-02	0.95	-0.02	
2024-03	0.95	-0.02	
2024-04	0.96	-0.01	
2024-05	0.99	0.02	
2024-06	0.96	-0.01	
2024-07	0.95	-0.01	
2024-08	0.96	0	
2024-09	0.85	-0.11	
2024-10	1.09	0.12	
2024-11	1.11	0.14	
2024-12	1.1	0.13	
2025-01	1	0.03	
