month	ct_avg_Tdx收盘价	人均持股
2007-09	22.47	69439	
2007-12	19.69	3443	
2008-03	14.85	3422	
2008-06	14.29	3578	
2008-09	8.1	11832	
2008-12	9.02	13071	
2009-03	11.18	14176	
2009-06	14.97	17912	
2009-09	16.89	19571	
2009-12	18.62	21883	
2010-03	16.4	16977	
2010-06	12.38	14763	
2010-09	12.22	22882	
2010-12	11.74	34455	
2011-03	11.94	23456	
2011-06	10.07	21950	
2011-09	9.57	22618	
2011-12	9.51	23493	
2012-03	10.06	24482	
2012-06	9.54	24078	
2012-09	7.06	29278	
2012-12	8.51	31900	
2013-03	9.26	31680	
2013-06	8.28	31619	
2013-09	8.36	32668	
2013-12	7.66	31469	
2014-03	7.36	31178	
2014-06	7.97	33551	
2014-09	7.83	44298	
2014-12	9.85	43422	
2015-03	10.75	42708	
2015-06	13.99	33585	
2015-09	8.69	48015	
2015-12	10.28	57314	
2016-03	10.17	63317	
2016-06	10.44	73134	
2016-09	9.1	96723	
2016-12	9.98	102625	
2017-03	9.75	103757	
2017-06	8.96	95961	
2017-09	7.54	105937	
2017-12	7.27	101706	
2018-03	7.15	103206	
2018-06	6.2	100646	
2018-09	5.81	102226	
2018-12	5.87	105118	
2019-03	6.33	102839	
2019-06	5.87	99898	
2019-09	5.41	93126	
2019-12	5.61	94394	
2020-03	5.01	90446	
2020-06	4.9	86469	
2020-09	4.78	82805	
2020-12	4.87	100490	
2021-03	4.81	94994	
2021-06	4.9	98603	
2021-08	4.33	97008	
2021-09	4.44	94442	
2021-11	4.42	95729	
2021-12	4.43	97342	
2022-03	4.48	99178	
2022-06	4.49	101371	
2022-09	4.15	103318	
2022-12	4.32	110103	
2023-03	4.38	110934	
2023-06	4.71	118257	
2023-09	4.6	123341	
2023-12	4.5	123796	
2024-03	5.46	141684	
2024-06	5.68	145177	
2024-09	5.21	146279	
