month	ct_avg_Tdx收盘价	股东人数
2007-09	22.47	12961	
2007-12	19.69	348537	
2008-03	14.85	350713	
2008-06	14.29	335397	
2008-09	8.1	334266	
2008-12	9.02	302582	
2009-03	11.18	279008	
2009-06	14.97	220812	
2009-09	16.89	202096	
2009-12	18.62	180745	
2010-03	16.4	232995	
2010-06	12.38	267928	
2010-09	12.22	272157	
2010-12	11.74	180745	
2011-03	11.94	265497	
2011-06	10.07	283712	
2011-09	9.57	275332	
2011-12	9.51	265076	
2012-03	10.06	254368	
2012-06	9.54	258637	
2012-09	7.06	255248	
2012-12	8.51	234264	
2013-03	9.26	235890	
2013-06	8.28	236346	
2013-09	8.36	228757	
2013-12	7.66	237476	
2014-03	7.36	239690	
2014-06	7.97	222740	
2014-09	7.83	202441	
2014-12	9.85	206524	
2015-03	10.75	247264	
2015-06	13.99	314434	
2015-09	8.69	263920	
2015-12	10.28	221100	
2016-03	10.17	200139	
2016-06	10.44	173273	
2016-09	9.1	157219	
2016-12	9.98	148177	
2017-03	9.75	146561	
2017-06	8.96	158468	
2017-09	7.54	172254	
2017-12	7.27	179420	
2018-03	7.15	176812	
2018-06	6.2	181309	
2018-09	5.81	178506	
2018-12	5.87	173595	
2019-03	6.33	177442	
2019-06	5.87	182666	
2019-09	5.41	195950	
2019-12	5.61	193317	
2020-03	5.01	201756	
2020-06	4.9	211035	
2020-09	4.78	220372	
2020-12	4.87	210398	
2021-03	4.81	222572	
2021-06	4.9	214425	
2021-08	4.33	217950	
2021-09	4.44	223872	
2021-11	4.42	220862	
2021-12	4.43	217203	
2022-03	4.48	213183	
2022-06	4.49	208570	
2022-09	4.15	204639	
2022-12	4.32	192030	
2023-03	4.38	190590	
2023-06	4.71	178788	
2023-09	4.6	171419	
2023-12	4.5	170789	
2024-03	5.46	149226	
2024-06	5.68	145636	
2024-09	5.21	144539	
