month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2005-04	1.39	-18.71	
2005-05	1.15	-54.78	
2005-06	1.21	-61.2	
2005-07	1.12	-74.74	
2005-08	1.31	-38.51	
2005-09	1.57	13.88	
2005-10	1.7	52.34	
2005-11	1.7	70.45	
2005-12	1.81	83.04	
2006-01	1.96	88.73	
2006-02	1.75	69.7	
2006-03	1.73	55.4	
2006-04	1.86	73.35	
2006-05	2.45	95.29	
2006-06	2.44	90.58	
2006-07	2.64	96.13	
2006-08	2.17	62.89	
2006-09	2.25	58.2	
2006-10	2.46	77.42	
2006-11	2.5	80.68	
2006-12	2.46	73.26	
2007-01	2.62	69.29	
2007-02	2.98	95.18	
2007-03	3.12	94.03	
2007-04	3.61	98	
2007-05	3.9	97.52	
2007-06	3.25	72.83	
2007-07	2.83	31.13	
2007-08	3.11	40.02	
2007-09	3.16	37.5	
2007-10	2.83	4.12	
2007-11	2.62	-29.63	
2007-12	2.82	-26.65	
2008-01	2.99	-7.22	
2008-02	2.79	-42.74	
2008-03	2.84	-26.15	
2008-04	2.05	-80.02	
2008-05	2.08	-85.62	
2008-06	1.64	-98.53	
2008-07	1.55	-90.37	
2008-08	1.25	-96.81	
2008-09	1.03	-98.17	
2008-10	0.86	-98.21	
2008-11	0.82	-89.73	
2008-12	0.99	-73.95	
2009-01	0.99	-65.77	
2009-02	1.3	-31.96	
2009-03	1.35	-9.9	
2009-04	1.5	17.98	
2009-05	1.53	30.21	
2009-06	1.55	41.56	
2009-07	1.67	55.78	
2009-08	1.64	55.06	
2009-09	1.69	55.68	
2009-10	1.89	77.06	
2009-11	2.29	89.07	
2009-12	2.67	94.1	
2010-01	3.77	96.25	
2010-02	3.45	87.08	
2010-03	3.72	93.75	
2010-04	4.17	97.75	
2010-05	3.97	85.36	
2010-06	4.3	92.15	
2010-07	4.62	94.68	
2010-08	5.67	99.19	
2010-09	6.22	95.49	
2010-10	6.02	87.89	
2010-11	6.23	88.84	
2010-12	6.12	84.78	
2011-01	5.36	42.59	
2011-02	5.55	31.31	
2011-03	5.69	36.53	
2011-04	5.19	-5.31	
2011-05	4.64	-33.55	
2011-06	4.39	-45.32	
2011-07	4.69	-38.44	
2011-08	4.15	-68.28	
2011-09	3.73	-88.86	
2011-10	3.07	-91.91	
2011-11	3.47	-81.66	
2011-12	2.59	-97.73	
2012-01	2.35	-93.51	
2012-02	2.76	-77.5	
2012-03	3.18	-54.95	
2012-04	2.89	-61.5	
2012-05	2.81	-70.33	
2012-06	2.64	-78.62	
2012-07	2.16	-90.3	
2012-08	2.19	-84.43	
2012-09	2.24	-76.21	
2012-10	2.15	-88.59	
2012-11	1.96	-95.74	
2012-12	1.92	-88.05	
2013-01	2.33	-52.37	
2013-02	2.53	-15.89	
2013-03	2.52	6.59	
2013-04	2.38	6.9	
2013-05	2.99	39.37	
2013-06	3.29	61.61	
2013-07	3.19	73.25	
2013-08	3.59	86.65	
2013-09	3.34	74.11	
2013-10	3.27	63.84	
2013-11	3.1	39.29	
2013-12	3.22	49.39	
2014-01	3.44	60.93	
2014-02	4.17	86.94	
2014-03	3.97	84.86	
2014-04	3.91	81.93	
2014-05	3.82	68.84	
2014-06	3.89	72.46	
2014-07	4	80.67	
2014-08	4.19	92.09	
2014-09	4.4	94.98	
2014-10	4.5	91.82	
2014-11	4.32	75.89	
2014-12	4.26	66.57	
2015-01	4.13	29.37	
2015-02	4.52	68.27	
2015-03	5.03	88.76	
2015-04	5.92	98.21	
2015-05	6.59	96.96	
2015-06	8.19	93.28	
2015-07	5.32	55.24	
2015-08	5.24	41.41	
2015-09	4.05	-13.84	
2015-10	4.57	-14.92	
2015-11	5.4	2.17	
2015-12	5.99	41.58	
2016-01	4.25	-11.96	
2016-02	4.06	-43.81	
2016-03	3.93	-65.64	
2016-04	4.12	-65.98	
2016-05	4.23	-70.83	
2016-06	5.31	-4.42	
2016-07	5.23	16.92	
2016-08	4.84	13.74	
2016-09	4.75	11.79	
2016-10	4.65	-16.46	
2016-11	4.7	-15.1	
2016-12	4.52	-47.24	
2017-01	4.25	-64.19	
2017-02	4.29	-61.76	
2017-03	4.49	-42.55	
2017-04	4.28	-60.56	
2017-05	4.28	-77.41	
2017-06	4.22	-87.91	
2017-07	4.22	-85.93	
2017-08	4.41	-51.71	
2017-09	5.57	27.38	
2017-10	6.84	71.27	
2017-11	7.77	94.64	
2017-12	10.16	98.81	
2018-01	10.78	92.45	
2018-02	9.68	78.93	
2018-03	11.08	89.37	
2018-04	10.97	88.09	
2018-05	10.28	68.43	
2018-06	8.69	23.26	
2018-07	8.81	13.31	
2018-08	8.31	-17.47	
2018-09	7.12	-39.8	
2018-10	6.19	-59.37	
2018-11	6.5	-61.89	
2018-12	6.19	-79.6	
2019-01	6.37	-74.23	
2019-02	7.68	-29.64	
2019-03	10.4	16.88	
2019-04	11.59	50	
2019-05	11.19	59.11	
2019-06	11.51	66.92	
2019-07	10.78	62.19	
2019-08	9.99	41.84	
2019-09	11.56	66.29	
2019-10	10.51	44.1	
2019-11	10.51	23.21	
2019-12	11.23	44.03	
2020-01	11.58	71.93	
2020-02	12.34	71.74	
2020-03	11.35	60.96	
2020-04	10.19	7.4	
2020-05	10.37	-9.87	
2020-06	10.17	-33.48	
2020-07	11.87	18.28	
2020-08	12.62	61.86	
2020-09	12.06	69.07	
2020-10	11.34	50.73	
2020-11	11.09	11.01	
2020-12	14.87	71.47	
2021-01	18.46	92.68	
2021-02	17.77	89.76	
2021-03	17.7	83.7	
2021-04	20.44	93.71	
2021-05	25.62	99.2	
2021-06	33.24	99.32	
2021-07	43.36	98.05	
2021-08	42.83	88.35	
2021-09	39.92	76.88	
2021-10	41.68	80.92	
2021-11	44.4	89.25	
2021-12	40.75	67.16	
2022-01	35.54	21.48	
2022-02	36.67	12.33	
2022-03	39	19.76	
2022-04	29.33	-28.99	
2022-05	31.08	-36.89	
2022-06	32.8	-38.48	
2022-07	33.03	-40.47	
2022-08	30.23	-64.32	
2022-09	26.09	-79.76	
2022-10	22.21	-87.33	
2022-11	24.85	-76.38	
2022-12	24.86	-76.83	
2023-01	23.86	-86.27	
2023-02	24.76	-68.17	
2023-03	24.44	-68.36	
2023-04	26.13	-26.93	
2023-05	23.28	-67.1	
2023-06	21.55	-85.53	
