month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2011-06	16.59	0.22	
2011-07	17.72	0.3	
2011-08	15.68	0.16	
2011-09	14.08	0.04	
2011-10	11.6	-0.14	
2011-11	13.1	-0.02	
2011-12	9.81	-0.26	
2012-01	8.88	-0.33	
2012-02	10.44	-0.21	
2012-03	12.08	-0.08	
2012-04	10.92	-0.17	
2012-05	10.6	-0.18	
2012-06	5.16	-0.59	
2012-07	4.03	-0.68	
2012-08	4.1	-0.66	
2012-09	4.2	-0.65	
2012-10	4.02	-0.66	
2012-11	3.67	-0.68	
2012-12	3.59	-0.69	
2013-01	4.36	-0.62	
2013-02	4.73	-0.58	
2013-03	4.72	-0.58	
2013-04	4.45	-0.6	
2013-05	5.6	-0.49	
2013-06	6.14	-0.44	
2013-07	5.97	-0.45	
2013-08	6.71	-0.38	
2013-09	6.24	-0.42	
2013-10	6.11	-0.43	
2013-11	5.8	-0.45	
2013-12	6.03	-0.43	
2014-01	6.43	-0.38	
2014-02	7.81	-0.25	
2014-03	7.42	-0.28	
2014-04	7.31	-0.28	
2014-05	6.49	-0.36	
2014-06	5.6	-0.44	
2014-07	5.76	-0.42	
2014-08	6.03	-0.39	
2014-09	6.34	-0.36	
2014-10	6.49	-0.34	
2014-11	6.25	-0.36	
2014-12	6.17	-0.37	
2015-01	5.98	-0.39	
2015-02	6.54	-0.33	
2015-03	7.28	-0.25	
2015-04	8.58	-0.12	
2015-05	9.55	-0.02	
2015-06	11.84	0.22	
2015-07	7.69	-0.2	
2015-08	7.58	-0.21	
2015-09	5.85	-0.38	
2015-10	6.6	-0.3	
2015-11	7.8	-0.17	
2015-12	8.66	-0.08	
2016-01	6.15	-0.34	
2016-02	5.87	-0.37	
2016-03	5.68	-0.39	
2016-04	5.95	-0.35	
2016-05	6.12	-0.33	
2016-06	7.67	-0.16	
2016-07	7.55	-0.17	
2016-08	6.99	-0.23	
2016-09	6.85	-0.24	
2016-10	6.72	-0.26	
2016-11	6.78	-0.25	
2016-12	6.41	-0.29	
2017-01	6.14	-0.33	
2017-02	6.2	-0.32	
2017-03	6.49	-0.29	
2017-04	6.18	-0.33	
2017-05	6.29	-0.32	
2017-08	6.55	-0.29	
2017-09	8	-0.14	
2017-10	9.84	0.06	
2017-11	11.18	0.19	
2017-12	14.6	0.54	
2018-01	15.5	0.62	
2018-02	13.92	0.45	
2018-03	15.93	0.64	
2018-04	15.77	0.61	
2018-05	14.79	0.5	
2018-06	12.5	0.26	
2018-07	12.65	0.28	
2018-08	11.91	0.21	
2018-09	10.21	0.04	
2018-10	8.87	-0.09	
2018-11	9.31	-0.04	
2018-12	8.87	-0.08	
2019-01	9.13	-0.04	
2019-02	11.01	0.17	
2019-03	14.9	0.59	
2019-04	16.61	0.79	
2019-05	16.04	0.74	
2019-06	16.5	0.81	
2019-07	15.44	0.7	
2019-08	14.27	0.58	
2019-09	16.53	0.84	
2019-10	15.03	0.68	
2019-11	15.02	0.69	
2019-12	16.05	0.8	
2020-01	16.55	0.86	
2020-02	17.64	0.98	
2020-03	16.22	0.82	
2020-04	14.58	0.63	
2020-05	14.82	0.65	
2020-06	14.54	0.61	
2020-07	16.92	0.86	
2020-08	18.03	0.96	
2020-09	17.24	0.87	
2020-10	16.21	0.75	
2020-11	15.85	0.7	
2020-12	21.25	1.24	
2021-01	26.38	1.71	
2021-02	25.4	1.56	
2021-03	25.29	1.49	
2021-04	29.21	1.81	
2021-05	36.61	2.42	
2021-06	47.05	3.22	
2021-07	61.94	4.28	
2021-08	61.19	3.97	
2021-09	57.03	3.45	
2021-10	59.55	3.45	
2021-11	63.44	3.55	
2021-12	58.22	3.02	
2022-01	50.77	2.4	
2022-02	52.38	2.41	
2022-03	54.58	2.44	
2022-04	41.91	1.58	
2022-05	44.4	1.67	
2022-06	46.86	1.75	
2022-07	47.12	1.7	
2022-08	43.09	1.42	
2022-09	37.19	1.06	
2022-10	31.67	0.73	
2022-11	35.43	0.9	
2022-12	35.44	0.88	
2023-01	34.02	0.77	
2023-02	35.3	0.81	
2023-03	34.84	0.76	
2023-04	37.25	0.86	
2023-05	33.12	0.63	
2023-06	30.63	0.49	
2023-07	30.69	0.47	
2023-08	27.22	0.29	
2023-09	25.16	0.19	
2023-10	24.05	0.13	
2023-11	25.15	0.17	
2023-12	22.9	0.06	
2024-01	20.7	-0.05	
2024-02	18.78	-0.14	
2024-03	20.83	-0.05	
2024-04	18.94	-0.14	
2024-05	18.86	-0.15	
2024-06	18.17	-0.19	
2024-07	18.93	-0.16	
2024-08	20.02	-0.12	
2024-09	18.57	-0.18	
2024-10	27.14	0.18	
2024-11	29.33	0.26	
2024-12	27.92	0.19	
2025-01	24.98	0.06	
2025-02	26.38	0.11	
