month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2015-10	0.82	0.37	
2015-11	0.96	0.6	
2015-12	1.01	0.68	
2016-01	0.87	0.47	
2016-02	0.81	0.37	
2016-03	0.87	0.47	
2016-04	0.89	0.51	
2016-05	0.94	0.59	
2016-06	0.95	0.61	
2016-07	1.03	0.72	
2016-08	1.09	0.82	
2016-09	1.07	0.78	
2016-10	1.09	0.79	
2016-11	1.17	0.89	
2016-12	1.16	0.87	
2017-01	1.18	0.87	
2017-02	1.23	0.92	
2017-03	1.22	0.88	
2017-04	1.18	0.79	
2017-05	1.17	0.75	
2017-06	1.23	0.81	
2017-07	1.39	1.01	
2017-08	1.39	0.99	
2017-09	1.43	1.01	
2017-10	1.48	1.08	
2017-11	1.58	1.19	
2017-12	1.57	1.15	
2018-01	1.71	1.28	
2018-02	1.81	1.38	
2018-03	1.76	1.29	
2018-04	1.64	1.1	
2018-05	1.57	0.99	
2018-06	1.53	0.94	
2018-07	1.5	0.88	
2018-08	1.52	0.88	
2018-09	1.52	0.85	
2018-10	1.56	0.88	
2018-11	1.57	0.87	
2018-12	1.5	0.76	
2019-01	1.53	0.78	
2019-02	1.67	0.92	
2019-03	1.83	1.08	
2019-04	2.1	1.36	
2019-05	2.06	1.26	
2019-06	2.12	1.3	
2019-07	2.17	1.31	
2019-08	2.12	1.23	
2019-09	2.26	1.33	
2019-10	2.51	1.54	
2019-11	2.62	1.59	
2019-12	2.57	1.5	
2020-01	2.66	1.53	
2020-02	2.43	1.27	
2020-03	2.33	1.14	
2020-04	2.19	0.97	
2020-05	2.37	1.1	
2020-06	2.45	1.13	
2020-07	2.82	1.41	
2020-08	3.16	1.63	
2020-09	3.15	1.56	
2020-10	3.27	1.62	
2020-11	3.32	1.59	
2020-12	3.34	1.55	
2021-01	3.59	1.68	
2021-02	3.94	1.86	
2021-03	3.78	1.68	
2021-04	3.76	1.61	
2021-05	4.04	1.73	
2021-06	3.83	1.54	
2021-07	3.42	1.22	
2021-08	3.27	1.08	
2021-09	3.33	1.09	
2021-10	3.62	1.22	
2021-11	3.69	1.22	
2021-12	3.85	1.28	
2022-01	3.9	1.25	
2022-02	3.97	1.26	
2022-03	3.63	1.03	
2022-04	3.77	1.06	
2022-05	3.38	0.82	
2022-06	3.39	0.79	
2022-07	3.35	0.74	
2022-08	2.94	0.52	
2022-09	3.15	0.6	
2022-10	2.83	0.42	
2022-11	2.86	0.42	
2022-12	3.23	0.58	
2023-01	3.39	0.64	
2023-02	3.15	0.5	
2023-03	2.87	0.35	
2023-04	2.79	0.3	
2023-05	2.72	0.26	
2023-06	2.63	0.21	
2023-07	2.63	0.2	
2023-08	2.84	0.29	
2023-09	2.88	0.29	
2023-10	2.59	0.15	
2023-11	2.56	0.13	
2023-12	2.13	-0.06	
2024-01	2.08	-0.09	
2024-02	2.27	-0.01	
2024-03	2.2	-0.05	
2024-04	2.25	-0.03	
2024-05	2.57	0.1	
2024-06	2.37	0	
2024-07	2.32	-0.02	
2024-08	2.2	-0.08	
2024-09	2.15	-0.1	
2024-10	2.77	0.14	
2024-11	2.69	0.11	
2024-12	2.6	0.06	
2025-01	2.69	0.09	
