month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
1998-09	4.71	82.8	
1998-10	4.7	80.71	
1998-11	4.6	72.02	
1998-12	4.66	73.49	
1999-01	4.73	85.54	
1999-02	4.59	65.95	
1999-03	4.51	32.14	
1999-04	4.18	-19.36	
1999-05	4.04	-40.98	
1999-06	5.36	-0.04	
1999-07	6.07	81.33	
1999-08	6.31	94.72	
1999-09	5.79	71.67	
1999-10	5.31	52.18	
1999-11	5.19	34.25	
1999-12	5.25	27.85	
2000-01	5.75	44.78	
2000-02	6.32	69.64	
2000-03	6.23	70.65	
2000-04	6.69	85.04	
2000-05	6.62	82.99	
2000-06	6.76	88.64	
2000-07	7.07	87.37	
2000-08	7.39	96.35	
2000-09	6.78	66.2	
2000-10	6.43	30.83	
2000-11	6.85	45.01	
2000-12	6.82	40.6	
2001-01	7.01	60.4	
2001-02	6.9	52.18	
2001-03	7.16	78.65	
2001-04	7.42	86.01	
2001-05	7.3	78.52	
2001-06	7.33	74.57	
2001-07	7.05	51.78	
2001-08	6.61	-8.62	
2001-09	6.31	-42.68	
2001-10	5.81	-63.29	
2001-11	5.84	-75.73	
2001-12	6.13	-67.18	
2002-01	5.66	-85.85	
2002-02	6.15	-70.18	
2002-03	6.84	-16.5	
2002-04	6.94	19.89	
2002-05	6.66	20.49	
2002-06	6.79	17.95	
2002-07	7.39	59.2	
2002-08	7.22	66.8	
2002-09	6.91	50.8	
2002-10	6.54	10.96	
2002-11	6.14	-22.79	
2002-12	6.01	-46.19	
2003-01	6.04	-53.71	
2003-02	6.37	-39.41	
2003-03	6.23	-49.83	
2003-04	6.41	-29.38	
2003-05	5.98	-66.91	
2003-06	6.02	-73.55	
2003-07	5.75	-89.36	
2003-08	5.72	-88.95	
2003-09	5.44	-95.62	
2003-10	5.22	-97.57	
2003-11	4.94	-94.82	
2003-12	5.15	-83.85	
2004-01	5.18	-78.09	
2004-02	5.82	-28.57	
2004-03	6.01	5.59	
2004-04	6.09	25.16	
2004-05	5.68	7.59	
2004-06	5.46	-22.89	
2004-07	5.13	-53.57	
2004-08	4.87	-66.07	
2004-09	5.17	-50.08	
2004-10	5.05	-52.18	
2004-11	5.16	-43.95	
2004-12	5.04	-55.82	
2005-01	4.93	-78.03	
2005-02	4.86	-84.34	
2005-03	4.66	-90.22	
2005-04	4.55	-89.16	
2005-05	4.42	-95.43	
2005-06	4.2	-96.88	
2005-07	3.62	-97.7	
2005-08	3.97	-81.33	
2005-09	4.36	-50.97	
2005-10	4.17	-47.71	
2005-11	3.77	-82.02	
2005-12	3.84	-76.87	
2006-01	4.18	-34.1	
2006-02	4.51	1.47	
2006-03	4.23	3.77	
2006-04	4.53	33.88	
2006-05	5.29	64.78	
2006-06	6.06	87.1	
2006-07	5.91	82.82	
2006-08	5.52	72.75	
2006-09	5.67	73.64	
2006-10	6.13	89.6	
2006-11	6.22	89.77	
2006-12	6.97	96.47	
2007-01	8.84	98.8	
2007-02	9.98	97.26	
2007-03	12.6	99.35	
2007-04	18.47	99.74	
2007-05	32.29	99.4	
2007-06	31.02	91.28	
2007-07	25.93	77.76	
2007-08	29.61	86.14	
2007-09	28.94	77.41	
2007-10	25.64	46.92	
2007-11	22.09	15.5	
2007-12	23.46	12.1	
2008-01	26.86	33.64	
2008-02	25.3	17.92	
2008-03	25.27	17.94	
2008-04	21.71	-34.35	
2008-05	25.35	-16.47	
2008-06	24.58	3.21	
2008-07	17.96	-69.33	
2008-08	19.16	-65.86	
2008-09	14.61	-84.82	
2008-10	11.21	-92.95	
2008-11	9.66	-88.66	
2008-12	10.86	-82.96	
2009-01	11.58	-74.76	
2009-02	17.46	-33.39	
2009-03	19.87	-0.32	
2009-04	21.82	27.89	
2009-05	25.98	50.35	
2009-06	25.7	55.52	
2009-07	28.39	72.44	
2009-08	26.91	71.77	
2009-09	26.99	72.81	
2009-10	28.67	84.6	
2009-11	32.35	96.21	
2009-12	33.95	95.42	
2010-01	32.31	82.5	
2010-02	28.24	43.1	
2010-03	28.42	24.61	
2010-04	30.93	47.79	
2010-05	26.49	-2.86	
2010-06	26.61	-24.76	
2010-07	28.16	-20.5	
2010-08	32.64	33.89	
2010-09	39.5	66.64	
2010-10	44.49	89.01	
2010-11	40.98	78.57	
2010-12	36.07	59.78	
2011-01	35.62	45.85	
2011-02	41.1	73.33	
2011-03	41.42	79.23	
2011-04	37.68	51.64	
2011-05	34.3	1.87	
2011-06	34.46	-17.13	
2011-07	37.15	2	
2011-08	34.1	-40.88	
2011-09	33.48	-61.1	
2011-10	32.68	-75.17	
2011-11	32.22	-78.98	
2011-12	29.24	-89.89	
2012-01	32.44	-67.86	
2012-02	34.53	-27.81	
2012-03	33.99	-13.68	
2012-04	34.03	-14.71	
2012-05	33.78	-2.43	
2012-06	31.62	-49.2	
2012-07	29.13	-73.9	
2012-08	29.07	-84.74	
2012-09	29.93	-71.92	
2012-10	31.38	-43.25	
2012-11	30.71	-48.99	
2012-12	34.3	8.5	
2013-01	35.53	37.37	
2013-02	34.86	46.55	
2013-03	32.01	9.1	
2013-04	31.22	-23.91	
2013-05	31.76	-25.36	
2013-06	29.4	-33.09	
2013-07	26.89	-63.9	
2013-08	30.92	-34.9	
2013-09	33.21	14.1	
2013-10	36.58	40.18	
2013-11	36.6	52.68	
2013-12	38.42	69.4	
2014-01	32.27	21.94	
2014-02	33.73	18.14	
2014-03	33.71	23.47	
2014-04	34.56	47.83	
2014-05	33.88	17.54	
2014-06	34.36	29.82	
2014-07	37.69	65.3	
2014-08	44	86.9	
2014-09	45.72	90.35	
2014-10	47.23	94.49	
2014-11	53.59	99.11	
2014-12	57.94	95.73	
2015-01	65.71	97.37	
2015-02	63.69	88.21	
2015-03	71.52	97.81	
2015-04	76.29	96.55	
2015-05	77.86	91.96	
2015-06	84.78	94.47	
2015-07	66.89	51.51	
2015-08	61.12	19.13	
2015-09	53.06	-16.38	
2015-10	57.96	-16.39	
2015-11	61.58	-12.63	
2015-12	64.27	-1.71	
2016-01	55.51	-38.3	
2016-02	52.36	-65.54	
2016-03	53.9	-63.59	
2016-04	57.84	-38.57	
2016-05	54.92	-66.15	
2016-06	56.8	-45.85	
2016-07	61.23	-5.1	
2016-08	64.97	43.94	
2016-09	63.29	45.58	
2016-10	65.04	61.22	
2016-11	66.12	77.76	
2016-12	66.02	73.05	
2017-01	64.73	53.47	
2017-02	67.07	81.35	
2017-03	67.96	84.9	
2017-04	75.55	96.63	
2017-05	77.39	95.71	
2017-06	91.28	99.19	
2017-07	93.86	89.92	
2017-08	88.03	77.02	
2017-09	88.66	70.96	
2017-10	101	92.7	
2017-11	112.13	95.53	
2017-12	112.83	90.22	
2018-01	114.97	88.76	
2018-02	111	72.68	
2018-03	111.33	74.15	
2018-04	96.34	18.95	
2018-05	104.06	21.88	
2018-06	104.93	22.01	
2018-07	100.21	-18.14	
2018-08	91.31	-42.86	
2018-09	91.22	-50.61	
2018-10	83.87	-70.04	
2018-11	77.42	-87.26	
2018-12	79.33	-79.02	
2019-01	84.47	-62.01	
2019-02	90.9	-34.4	
2019-03	91.05	-20.71	
2019-04	105.06	22.87	
2019-05	91.24	12.5	
2019-06	92.5	5.12	
2019-07	101.42	48.41	
2019-08	104.69	71.1	
2019-09	113.95	81.92	
2019-10	110.27	79.32	
2019-11	118.36	93.79	
