month	ct_avg_Tdx收盘价	人均持股
1995-12	3.76	2185	
1996-12	9.02	1666	
1997-12	7.85	0	
1998-12	12.49	0	
1999-12	11.65	3655	
2000-12	17.99	2688	
2001-12	20.92	5839	
2002-06	19.34	6285	
2002-09	18.44	0	
2002-12	17.47	0	
2003-03	15.03	0	
2003-06	14.3	0	
2003-09	15.17	0	
2003-12	15.04	0	
2004-03	16.97	0	
2004-06	15.3	8459	
2004-09	14.3	9457	
2004-12	15.34	10667	
2005-03	19.01	12009	
2005-06	19.03	14429	
2005-09	19.65	13788	
2005-12	19.45	17646	
2006-03	25.33	15106	
2006-06	28.56	9893	
2006-09	18.31	12629	
2006-12	24.13	11829	
2007-03	28.1	9428	
2007-06	35.8	13584	
2007-09	35.92	7898	
2007-12	32.52	7559	
2008-03	34.08	12740	
2008-06	25.87	9266	
2008-09	28.52	14352	
2008-12	33.12	18421	
2009-03	36.49	11106	
2009-06	35.43	17654	
2009-09	45.83	30129	
2009-12	55.35	29650	
2010-03	56.78	23800	
2010-06	65.73	32811	
2010-09	63.7	36941	
2010-12	61.23	16470	
2011-03	56.91	13065	
2011-06	57.16	18206	
2011-09	59.33	25619	
2011-12	56.72	25456	
2012-03	51.21	22259	
2012-06	55.94	25777	
2012-09	60.67	28841	
2012-12	63.86	31669	
2013-03	80.66	34723	
2013-06	85.55	32532	
2013-09	107.64	39187	
2013-12	100.78	29770	
2014-03	84.89	22296	
2014-06	53.25	27372	
2014-09	51.41	17031	
2014-12	59.46	18743	
2015-03	64.71	17086	
2015-06	80.04	24513	
2015-09	67.46	30785	
2015-12	73.47	31883	
2016-03	58.97	25039	
2016-06	62.95	26757	
2016-12	76.15	27134	
2017-03	80.67	26848	
2017-06	93.39	21563	
2017-09	87.12	25137	
2017-12	99.07	23169	
2018-03	100.02	24004	
2018-06	107.23	25046	
2018-09	74.15	18931	
2018-12	75.68	18165	
2019-03	85.35	16663	
2019-06	78.43	15975	
2019-09	76.7	8057	
2019-12	86.96	9935	
2020-03	78.86	9512	
2020-06	89.79	9760	
2020-09	108.95	6410	
2020-12	107.55	6348	
2021-03	125.58	4816	
2021-06	114.04	3881	
2021-09	95.69	3750	
2021-12	94.01	4109	
2022-03	83.77	3920	
2022-06	57.49	4575	
2022-09	51.92	4464	
2022-12	56.88	9856	
2023-03	54.53	9143	
2023-06	52.66	9460	
2023-09	53.55	9648	
2023-12	48.95	8934	
2024-03	51.1	9270	
2024-06	52.58	9989	
2024-09	53.04	10256	
