month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2020-06	1.44	-0.19	
2020-07	1.58	-0.12	
2020-08	1.57	-0.12	
2020-09	1.47	-0.18	
2020-10	1.45	-0.2	
2020-11	1.48	-0.18	
2020-12	1.44	-0.21	
2021-01	1.39	-0.24	
2021-02	1.31	-0.28	
2021-03	1.36	-0.26	
2021-04	1.32	-0.29	
2021-05	1.31	-0.29	
2021-06	1.29	-0.31	
2021-07	1.26	-0.32	
2021-08	1.36	-0.27	
2021-09	1.78	-0.05	
2021-10	1.52	-0.19	
2021-11	1.41	-0.25	
2021-12	1.6	-0.16	
2022-01	1.79	-0.06	
2022-02	2.04	0.06	
2022-03	1.85	-0.05	
2022-04	1.93	-0.01	
2022-05	2.02	0.03	
2022-06	1.83	-0.08	
2022-07	1.78	-0.11	
2022-08	1.59	-0.2	
2022-09	1.58	-0.21	
2022-10	1.43	-0.29	
2022-11	1.53	-0.25	
2022-12	1.76	-0.14	
2023-01	1.67	-0.19	
2023-02	1.83	-0.11	
2023-03	2.21	0.07	
2023-04	2.4	0.16	
2023-05	2.24	0.08	
2023-06	2.15	0.04	
2023-07	2.26	0.09	
2023-08	2.24	0.09	
2023-09	1.91	-0.06	
2023-10	1.7	-0.16	
2023-11	1.64	-0.19	
2023-12	1.56	-0.22	
2024-01	1.57	-0.21	
2024-02	1.74	-0.13	
2024-03	1.71	-0.14	
2024-04	1.86	-0.06	
2024-05	1.87	-0.06	
2024-06	1.83	-0.08	
2024-07	1.79	-0.1	
2024-08	1.84	-0.07	
2024-09	1.64	-0.17	
2024-10	2.19	0.11	
2024-11	2.35	0.19	
2024-12	2.29	0.16	
2025-01	2.05	0.04	
2025-02	2.04	0.03	
