month	ct_avg_Tdx收盘价	人均持股
2017-12	34.11	537.5	
2018-03	38.12	1924	
2018-05	34.18	2000	
2018-06	31.56	2054	
2018-07	28.54	2083	
2018-08	22.87	2151	
2018-09	21.62	2153	
2018-10	17.95	2190	
2018-11	18.87	2292	
2018-12	19.04	2591.75	
2019-01	19.94	3036.33	
2019-02	23.46	3281	
2019-03	27.65	3718.5	
2019-04	29.72	4081.33	
2019-05	23.13	4034.33	
2019-06	22.71	4086.25	
2019-07	25.14	4319.67	
2019-08	24.17	4319.67	
2019-09	25.29	4372.33	
2019-10	23.94	4370	
2019-11	25.5	4706	
2019-12	29.35	5109.33	
2020-01	34.44	5440.5	
2020-02	37.23	5649.33	
2020-03	37.36	5204	
2020-04	34.25	5666.33	
2020-06	53.9	7295	
2020-09	67.88	5857	
2020-12	74.81	31655	
2021-03	83.1	25940	
2021-06	105.04	23390	
2021-09	81.88	20943	
2021-12	142.31	24423	
2022-03	121.22	24626	
2022-06	148.18	25629	
2022-09	146.08	17386	
2022-12	113.38	13346	
2023-03	106.35	12810	
2023-06	135.71	20126	
2023-09	141.07	23737	
2023-12	126.57	20932	
2024-03	114.23	16863	
2024-06	97.32	12226	
2024-09	96.25	16533	
