month	ct_avg_Tdx收盘价	股东人数
2017-12	34.11	186041.5	
2018-03	38.12	51987	
2018-05	34.18	50000	
2018-06	31.56	48700.33	
2018-07	28.54	48000	
2018-08	22.87	46500	
2018-09	21.62	46459	
2018-10	17.95	45666.67	
2018-11	18.87	43666.67	
2018-12	19.04	42904.25	
2019-01	19.94	40333.33	
2019-02	23.46	37333.33	
2019-03	27.65	32950	
2019-04	29.72	30000	
2019-05	23.13	30333.33	
2019-06	22.71	29940.25	
2019-07	25.14	28333.33	
2019-08	24.17	28333.33	
2019-09	25.29	27985.33	
2019-10	23.94	28000	
2019-11	25.5	26000	
2019-12	29.35	23976.67	
2020-01	34.44	22500	
2020-02	37.23	21666.67	
2020-03	37.36	23518	
2020-04	34.25	21666.67	
2020-06	53.9	16771	
2020-09	67.88	20891	
2020-12	74.81	17370	
2021-03	83.1	21197	
2021-06	105.04	23508	
2021-09	81.88	26255	
2021-12	142.31	22514	
2022-03	121.22	22328	
2022-06	148.18	21454	
2022-09	146.08	31626	
2022-12	113.38	41199	
2023-03	106.35	42923	
2023-06	135.71	27320	
2023-09	141.07	23164	
2023-12	126.57	26348	
2024-03	114.23	32706	
2024-06	97.32	45110	
2024-09	96.25	33358	
