month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2018-12	4.33	1.55	
2019-01	3.98	1.3	
2019-02	4.36	1.46	
2019-03	5.17	1.86	
2019-04	4.9	1.65	
2019-05	4.42	1.35	
2019-06	4.3	1.24	
2019-07	4.96	1.53	
2019-08	5.17	1.58	
2019-09	5.53	1.7	
2019-10	5.35	1.56	
2019-11	5.12	1.4	
2019-12	5.21	1.39	
2020-01	6.31	1.83	
2020-02	6.73	1.94	
2020-03	6.88	1.92	
2020-04	8.28	2.41	
2020-05	8.93	2.56	
2020-06	9.96	2.82	
2020-07	14.31	4.22	
2020-08	16.35	4.64	
2020-09	14.31	3.71	
2020-10	16.9	4.28	
2020-11	14.83	3.44	
2020-12	15.71	3.5	
2021-01	16.5	3.52	
2021-02	19.95	4.2	
2021-03	18.75	3.66	
2021-04	20.96	3.97	
2021-05	22.51	4.07	
2021-06	20.03	3.33	
2021-07	19.33	3.02	
2021-08	17.98	2.61	
2021-09	17.62	2.43	
2021-10	15.99	2.02	
2021-11	14.45	1.66	
2021-12	13.94	1.51	
2022-01	12.26	1.17	
2022-02	13.35	1.31	
2022-03	14.3	1.42	
2022-04	12.66	1.1	
2022-05	10.26	0.68	
2022-06	10.58	0.71	
2022-07	11.92	0.89	
2022-08	10.46	0.63	
2022-09	9.72	0.5	
2022-10	9.85	0.5	
2022-11	10.44	0.57	
2022-12	9.49	0.41	
2023-01	11.12	0.63	
2023-02	10.31	0.49	
2023-03	9.65	0.38	
2023-04	9.05	0.28	
2023-05	8.23	0.15	
2023-06	7.5	0.04	
2023-07	7.62	0.05	
2023-08	7.48	0.02	
2023-09	7.79	0.05	
2023-10	9.62	0.29	
2023-11	10.74	0.42	
2023-12	10.25	0.34	
2024-01	8.56	0.11	
2024-02	8.56	0.1	
2024-03	8.35	0.06	
2024-04	6.76	-0.15	
2024-05	5.78	-0.27	
2024-06	5	-0.38	
2024-07	4.5	-0.44	
2024-08	4.2	-0.48	
2024-09	3.89	-0.52	
2024-10	5.5	-0.32	
2024-11	5.14	-0.37	
2024-12	4.93	-0.4	
2025-01	4.31	-0.48	
