month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2012-10	0.86	54.46	
2012-11	0.86	68.43	
2012-12	0.87	80.1	
2013-01	0.97	91.52	
2013-02	0.98	91.37	
2013-03	1.01	94.9	
2013-04	1.01	88.14	
2013-05	1.08	94.4	
2013-06	1.07	87.55	
2013-07	1.19	93.56	
2013-08	1.33	95.98	
2013-09	1.48	99.01	
2013-10	1.58	96.73	
2013-11	1.41	76.66	
2013-12	1.25	45.17	
2014-01	1.39	59.95	
2014-02	1.39	64.45	
2014-03	1.38	48.05	
2014-04	1.41	57.91	
2014-05	1.29	1.38	
2014-06	1.29	-15.71	
2014-07	1.23	-44.25	
2014-08	1.26	-47.24	
2014-09	1.43	-6.8	
2014-10	1.49	32.74	
2014-11	1.49	54.02	
2014-12	1.18	6.68	
2015-01	1.13	-42.1	
2015-02	1.17	-50.83	
2015-03	1.43	-9.82	
2015-04	1.66	44.13	
2015-05	1.74	74.06	
2015-06	2.1	89.16	
2015-07	1.29	31.17	
2015-08	1.3	2.08	
2015-09	1.1	-28.57	
2015-10	1.54	-1.84	
2015-11	1.84	42.35	
2015-12	1.96	71.31	
2016-01	1.46	32.59	
2016-02	1.35	-3.87	
2016-03	1.47	-13.2	
2016-04	1.62	23.04	
2016-05	1.43	-33.33	
2016-06	1.57	-4.33	
2016-07	1.77	50.59	
2016-08	1.83	71.62	
2016-09	1.88	84.46	
2016-10	1.99	86	
2016-11	1.97	84.7	
2016-12	1.88	71.02	
2017-01	1.65	19.54	
2017-02	1.86	37.05	
2017-03	1.91	57.22	
2017-04	2.06	75.4	
2017-05	2.15	79.69	
2017-06	2.03	72.12	
2017-07	2.12	79.29	
2017-08	2.46	95.54	
2017-09	2.74	98.77	
2017-10	3.04	99.21	
2017-11	3.07	94.32	
2017-12	3.14	92.6	
2018-01	3.43	93.75	
2018-02	2.89	66.85	
2018-03	3.44	86.77	
2018-04	3.87	97.67	
2018-05	4.97	98.86	
2018-06	4.83	87.99	
2018-07	5.02	90.5	
2018-08	4.34	60.71	
2018-09	4.75	69.55	
2018-10	4.17	41.42	
2018-11	4.59	43.1	
2018-12	4.33	25.45	
2019-01	3.98	-20.94	
2019-02	4.36	-13.45	
2019-03	5.17	41.92	
2019-04	4.9	56.97	
2019-05	4.42	23.08	
2019-06	4.3	-12.92	
2019-07	4.96	39.56	
2019-08	5.17	75.69	
2019-09	5.53	87.05	
2019-10	5.35	82.09	
2019-11	5.12	63.14	
2019-12	5.21	60.51	
2020-01	6.31	90.62	
2020-02	6.73	94.15	
2020-03	6.88	92.21	
2020-04	8.28	99.36	
2020-05	8.93	96.97	
2020-06	9.96	99.64	
2020-07	14.31	98.95	
2020-08	16.35	89.8	
2020-09	14.31	78.25	
2020-10	16.9	90.51	
2020-11	14.83	75.13	
2020-12	15.71	70.96	
2021-01	16.5	79.38	
2021-02	19.95	94.76	
2021-03	18.75	87.5	
2021-04	20.96	97.02	
2021-05	22.51	92.61	
2021-06	20.03	72.49	
2021-07	19.33	57.83	
2021-08	17.98	20.29	
2021-09	17.62	0.04	
2021-10	15.99	-28.52	
2021-11	14.45	-44.4	
2021-12	13.94	-57.45	
2022-01	12.26	-77.77	
2022-02	13.35	-71.93	
2022-03	14.3	-59.67	
2022-04	12.66	-61.56	
2022-05	10.26	-93.94	
2022-06	10.58	-87.29	
2022-07	11.92	-72.79	
2022-08	10.46	-89.67	
2022-09	9.72	-93.88	
2022-10	9.85	-83.43	
2022-11	10.44	-69.03	
2022-12	9.49	-88.6	
2023-01	11.12	-45.76	
2023-02	10.31	-41.12	
2023-03	9.65	-69.45	
2023-04	9.05	-90.32	
2023-05	8.23	-94.91	
2023-06	7.5	-98.3	
2023-07	7.62	-88.22	
2023-08	7.48	-88.43	
2023-09	7.79	-72.41	
2023-10	9.62	-21.48	
2023-11	10.74	17.69	
2023-12	10.25	28.4	
2024-01	8.56	-5.64	
2024-02	8.56	-24.94	
2024-03	8.35	-35.54	
2024-04	6.76	-60	
2024-05	5.78	-70.85	
2024-06	5	-76.36	
2024-07	4.5	-81.29	
2024-08	4.2	-92.53	
2024-09	3.89	-96.1	
2024-10	5.5	-57.99	
2024-11	5.14	-48.98	
2024-12	4.93	-46.23	
2025-01	4.31	-69.23	
