month	ct_avg_Tdx收盘价	人均持股
1999-06	6.85	1770	
1999-12	6.73	1835	
2000-06	9.23	2688	
2000-12	12.12	2478	
2001-12	9.52	1736	
2002-06	8.21	1918	
2002-09	8.71	1959	
2002-12	7.67	2022	
2003-03	8.84	2193	
2003-06	11.71	3226	
2003-09	11.43	3520	
2003-12	6.98	5864	
2004-03	7.52	3953	
2004-06	6.07	4411	
2004-09	4.85	5048	
2004-12	4.16	4362	
2005-03	4.08	4080	
2005-06	4.3	4467	
2005-09	5.13	4625	
2005-12	4.35	4396	
2006-03	5.32	4631	
2006-06	7.23	4614	
2006-09	6.02	6393	
2006-12	7.27	7210	
2007-03	10.96	6667	
2007-06	17.32	7292	
2007-09	27.24	12915	
2007-12	27.38	10788	
2008-03	29.51	13968	
2008-06	24.86	15993	
2008-09	14.71	17841	
2008-12	14.69	13144	
2009-03	15.82	8795	
2009-06	15.12	7064	
2009-09	15.68	19633	
2009-12	18.76	21508	
2010-03	20.19	23240	
2010-06	16.53	20473	
2010-09	20.43	26806	
2010-12	23.64	20464	
2011-03	29.76	37583	
2011-06	28.63	29746	
2011-09	21.5	20592	
2011-12	13.68	15208	
2012-03	16.98	17328	
2012-06	10.45	24892	
2012-09	7.4	22718	
2012-12	9.24	26565	
2013-03	8.45	24448	
2013-06	8.04	21066	
2013-09	8.26	18185	
2013-12	7.47	19178	
2014-03	7.57	20640	
2014-06	7.27	22685	
2014-09	9.62	28644	
2014-12	14.59	35957	
2015-03	18.91	27148	
2015-06	31.17	19074	
2015-09	21.17	18063	
2015-12	24.71	17318	
2016-03	20.43	16253	
2016-06	9.2	38584	
2016-09	11.01	35549	
2016-12	10.38	31129	
2017-02	10.61	38429	
2017-03	10.49	34834	
2017-06	10.45	50228	
2017-09	10.57	49224	
2017-12	14.68	55763	
2018-03	16.23	45515	
2018-06	11.45	47606	
2018-09	10	47826	
2018-12	10.19	49021	
2019-03	10.81	35101	
2019-06	9.27	39104	
2019-09	8.46	39249	
2019-12	9.99	51706	
2020-03	8.62	42859	
2020-06	9.35	47290	
2020-09	14.89	57763	
2020-12	18.07	64633	
2021-02	24.9	49904	
2021-03	20.82	40488	
2021-06	15.43	27183	
2021-09	19.83	30143	
2021-12	17.84	26958	
2022-03	15.75	25853	
2022-06	16.73	28566	
2022-09	13.99	23887	
2022-12	14.15	27086	
2023-03	14.88	28835	
2023-06	14.1	32030	
2023-09	14.07	34562	
2023-12	10.01	30610	
2024-03	10.13	29795	
2024-06	11.18	33180	
2024-09	9.58	34002	
