month	ct_avg_Tdx收盘价	股东人数
1999-06	6.85	39544	
1999-12	6.73	38145	
2000-06	9.23	26037	
2000-12	12.12	29942	
2001-12	9.52	42746	
2002-06	8.21	38683	
2002-09	8.71	37873	
2002-12	7.67	36705	
2003-03	8.84	33839	
2003-06	11.71	23003	
2003-09	11.43	21077	
2003-12	6.98	20247	
2004-03	7.52	30036	
2004-06	6.07	26915	
2004-09	4.85	28223	
2004-12	4.16	32661	
2005-03	4.08	34920	
2005-06	4.3	31890	
2005-09	5.13	30804	
2005-12	4.35	32411	
2006-03	5.32	30766	
2006-06	7.23	30878	
2006-09	6.02	26742	
2006-12	7.27	23712	
2007-03	10.96	25643	
2007-06	17.32	23444	
2007-09	27.24	17808	
2007-12	27.38	21319	
2008-03	29.51	16466	
2008-06	24.86	14381	
2008-09	14.71	15287	
2008-12	14.69	20750	
2009-03	15.82	31011	
2009-06	15.12	38610	
2009-09	15.68	21769	
2009-12	18.76	19871	
2010-03	20.19	18390	
2010-06	16.53	20876	
2010-09	20.43	15944	
2010-12	23.64	20885	
2011-03	29.76	11372	
2011-06	28.63	14368	
2011-09	21.5	20755	
2011-12	13.68	28103	
2012-03	16.98	24665	
2012-06	10.45	25755	
2012-09	7.4	28219	
2012-12	9.24	24133	
2013-03	8.45	26222	
2013-06	8.04	30432	
2013-09	8.26	35253	
2013-12	7.47	33428	
2014-03	7.57	31060	
2014-06	7.27	28261	
2014-09	9.62	30465	
2014-12	14.59	24269	
2015-03	18.91	32144	
2015-06	31.17	45749	
2015-09	21.17	48309	
2015-12	24.71	50388	
2016-03	20.43	53691	
2016-06	9.2	49756	
2016-09	11.01	54004	
2016-12	10.38	61672	
2017-02	10.61	63289	
2017-03	10.49	69821	
2017-06	10.45	58107	
2017-09	10.57	59292	
2017-12	14.68	52339	
2018-03	16.23	64124	
2018-06	11.45	73569	
2018-09	10	73230	
2018-12	10.19	71445	
2019-03	10.81	99779	
2019-06	9.27	89565	
2019-09	8.46	89233	
2019-12	9.99	67735	
2020-03	8.62	81716	
2020-06	9.35	74060	
2020-09	14.89	60632	
2020-12	18.07	54188	
2021-02	24.9	70181	
2021-03	20.82	86502	
2021-06	15.43	147266	
2021-09	19.83	132804	
2021-12	17.84	148495	
2022-03	15.75	154843	
2022-06	16.73	140134	
2022-09	13.99	167583	
2022-12	14.15	147792	
2023-03	14.88	138830	
2023-06	14.1	124980	
2023-09	14.07	115825	
2023-12	10.01	130780	
2024-03	10.13	134358	
2024-06	11.18	120648	
2024-09	9.58	117731	
