month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2020-01	4.6	2.54	
2020-02	4.87	2.63	
2020-03	5.25	2.8	
2020-04	6.31	3.38	
2020-05	6.79	3.53	
2020-06	6.95	3.46	
2020-07	8.08	3.96	
2020-08	8.81	4.15	
2020-09	9.75	4.42	
2020-10	10.56	4.56	
2020-11	12.23	5.08	
2020-12	14.17	5.59	
2021-01	17.08	6.39	
2021-02	16.05	5.5	
2021-03	12.55	3.85	
2021-04	12.17	3.51	
2021-05	11.12	2.96	
2021-06	10.98	2.77	
2021-07	13.22	3.36	
2021-08	14.51	3.58	
2021-09	12.73	2.87	
2021-10	11.84	2.48	
2021-11	11.71	2.34	
2021-12	11.68	2.22	
2022-01	11.59	2.11	
2022-02	9.81	1.56	
2022-03	7.91	1.03	
2022-04	6.78	0.71	
2022-05	6.84	0.7	
2022-06	8.06	0.97	
2022-07	8.14	0.95	
2022-08	7.33	0.73	
2022-09	6.98	0.62	
2022-10	7.29	0.67	
2022-11	8.98	1.02	
2022-12	9.01	0.99	
2023-01	9.44	1.04	
2023-02	9.72	1.06	
2023-03	9.45	0.97	
2023-04	9.33	0.91	
2023-05	8.15	0.65	
2023-06	8.65	0.72	
2023-07	9.54	0.86	
2023-08	9.54	0.83	
2023-09	9.4	0.78	
2023-10	8.33	0.55	
2023-11	8.28	0.52	
2023-12	7.57	0.38	
2024-01	7.76	0.4	
2024-02	7.7	0.37	
2024-03	8.01	0.41	
2024-04	7.48	0.3	
2024-05	7.56	0.3	
2024-06	7.2	0.22	
2024-07	6.51	0.09	
2024-08	6.69	0.11	
2024-09	7.75	0.27	
2024-10	8.34	0.35	
2024-11	8.14	0.31	
2024-12	7.92	0.26	
2025-01	8.29	0.3	
2025-02	9.6	0.49	
