month	ct_avg_Tdx收盘价	股东人数
2011-12	17.66	17674	
2012-03	19.78	12519	
2012-06	16.12	13656	
2012-09	10.51	15148	
2012-12	10.11	12405	
2013-03	10.43	12540	
2013-06	10.34	11941	
2013-09	9.96	13520	
2013-12	11.3	11666	
2014-03	10.22	12942	
2014-06	9.11	12818	
2014-09	10.91	11533	
2014-12	12.14	14104	
2015-03	13.69	11445	
2015-06	20.17	15098	
2015-12	16.16	16266	
2016-03	10.87	15530	
2016-06	11.6	16977	
2016-09	13.04	14555	
2016-12	15.13	12354	
2017-03	16.13	11275	
2017-06	15.79	10436	
2017-09	18.61	9552	
2017-12	27.51	10760	
2018-03	31.81	12366	
2018-06	27.75	10154	
2018-09	21.87	11115	
2018-12	20.03	10321	
2019-03	31.56	11974	
2019-06	29.92	14702	
2019-09	36.25	12230	
2019-12	46.5	11390	
2020-03	55.97	12695	
2020-06	74.15	16429	
2020-09	69.73	24955	
2020-12	101.35	38640	
2021-03	89.72	60612	
2021-06	78.12	67337	
2021-09	90.31	61322	
2021-12	82.88	51265	
2022-03	56.83	55514	
2022-06	56.59	50704	
2022-09	48.82	52871	
2022-12	63.02	40989	
2023-03	66.12	39119	
2023-06	60.29	37382	
2023-09	65.17	33742	
2023-12	52.47	37795	
2024-03	55.53	43819	
2024-06	49.88	43480	
2024-09	52.96	34861	
