month	ct_avg_Tdx收盘价	人均持股
2014-03	4.22	8787	
2014-06	4.1	10002	
2014-09	4.8	10889	
2014-12	7.09	12273	
2015-03	6.69	90123	
2015-06	10.64	44701	
2015-09	4.7	52053	
2015-12	4.95	53328	
2016-03	4.53	56291	
2016-06	4.76	69428	
2016-09	5.66	58501	
2016-12	5.12	38067	
2017-03	5.9	204349	
2017-06	6.49	204666	
2017-09	8.77	152367	
2017-12	8.08	142865	
2018-03	8.08	136590	
2018-06	8.53	150994	
2018-09	8.11	161650	
2018-12	7.71	151288	
2019-03	8.86	164769	
2019-06	8.87	189984	
2019-09	9.07	216483	
2019-12	8.66	228061	
2020-03	7.55	225342	
2020-06	7.15	217761	
2020-09	8.47	204311	
2020-12	9.7	142564	
2021-03	11.24	111428	
2021-06	12.04	108060	
2021-09	15.09	111382	
2021-12	12.79	86042	
2022-03	15.29	124187	
2022-06	20.38	124247	
2022-09	23.61	121484	
2022-12	18.98	100951	
2023-03	19.48	130153	
2023-06	17.71	111770	
2023-09	18.39	138742	
2023-12	19.91	163972	
2024-03	25.72	170945	
2024-06	26.82	203177	
2024-09	24.08	161304	
