month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2016-02	4.1	-80.61	
2016-03	4.53	-75.7	
2016-04	4.64	-65.22	
2016-05	4.5	-67.01	
2016-06	4.76	-53.62	
2016-07	5.97	16.16	
2016-08	5.79	27.06	
2016-09	5.66	36.12	
2016-10	6.09	53.18	
2016-11	6.29	73.01	
2016-12	5.12	16.36	
2017-01	5.1	-15.03	
2017-02	5.5	-0.99	
2017-03	5.9	32.18	
2017-04	6.06	49.9	
2017-05	5.69	25.76	
2017-06	6.49	78.33	
2017-07	8.17	92.39	
2017-08	8.05	87.69	
2017-09	8.77	96	
2017-10	8.15	78.52	
2017-11	8.14	70.05	
2017-12	8.08	56.21	
2018-01	9.26	89.77	
2018-02	9.25	86.01	
2018-03	8.08	49.6	
2018-04	7.74	18.55	
2018-05	8.27	27.96	
2018-06	8.53	39.06	
2018-07	7.62	-20.17	
2018-08	7.44	-45.42	
2018-09	8.11	-29.56	
2018-10	8.51	12.55	
2018-11	8.02	-2.48	
2018-12	7.71	-39.78	
2019-01	7.85	-35.75	
2019-02	8.5	22.02	
2019-03	8.86	57.4	
2019-04	9.33	75.34	
2019-05	8.88	75.36	
2019-06	8.87	71.95	
2019-07	9.09	79.5	
2019-08	9.05	76.83	
2019-09	9.07	73.08	
2019-10	8.66	24.01	
2019-11	8.4	-19.64	
2019-12	8.66	-16.6	
2020-01	8.88	15.96	
2020-02	8.03	-50.98	
2020-03	7.55	-75.77	
2020-04	7.42	-84.18	
2020-05	7.28	-91.17	
2020-06	7.15	-93.3	
2020-07	7.98	-48.45	
2020-08	7.89	-32.48	
2020-09	8.47	11.08	
2020-10	9.02	39.68	
2020-11	9.97	60.8	
2020-12	9.7	59.59	
2021-01	10.47	79.2	
2021-02	10.87	85.54	
2021-03	11.24	91.61	
2021-04	11.34	91.37	
2021-05	11.89	93.7	
2021-06	12.04	93.96	
2021-07	11.07	59.42	
2021-08	11.22	40.34	
2021-09	15.09	91.96	
2021-10	14.18	85.83	
2021-11	12.02	54.38	
2021-12	12.79	63.2	
2022-01	12.6	47.23	
2022-02	14.13	81.47	
2022-03	15.29	89.46	
2022-04	16.81	91.64	
2022-05	17.55	93.65	
2022-06	20.38	96.9	
2022-07	20.16	87.71	
2022-08	20.9	87.19	
2022-09	23.61	93.79	
2022-10	21.51	76.95	
2022-11	20.12	53.12	
2022-12	18.98	23.98	
2023-01	19.36	19.14	
2023-02	19.21	3.39	
2023-03	19.48	-1.2	
2023-04	19.73	8.32	
2023-05	19.59	21.74	
2023-06	17.71	-51.16	
2023-07	17.28	-64.16	
2023-08	16.3	-82.41	
2023-09	18.39	-45.8	
2023-10	18.3	-29.15	
2023-11	18.5	-19.77	
2023-12	19.91	31.97	
2024-01	22.8	60.71	
2024-02	25.24	73.02	
2024-03	25.72	86.52	
2024-04	25.74	90.76	
2024-05	25.16	78.97	
2024-06	26.82	94.36	
2024-07	25.11	68.71	
2024-08	23.49	26.83	
2024-09	24.08	15.23	
2024-10	25.17	41.62	
2024-11	23.87	2.85	
2024-12	24.22	-1.71	
2025-01	22.15	-42.41	
2025-02	21.08	-60.71	
