month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2012-01	30.7	0.08	
2012-02	31.99	0.12	
2012-03	32.36	0.12	
2012-04	20.11	-0.3	
2012-05	20.19	-0.3	
2012-06	19.09	-0.34	
2012-07	16.29	-0.43	
2012-08	16.3	-0.43	
2012-09	16.5	-0.43	
2012-11	15.27	-0.47	
2012-12	14.87	-0.48	
2013-01	16.58	-0.42	
2013-02	16.77	-0.42	
2013-03	15.75	-0.45	
2013-04	16.08	-0.44	
2013-05	21.43	-0.26	
2013-06	16.43	-0.43	
2013-07	14.64	-0.49	
2013-08	15.36	-0.47	
2013-09	15.96	-0.45	
2013-10	13.9	-0.52	
2013-11	13.2	-0.55	
2013-12	14.53	-0.5	
2014-01	14.76	-0.49	
2014-02	16.17	-0.44	
2014-03	16.25	-0.44	
2014-04	14.51	-0.5	
2014-05	13.2	-0.55	
2014-06	13.14	-0.55	
2014-07	14.5	-0.5	
2014-08	14.56	-0.5	
2014-09	16.17	-0.44	
2014-10	16.77	-0.42	
2014-11	15.92	-0.45	
2014-12	16.06	-0.44	
2015-01	15.77	-0.45	
2015-02	15.53	-0.46	
2015-03	17.47	-0.39	
2015-04	23.18	-0.19	
2015-05	23.24	-0.19	
2015-06	26.25	-0.08	
2015-07	16.62	-0.41	
2015-08	17.52	-0.38	
2015-09	14.74	-0.48	
2015-10	16.49	-0.41	
2015-11	16.92	-0.39	
2015-12	15.33	-0.45	
2016-01	14.75	-0.47	
2016-02	13.45	-0.51	
2016-03	13.55	-0.5	
2016-04	14.42	-0.47	
2016-05	13.42	-0.5	
2016-06	13.26	-0.51	
2016-07	13.99	-0.48	
2016-08	15	-0.44	
2016-09	15.93	-0.4	
2016-10	16.54	-0.38	
2016-11	15.55	-0.41	
2016-12	16.15	-0.39	
2017-06	17.33	-0.34	
2017-07	17.45	-0.34	
2017-08	16.95	-0.36	
2017-09	16.39	-0.38	
2017-10	16.79	-0.36	
2017-11	19.36	-0.26	
2017-12	18.64	-0.29	
2018-01	17.71	-0.32	
2018-02	16.23	-0.38	
2018-03	16.75	-0.35	
2018-04	16.92	-0.34	
2018-05	17.9	-0.3	
2018-06	16.63	-0.34	
2018-07	15.47	-0.39	
2018-08	15.4	-0.38	
2018-09	16.69	-0.32	
2018-10	17.04	-0.3	
2018-11	17.65	-0.27	
2018-12	18.38	-0.22	
2019-01	19.18	-0.18	
2019-02	19.53	-0.16	
2019-03	20.84	-0.09	
2019-04	21.14	-0.07	
2019-05	18.91	-0.16	
2019-06	18.03	-0.19	
2019-07	18.62	-0.15	
2019-08	17.76	-0.17	
2019-09	20.01	-0.05	
2019-10	21.52	0.05	
2019-11	23.13	0.16	
2019-12	21.23	0.09	
2020-01	20.63	0.08	
2020-02	18.84	0	
2020-03	20.86	0.11	
2020-04	20.29	0.09	
2020-05	19.38	0.05	
2020-06	19.77	0.08	
2020-07	21.6	0.19	
2020-08	22.07	0.23	
2020-09	20.51	0.15	
2020-10	20.69	0.17	
2020-11	23.35	0.32	
2020-12	24.03	0.37	
2021-01	28.64	0.63	
2021-02	30.6	0.74	
2021-03	29.8	0.68	
2021-04	31.49	0.76	
2021-05	29.6	0.65	
2021-06	27.82	0.54	
2021-07	26.38	0.45	
2021-08	31.5	0.72	
2021-09	34.05	0.84	
2021-10	36.37	0.94	
2021-11	39.3	1.07	
2021-12	42.51	1.21	
2022-01	37.97	0.95	
2022-02	34.01	0.74	
2022-03	32.58	0.65	
2022-04	28.71	0.44	
2022-05	33.18	0.65	
2022-06	31.45	0.56	
2022-07	28.93	0.42	
2022-08	28.56	0.39	
2022-09	25.37	0.23	
2022-10	25.37	0.22	
2022-11	26.36	0.26	
2022-12	25.52	0.22	
2023-01	26.04	0.24	
2023-02	26	0.23	
2023-03	26.87	0.26	
2023-04	26.55	0.24	
2023-05	27.13	0.26	
2023-06	25.75	0.19	
2023-07	23.87	0.1	
2023-08	23.49	0.08	
2023-09	22.82	0.04	
2023-10	22.18	0.01	
2023-11	22.32	0.01	
2023-12	21.4	-0.03	
2024-01	21.35	-0.03	
2024-02	22.27	0.01	
2024-03	24.44	0.11	
2024-04	24.65	0.12	
2024-05	23.04	0.04	
2024-06	24.19	0.09	
2024-07	24.44	0.1	
2024-08	23.66	0.06	
2024-09	25.7	0.14	
2024-10	26.6	0.18	
2024-11	26.21	0.15	
2024-12	24.85	0.09	
2025-01	23.48	0.02	
