month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2011-11	17.27	-64.58	
2011-12	14.72	-90.02	
2012-01	12.66	-96.37	
2012-02	14.03	-82.32	
2012-03	14.91	-67.25	
2012-04	14.4	-72.21	
2012-05	13.93	-85.63	
2012-06	13.67	-83.32	
2012-07	11.99	-94.44	
2012-08	11.89	-90.64	
2012-09	11.7	-88.88	
2012-10	11.12	-94.15	
2012-11	10.34	-98.05	
2012-12	9.98	-89.28	
2013-01	12.05	-50.4	
2013-02	12.45	-24.46	
2013-03	14.03	10.46	
2013-04	14.33	29.32	
2013-05	19.51	62.3	
2013-06	24.45	81.93	
2013-07	29.25	93.05	
2013-08	31.74	93.02	
2013-09	36.78	95.49	
2013-10	39.01	95.93	
2013-11	38.01	86.1	
2013-12	34.05	62.09	
2014-01	38.37	71.28	
2014-03	40.57	81.88	
2014-04	18.06	4.46	
2014-05	15.28	-33.88	
2014-06	16.06	-43.3	
2014-07	17.71	-43.32	
2014-08	18.02	-47.96	
2014-09	17.72	-52.47	
2014-10	17.16	-62.5	
2014-11	16.36	-75.27	
2014-12	16.45	-72.93	
2015-01	14.16	-86.78	
2015-02	14.58	-83.51	
2015-03	17.56	-48.34	
2015-04	22.78	14.11	
2015-05	28.24	58.97	
2015-06	33.39	76.91	
2015-07	20.66	44.09	
2015-08	22.16	36.44	
2015-09	16.93	-10.49	
2015-10	21.21	-6.1	
2015-11	30.26	38.53	
2015-12	30.74	64.56	
2016-01	23.48	42.77	
2016-02	22.21	5.54	
2016-03	23	0.43	
2016-04	27.92	54.82	
2016-05	31.72	76.87	
2016-06	44.44	86.87	
2016-07	44.96	89.03	
2016-08	39.67	74.22	
2016-09	35.11	52.86	
2016-10	34.47	43.36	
2016-11	33.96	25.57	
2016-12	29.88	-13.03	
2017-01	29.48	-26.59	
2017-02	30.5	-28.07	
2017-03	36.1	14.75	
2017-04	34.83	23.96	
2017-05	21.16	-44.69	
2017-06	16.21	-80.52	
2017-07	21.5	-72.58	
2017-08	23.2	-67.82	
2017-09	25.67	-47.75	
2017-10	23.88	-50.63	
2017-11	20.43	-71.75	
2017-12	18.86	-83.46	
2018-01	18.67	-80.52	
2018-02	16.62	-87.5	
2018-03	18.02	-76.66	
2018-04	17.05	-90.77	
2018-05	18.48	-61.16	
2018-06	17.39	-71.74	
2018-07	16.53	-86.57	
2018-08	14.38	-97.2	
2018-09	13.87	-91.78	
2018-10	12.01	-96.18	
2018-11	13.18	-81.66	
2018-12	15.75	-45.94	
2019-01	16.58	-11.28	
2019-02	19.17	18.1	
2019-03	23.68	43.28	
2019-04	27.66	64.8	
2019-05	25.3	70.8	
2019-06	25.82	74.34	
2019-07	31.29	91.89	
2019-08	32.32	92.9	
2019-09	37.3	92.14	
2019-10	34.06	82.04	
2019-11	40.79	96.13	
2019-12	50.9	97.36	
2020-01	54.78	96.54	
2020-02	70.35	98.84	
2020-03	62.75	83.04	
2020-04	62.22	79.97	
2020-05	64.91	82.89	
2020-06	51.64	51.74	
2020-07	54.34	23.1	
2020-08	52.74	8.21	
2020-09	48.72	-22	
2020-10	54.43	-4.69	
2020-11	63.25	35.84	
2020-12	70.19	62.5	
2021-01	99.1	83.39	
2021-02	100.73	83.45	
2021-03	79.49	70.96	
2021-04	78.62	58.76	
2021-05	97.73	83.03	
2021-06	103.67	87.88	
2021-07	115.85	90.38	
2021-08	107.51	78.77	
2021-09	94.4	46.61	
2021-10	110.18	65.52	
2021-11	130.4	88.31	
2021-12	130.23	84.39	
2022-01	103.31	44.46	
2022-02	87.63	7.25	
2022-03	78.58	-18.87	
2022-04	68.78	-42.86	
2022-05	74.64	-52.63	
2022-06	97.86	-25.81	
2022-07	98.97	-10.88	
2022-08	102.66	3.92	
2022-09	90.2	-10.63	
2022-10	90.2	-29.13	
2022-11	87.61	-41.4	
2022-12	88.92	-52.68	
2023-01	85.79	-69.42	
2023-02	81.15	-75.13	
2023-03	68.23	-82.37	
2023-04	66.55	-77.63	
2023-05	66.6	-81.96	
2023-06	60	-94.82	
2023-07	57.83	-95.83	
2023-08	54.75	-93.63	
2023-09	46.91	-99.37	
2023-10	44.64	-96.95	
2023-11	45.31	-88.8	
2023-12	40.33	-97.28	
2024-01	38.97	-94.93	
2024-02	34.88	-95.79	
2024-03	40.33	-73.64	
2024-04	37.36	-81.83	
2024-05	37.97	-81.96	
2024-06	41.63	-39.66	
2024-07	38.04	-55.86	
2024-08	35.63	-81.25	
2024-09	34.23	-90.74	
2024-10	47.4	-12.6	
2024-11	49.95	36.99	
2024-12	47.53	44.93	
2025-01	43.92	41.27	
2025-02	42.38	30.36	
