month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2015-10	16.06	0.33	
2015-11	17.86	0.49	
2015-12	17.96	0.5	
2016-01	15.52	0.3	
2016-02	14.88	0.26	
2016-03	15.79	0.33	
2016-04	16.16	0.37	
2016-05	17.1	0.45	
2016-06	11.06	-0.06	
2016-07	10.02	-0.14	
2016-08	10.64	-0.09	
2016-09	10.39	-0.1	
2016-10	10.3	-0.11	
2016-11	10.9	-0.06	
2016-12	11.14	-0.04	
2017-01	11.32	-0.02	
2017-02	11.88	0.02	
2017-03	11.86	0.02	
2017-04	11.36	-0.03	
2017-05	10.52	-0.1	
2017-06	10.96	-0.06	
2017-07	9.92	-0.15	
2017-08	7.85	-0.33	
2017-09	8.07	-0.3	
2017-10	7.98	-0.31	
2017-11	8.03	-0.29	
2017-12	7.9	-0.3	
2018-01	8.78	-0.22	
2018-02	9.39	-0.16	
2018-03	8.66	-0.21	
2018-04	8.18	-0.25	
2018-05	8.49	-0.22	
2018-06	7.94	-0.26	
2018-07	7.73	-0.27	
2018-08	7.34	-0.3	
2018-09	7.31	-0.3	
2018-10	7.34	-0.3	
2018-11	7.11	-0.32	
2018-12	6.73	-0.35	
2019-01	6.68	-0.35	
2019-02	7.14	-0.3	
2019-03	7.84	-0.23	
2019-04	8.79	-0.14	
2019-05	8.33	-0.18	
2019-06	8.34	-0.18	
2019-07	8.49	-0.16	
2019-08	7.94	-0.22	
2019-09	8.24	-0.18	
2019-10	8.9	-0.12	
2019-11	8.59	-0.15	
2019-12	8.54	-0.15	
2020-01	8.68	-0.14	
2020-02	7.9	-0.22	
2020-03	7.54	-0.25	
2020-04	7.46	-0.26	
2020-05	7.7	-0.23	
2020-06	7.68	-0.23	
2020-07	7.98	-0.2	
2020-08	8.43	-0.16	
2020-09	8.37	-0.16	
2020-10	8.16	-0.18	
2020-11	8.13	-0.19	
2020-12	8.12	-0.19	
2021-01	8.13	-0.19	
2021-02	8.72	-0.13	
2021-03	9.82	-0.02	
2021-04	9.61	-0.04	
2021-05	9.88	-0.02	
2021-06	10.34	0.03	
2021-07	10.01	0	
2021-08	9.08	-0.1	
2021-09	9.36	-0.07	
2021-10	9.84	-0.02	
2021-11	9.41	-0.07	
2021-12	9.08	-0.1	
2022-01	9.66	-0.04	
2022-02	10.07	0	
2022-03	10.28	0.01	
2022-04	11.59	0.14	
2022-05	11.17	0.1	
2022-06	10.97	0.07	
2022-07	10.16	-0.01	
2022-08	10.45	0.02	
2022-09	10.61	0.03	
2022-10	10.36	0	
2022-11	9.92	-0.04	
2022-12	10.23	-0.01	
2023-01	10.65	0.03	
2023-02	10.06	-0.03	
2023-03	9.4	-0.1	
2023-04	9.16	-0.11	
2023-05	9.04	-0.12	
2023-06	8.41	-0.18	
2023-07	8.15	-0.2	
2023-08	8.39	-0.17	
2023-09	7.97	-0.2	
2023-10	7.87	-0.2	
2023-11	7.63	-0.22	
2023-12	7.22	-0.26	
2024-01	7.79	-0.19	
2024-02	8.49	-0.11	
2024-03	8.9	-0.06	
2024-04	9.23	-0.02	
2024-05	9.81	0.05	
2024-06	9.96	0.07	
2024-07	10.08	0.09	
2024-08	10.06	0.1	
2024-09	10.21	0.12	
2024-10	10.44	0.15	
2024-11	10.33	0.14	
2024-12	10.59	0.17	
2025-01	10.5	0.16	
