month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2003-06	53.26	33.78	
2003-07	42.44	-35.48	
2003-08	38.72	-85.12	
2003-09	38.61	-88.88	
2003-10	38.07	-93.35	
2003-11	36.74	-96.38	
2003-12	32.53	-99.38	
2004-01	30.05	-93.75	
2004-02	34.14	-75.36	
2004-03	34.77	-66.42	
2004-04	32.93	-67.05	
2004-05	27.42	-91.85	
2004-06	23.3	-95.24	
2004-07	19.79	-98.54	
2004-08	22.43	-83.6	
2004-09	23.57	-70.25	
2004-10	23.98	-57.65	
2004-11	23.02	-59.65	
2004-12	21.62	-75.7	
2005-01	20.63	-84.91	
2005-02	20.56	-81.18	
2005-03	20.39	-77.83	
2005-04	17.27	-93.44	
2005-05	16.27	-92.49	
2005-06	14.35	-93.06	
2005-07	14.09	-92.47	
2005-08	17.34	-57.14	
2005-09	20.38	-14.04	
2005-10	20.15	4.8	
2005-11	15.75	-42.04	
2005-12	17.51	-32.43	
2006-01	21.89	15.29	
2006-02	25.37	36.79	
2006-03	17.21	-1.24	
2006-04	20.84	37.31	
2006-05	23.69	68.6	
2006-06	20	55.03	
2006-07	20.99	61.82	
2006-08	21.14	70.96	
2006-09	20.93	62.12	
2006-10	22.4	80.25	
2006-11	24.35	94.2	
2006-12	29.51	97.66	
2007-01	38.46	99.11	
2007-02	39.09	92.26	
2007-03	38.78	89.12	
2007-04	41.5	91.56	
2007-05	45.34	97.12	
2007-06	46.65	90.99	
2007-07	49.49	94.68	
2007-08	50.97	90.91	
2007-09	50.41	84.07	
2007-10	45.13	48.56	
2007-11	43.67	26.26	
2007-12	46.27	21.65	
2008-01	57.34	73.01	
2008-02	57.14	79.52	
2008-03	59.4	86.97	
2008-04	36.01	35.33	
2008-05	29.92	-26.12	
2008-06	27.31	-72.01	
2008-07	29.31	-69.33	
2008-08	25.51	-87.59	
2008-09	21.84	-91.07	
2008-10	19.11	-96.52	
2008-11	17.63	-92.86	
2008-12	20.54	-74.38	
2009-01	21.38	-60.89	
2009-02	22.82	-42.05	
2009-03	22.18	-41.48	
2009-04	24.69	1.43	
2009-05	19.3	-40.58	
2009-06	19.2	-57.59	
2009-07	20.68	-50.62	
2009-08	19.75	-50.38	
2009-09	19.43	-66.11	
2009-10	20.31	-45.71	
2009-11	22.76	7.31	
2009-12	26.13	48.45	
2010-01	28.15	62.45	
2010-02	27.71	66.9	
2010-03	29.08	84.86	
2010-04	33.01	92.86	
2010-05	21.73	36.56	
2010-06	22.33	1.49	
2010-07	21.35	-25.08	
2010-08	22.79	-20.78	
2010-09	25.32	4.13	
2010-10	24.04	0.45	
2010-11	24.27	-3.94	
2010-12	24.02	-11.36	
2011-01	21.17	-59.2	
2011-02	21.55	-65.77	
2011-03	21.06	-77.87	
2011-04	20.15	-87	
2011-05	20.09	-83.8	
2011-06	20.26	-77.38	
2011-07	22.18	-34.99	
2011-08	23.27	8.62	
2011-09	22.94	17.69	
2011-10	21.96	7.87	
2011-11	21.48	-17.78	
2011-12	18.41	-61.35	
2012-01	16.62	-77.62	
2012-02	18.2	-70.89	
2012-03	19.67	-53.67	
2012-04	18.58	-50.79	
2012-05	16.07	-87.74	
2012-06	15.63	-89.29	
2012-07	14.48	-97.2	
2012-08	14.83	-87.11	
2012-09	14.7	-84.06	
2012-10	14.06	-91.27	
2012-11	11.04	-96.91	
2012-12	9.21	-93.58	
2013-01	10.18	-82.99	
2013-02	10	-80.83	
2013-03	10.23	-78.49	
2013-04	9.64	-73.61	
2013-05	10.21	-66.64	
2013-06	10.08	-49.74	
2013-07	9.7	-67.47	
