month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2020-04	3.7	-0.35	
2020-05	3.55	-0.37	
2020-06	3.48	-0.38	
2020-07	4.27	-0.24	
2020-08	4.16	-0.26	
2020-09	3.94	-0.3	
2020-10	3.96	-0.3	
2020-11	4.01	-0.29	
2020-12	3.96	-0.3	
2021-01	3.95	-0.3	
2021-02	3.79	-0.32	
2021-03	4	-0.29	
2021-04	3.94	-0.3	
2021-05	3.9	-0.31	
2021-06	3.85	-0.32	
2021-07	4.1	-0.27	
2021-08	5.72	0.01	
2021-09	8.26	0.45	
2021-10	7.31	0.27	
2021-11	6.98	0.21	
2021-12	7.86	0.35	
2022-01	8.53	0.45	
2022-02	8.84	0.49	
2022-03	7.56	0.26	
2022-04	7.48	0.24	
2022-05	7.46	0.23	
2022-06	7.92	0.29	
2022-07	7.57	0.23	
2022-08	7.35	0.18	
2022-09	7.54	0.21	
2022-10	7.42	0.18	
2022-11	7.35	0.16	
2022-12	7.28	0.14	
2023-01	7.02	0.09	
2023-02	7	0.08	
2023-03	7.55	0.16	
2023-04	7.53	0.16	
2023-05	7.13	0.1	
2023-06	5.81	-0.11	
2023-07	5.78	-0.11	
2023-08	5.65	-0.12	
2023-09	5.16	-0.18	
2023-10	5.26	-0.15	
2023-11	5.12	-0.17	
2023-12	4.84	-0.21	
2024-01	4.81	-0.21	
2024-02	4.99	-0.18	
2024-03	5.08	-0.16	
2024-04	5.1	-0.15	
2024-05	5.3	-0.11	
2024-06	5.38	-0.1	
2024-07	5.47	-0.08	
2024-08	5.39	-0.09	
2024-09	4.65	-0.22	
2024-10	5.58	-0.06	
2024-11	5.75	-0.03	
2024-12	5.51	-0.07	
2025-01	5.06	-0.14	
