month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2015-01	4.86	2.1	0.07	86.74	0.35	92.95	
2015-02	4.42	1.91	-0.03	75	0.22	80	
2015-03	4.61	1.99	0.01	82.83	0.26	84.62	
2015-04	5.3	2.29	0.16	96.98	0.44	97.15	
2015-05	5.19	2.24	0.13	88.26	0.4	88.35	
2015-06	5.26	2.27	0.15	87.63	0.42	87.41	
2015-07	5.22	2.33	0.14	78.11	0.45	86.26	
2015-08	4.57	2.06	0	30.57	0.27	46.09	
2015-09	4.47	2.02	-0.02	1.12	0.25	13.57	
2015-10	4.54	2.05	0	-7.62	0.27	6.99	
2015-11	4.64	2.09	0.02	-3.95	0.28	9.95	
2015-12	4.64	2.09	0.02	-10.99	0.28	-0.12	
2016-01	4.27	1.93	-0.05	-46.74	0.18	-36.92	
2016-02	4.03	1.82	-0.1	-67.08	0.12	-58.27	
2016-03	4.28	1.93	-0.03	-61.22	0.19	-51.51	
2016-04	4.29	1.93	-0.02	-64.2	0.2	-51.16	
2016-05	4.25	1.91	-0.03	-71.9	0.19	-55.78	
2016-06	4.4	1.98	0.02	-26.61	0.23	-16.52	
2016-07	4.36	2.04	0.01	-24.83	0.27	19.22	
2016-08	4.44	2.11	0.03	-6.83	0.31	48.91	
2016-09	4.45	2.11	0.04	21.03	0.31	53.66	
2016-10	4.42	2.1	0.04	22.6	0.3	52.29	
2016-11	4.44	2.11	0.04	26.05	0.3	57.22	
2016-12	4.48	2.13	0.05	43.71	0.31	72.08	
2017-01	4.5	2.14	0.05	50.2	0.3	71.43	
2017-02	4.64	2.2	0.09	75.59	0.33	89.68	
2017-03	4.71	2.24	0.1	83.42	0.35	92.43	
2017-04	4.82	2.29	0.12	88.34	0.37	95.49	
2017-05	4.99	2.37	0.16	93.08	0.41	98.39	
2017-06	5.13	2.44	0.19	91.8	0.44	92.25	
2017-07	5.31	2.6	0.23	97.45	0.52	99.02	
2017-08	5.73	2.85	0.32	98.56	0.66	98.37	
2017-09	5.91	2.94	0.35	94.77	0.69	94.94	
2017-10	6.19	3.08	0.41	97.64	0.76	97.74	
2017-11	6.01	2.99	0.37	83.12	0.69	83.16	
2017-12	5.96	2.96	0.35	72.45	0.66	72.45	
2018-01	6.74	3.35	0.53	93.63	0.86	93.75	
2018-02	7.07	3.51	0.6	91.67	0.93	91.73	
2018-03	6.4	3.18	0.44	72.28	0.74	72.44	
2018-04	5.97	2.96	0.34	35.32	0.61	35.91	
2018-05	5.92	2.94	0.33	17.82	0.58	18.34	
2018-06	5.58	2.77	0.25	-12.81	0.48	-11.34	
2018-07	5.41	2.76	0.21	-31.66	0.47	-24.96	
2018-08	5.44	2.83	0.21	-39.6	0.5	-26.09	
2018-09	5.46	2.84	0.22	-51.97	0.49	-31.95	
2018-10	5.53	2.87	0.23	-39.19	0.49	-13.89	
2018-11	5.41	2.81	0.2	-59.46	0.46	-29.87	
2018-12	5.32	2.77	0.17	-81.92	0.42	-55.27	
2019-01	5.35	2.78	0.18	-78.17	0.42	-58.85	
2019-02	5.66	2.94	0.24	-26.79	0.48	4.29	
2019-03	5.63	2.92	0.23	-4	0.47	28.27	
2019-04	5.8	3.02	0.27	28.23	0.5	49.7	
2019-05	5.62	2.92	0.22	27.23	0.45	51.07	
2019-06	5.79	3.01	0.26	55.12	0.48	77.87	
2019-07	5.65	3.06	0.22	38.94	0.49	84.86	
2019-08	5.46	2.96	0.18	-7.96	0.43	56.78	
2019-09	5.51	2.98	0.19	-28.97	0.43	50.04	
2019-10	5.78	3.13	0.24	11.81	0.49	83.78	
