month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2015-01	4.86	0.07	
2015-02	4.42	-0.03	
2015-03	4.61	0.01	
2015-04	5.3	0.16	
2015-05	5.19	0.13	
2015-06	5.26	0.15	
2015-07	5.22	0.14	
2015-08	4.57	0	
2015-09	4.47	-0.02	
2015-10	4.54	0	
2015-11	4.64	0.02	
2015-12	4.64	0.02	
2016-01	4.27	-0.05	
2016-02	4.03	-0.1	
2016-03	4.28	-0.03	
2016-04	4.29	-0.02	
2016-05	4.25	-0.03	
2016-06	4.4	0.02	
2016-07	4.36	0.01	
2016-08	4.44	0.03	
2016-09	4.45	0.04	
2016-10	4.42	0.04	
2016-11	4.44	0.04	
2016-12	4.48	0.05	
2017-01	4.5	0.05	
2017-02	4.64	0.09	
2017-03	4.71	0.1	
2017-04	4.82	0.12	
2017-05	4.99	0.16	
2017-06	5.13	0.19	
2017-07	5.31	0.23	
2017-08	5.73	0.32	
2017-09	5.91	0.35	
2017-10	6.19	0.41	
2017-11	6.01	0.37	
2017-12	5.96	0.35	
2018-01	6.74	0.53	
2018-02	7.07	0.6	
2018-03	6.4	0.44	
2018-04	5.97	0.34	
2018-05	5.92	0.33	
2018-06	5.58	0.25	
2018-07	5.41	0.21	
2018-08	5.44	0.21	
2018-09	5.46	0.22	
2018-10	5.53	0.23	
2018-11	5.41	0.2	
2018-12	5.32	0.17	
2019-01	5.35	0.18	
2019-02	5.66	0.24	
2019-03	5.63	0.23	
2019-04	5.8	0.27	
2019-05	5.62	0.22	
2019-06	5.79	0.26	
2019-07	5.65	0.22	
2019-08	5.46	0.18	
2019-09	5.51	0.19	
2019-10	5.78	0.24	
2019-11	5.84	0.25	
2019-12	5.82	0.24	
2020-01	5.88	0.25	
2020-02	5.45	0.16	
2020-03	5.23	0.11	
2020-04	5.12	0.08	
2020-05	5.11	0.08	
2020-06	5.21	0.1	
2020-07	5.14	0.08	
2020-08	5	0.05	
2020-09	4.93	0.03	
2020-10	4.98	0.04	
2020-11	5.04	0.05	
2020-12	5.09	0.06	
2021-01	5.06	0.05	
2021-02	5.23	0.08	
2021-03	5.45	0.12	
2021-04	5.37	0.1	
2021-05	5.23	0.07	
2021-06	5.18	0.06	
2021-07	4.81	-0.02	
2021-08	4.61	-0.06	
2021-09	4.7	-0.04	
2021-10	4.72	-0.04	
2021-11	4.64	-0.05	
2021-12	4.64	-0.06	
2022-01	4.7	-0.05	
2022-02	4.78	-0.03	
2022-03	4.66	-0.06	
2022-04	4.78	-0.04	
2022-05	4.67	-0.06	
2022-06	4.7	-0.06	
2022-07	4.53	-0.09	
2022-08	4.34	-0.13	
2022-09	4.36	-0.13	
2022-10	4.32	-0.14	
2022-11	4.17	-0.17	
2022-12	4.28	-0.15	
2023-01	4.33	-0.14	
2023-02	4.3	-0.15	
2023-03	4.44	-0.12	
2023-04	4.65	-0.08	
2023-05	4.98	-0.02	
2023-06	4.9	-0.03	
2023-07	4.72	-0.07	
2023-08	4.65	-0.08	
2023-09	4.65	-0.08	
2023-10	4.79	-0.05	
2023-11	4.78	-0.05	
2023-12	4.77	-0.06	
2024-01	4.92	-0.03	
2024-02	5.3	0.05	
2024-03	5.28	0.04	
2024-04	5.41	0.07	
2024-05	5.44	0.07	
2024-06	5.51	0.08	
2024-07	5.95	0.16	
2024-08	6.12	0.19	
2024-09	5.78	0.12	
2024-10	6.18	0.2	
2024-11	6.11	0.18	
2024-12	6.54	0.26	
2025-01	6.65	0.27	
