month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
1996-03	7	-87.22	
1996-04	7.51	-67.7	
1996-05	6.87	-73.17	
1996-06	6.11	-91.34	
1996-07	5.88	-90.41	
1996-08	6.06	-83.77	
1996-09	5.55	-94.55	
1996-10	6.44	-62.71	
1996-11	6.37	-38.73	
1996-12	6.92	-7.96	
1997-01	6.57	-15.59	
1997-02	6.89	23.3	
1997-03	8.09	47.49	
1997-04	8.25	62.91	
1997-05	6.96	39.61	
1997-06	5.87	-10.94	
1997-07	5.17	-34.25	
1997-08	6.19	-33.5	
1997-09	6.7	-12.58	
1997-10	6.42	-29.91	
1997-11	6.2	-42.72	
1997-12	6.03	-63.12	
1998-01	6.2	-49.58	
1998-02	6.25	-38.1	
1998-03	6.33	-26.79	
1998-04	7.18	37.22	
1998-05	7.72	64.94	
1998-06	8.11	82.22	
1998-07	7.37	72.13	
1998-08	7.28	59.86	
1998-09	8.02	79.67	
1998-10	8.67	89.64	
1998-11	8.12	74.91	
1998-12	7.43	35.25	
1999-01	6.83	-3.48	
1999-02	6.39	-28.57	
1999-03	7.45	-10.09	
1999-04	7.57	12.91	
1999-05	8.29	26.56	
1999-06	9.49	67.94	
1999-07	8.56	68.38	
1999-08	10.2	86.45	
1999-09	11.3	89.12	
1999-10	10.83	85.55	
1999-11	11.05	83.89	
1999-12	12.03	91.03	
2000-01	11.19	71.01	
2000-02	10.76	49.51	
2000-03	11.42	64.13	
2000-04	11.92	82.66	
2000-05	10.58	42.61	
2000-06	10.63	3.23	
2000-07	10.36	-18.2	
2000-08	13.69	50.43	
2000-09	16.87	93.07	
2000-10	14.94	81.88	
2000-11	16.24	86.16	
2000-12	21.3	96.68	
2001-01	20.69	87.5	
2001-02	20.45	85.76	
2001-03	19.52	74.23	
2001-04	20.46	82.41	
2001-05	22.66	91.07	
2001-06	23.41	94.19	
2001-07	21.96	89.51	
2001-08	18.83	71.96	
2001-09	16.62	48.89	
2001-10	15.78	28.27	
2001-11	16.66	21.25	
2001-12	16.32	13.39	
2002-01	14.79	1.56	
2002-02	14.79	-5.35	
2002-03	16.04	-4.46	
2002-05	21.26	26.45	
2002-06	18.03	12.6	
2002-07	17.7	-14.36	
2002-08	17.61	-29.14	
2002-09	18.27	-7.45	
2002-10	17.04	-47.62	
2002-11	15.7	-69.3	
2002-12	14.98	-77.39	
2003-01	15.23	-73.79	
2003-02	15.52	-62.56	
2003-03	15.28	-70.11	
2003-04	14.75	-85.88	
2003-05	13.33	-95.09	
2003-06	13.48	-90.65	
2003-07	12.82	-98.6	
2003-08	12.71	-90.43	
2003-09	13.06	-77.27	
2003-10	12.1	-93.7	
2003-11	11.08	-94.46	
2003-12	11.37	-89.4	
