month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2009-06	3.3	1.37	
2009-07	3.51	1.49	
2009-08	3.51	1.44	
2009-09	3.98	1.71	
2009-10	3.96	1.66	
2009-11	4.33	1.83	
2009-12	4.62	1.96	
2010-01	5	2.12	
2010-02	4.79	1.92	
2010-03	5.24	2.12	
2010-04	6.38	2.67	
2010-05	6.34	2.54	
2010-06	6.62	2.58	
2010-07	6.23	2.26	
2010-08	7.07	2.59	
2010-09	7.21	2.55	
2010-10	7.12	2.39	
2010-11	7.09	2.28	
2010-12	7.16	2.23	
2011-01	7.17	2.14	
2011-02	7.17	2.05	
2011-03	7.17	1.98	
2011-04	7.17	1.89	
2011-05	7.17	1.82	
2011-06	7.17	1.75	
2011-07	7.17	1.69	
2011-08	7.17	1.62	
2011-09	6.49	1.32	
2011-10	6.36	1.23	
2011-11	7.05	1.41	
2011-12	6.86	1.3	
2012-01	6.16	1.03	
2012-02	6.39	1.07	
2012-03	6.35	1.02	
2012-04	6.24	0.94	
2012-05	6.82	1.09	
2012-06	7.38	1.21	
2012-07	8.43	1.46	
2012-08	9.14	1.61	
2012-09	9.15	1.55	
2012-10	9.56	1.6	
2012-11	9.63	1.55	
2012-12	9.66	1.5	
2013-01	10.61	1.68	
2013-02	12.06	1.96	
2013-03	12.97	2.08	
2013-04	13.59	2.13	
2013-05	13.44	2.01	
2013-06	12.66	1.76	
2013-07	14.14	1.99	
2013-08	16.23	2.32	
2013-09	15.22	2.02	
2013-10	13.57	1.62	
2013-11	12.3	1.33	
2013-12	12.14	1.24	
2014-01	12.01	1.18	
2014-02	10.48	0.86	
2014-03	10.28	0.8	
2014-04	10.56	0.81	
2014-05	10.14	0.71	
2014-06	10.09	0.68	
2014-07	10.55	0.72	
2014-08	10.65	0.71	
2014-09	10.7	0.69	
2014-10	11.3	0.76	
2014-11	10.72	0.65	
2014-12	10.49	0.59	
2015-01	11.2	0.67	
2015-02	11.25	0.65	
2015-03	12.26	0.77	
2015-04	13.88	0.97	
2015-05	13.84	0.93	
2015-06	14.5	0.99	
2015-07	12.13	0.64	
2015-08	11.66	0.56	
2015-09	10.4	0.38	
2015-10	10.45	0.37	
2015-11	12.09	0.57	
2015-12	12.06	0.55	
2016-01	10.06	0.28	
2016-02	9.49	0.2	
2016-03	9.22	0.15	
2016-04	9.07	0.13	
2016-05	8.38	0.04	
2016-06	8.31	0.02	
2016-07	9.13	0.11	
2016-08	9.18	0.11	
2016-09	9.03	0.09	
2016-10	8.73	0.04	
2016-11	8.68	0.03	
2016-12	8.47	0	
2017-01	8.32	-0.03	
2017-02	8.82	0.03	
2017-03	9.17	0.06	
2017-04	9.32	0.07	
2017-05	9.01	0.02	
2017-06	9.3	0.05	
2017-07	9.75	0.09	
2017-08	9.69	0.08	
2017-09	9.83	0.08	
2017-10	11.15	0.22	
2017-11	11.69	0.27	
2017-12	10.86	0.17	
2018-01	10.86	0.16	
2018-02	10.57	0.12	
2018-03	11.51	0.21	
2018-04	12.73	0.33	
2018-05	13.37	0.38	
2018-06	13.19	0.35	
2018-07	12.36	0.26	
2018-08	10.42	0.06	
2018-09	9.03	-0.09	
2018-10	8.1	-0.18	
2018-11	8.45	-0.15	
2018-12	8.91	-0.1	
2019-01	8.65	-0.13	
2019-02	9.44	-0.05	
2019-03	9.96	0	
2019-04	9.64	-0.04	
2019-05	9.03	-0.1	
2019-06	9.3	-0.08	
2019-07	9.94	-0.02	
2019-08	10.55	0.04	
2019-09	10.73	0.06	
2019-10	11.22	0.1	
2019-11	9.98	-0.03	
2019-12	9.66	-0.06	
2020-01	9.74	-0.05	
2020-02	8.7	-0.16	
2020-03	8.38	-0.19	
2020-04	8.66	-0.16	
2020-05	11.84	0.14	
2020-06	13.78	0.31	
2020-07	14.52	0.37	
2020-08	13.57	0.28	
2020-09	12.36	0.16	
2020-10	13.17	0.23	
2020-11	12.98	0.2	
2020-12	12.12	0.12	
2021-01	11.94	0.1	
2021-02	15.07	0.38	
2021-03	14.95	0.36	
2021-04	15.73	0.43	
2021-05	18.34	0.65	
2021-06	17.97	0.61	
2021-07	17.04	0.52	
2021-08	16.01	0.43	
2021-09	14.45	0.29	
2021-10	14.26	0.27	
2021-11	13.75	0.22	
2021-12	13.3	0.19	
2022-01	12.99	0.16	
2022-02	12.9	0.15	
2022-03	11.72	0.05	
2022-04	10.51	-0.06	
2022-05	10.35	-0.07	
2022-06	11.77	0.05	
2022-07	11.44	0.02	
2022-08	10.96	-0.02	
2022-09	9.76	-0.13	
2022-10	9.19	-0.18	
2022-11	9.46	-0.15	
2022-12	9.81	-0.12	
2023-01	10.15	-0.09	
2023-02	10.45	-0.06	
2023-03	9.79	-0.12	
2023-04	9.41	-0.15	
2023-05	9.58	-0.14	
2023-06	9.43	-0.15	
2023-07	9.22	-0.17	
2023-08	8.95	-0.19	
2023-09	8.6	-0.21	
2023-10	7.94	-0.27	
2023-11	7.65	-0.29	
2023-12	7.11	-0.34	
2024-01	6.45	-0.4	
2024-02	6	-0.44	
2024-03	6.17	-0.42	
2024-04	6.1	-0.42	
2024-05	6.85	-0.35	
2024-06	6.16	-0.41	
2024-07	5.75	-0.45	
2024-08	5.47	-0.48	
2024-09	4.93	-0.53	
2024-10	5.68	-0.45	
2024-11	5.72	-0.45	
2024-12	5.97	-0.42	
2025-01	5.34	-0.48	
