month	ct_avg_Tdx收盘价	股东人数
2007-03	33.84	39568	
2007-06	39.3	38052	
2007-09	55.69	37055	
2007-12	58.2	36177	
2008-01	50.98	184669	
2008-03	33.25	36519	
2008-06	26.75	36459	
2008-09	23.12	36714	
2008-12	19.69	38287	
2009-03	21.43	38236	
2009-06	25.95	37848	
2009-09	27.97	37206	
2009-12	31.05	36612	
2010-03	27.88	36599	
2010-06	24.44	36813	
2010-09	21.79	36760	
2010-12	22.5	36354	
2011-03	21.38	36400	
2011-06	18.52	36549	
2011-09	15.58	36400	
2011-12	17.46	36280	
2012-03	17.31	36126	
2012-06	17.41	36080	
2012-09	18.36	35926	
2012-12	19.21	35688	
2013-03	17.47	35460	
2013-06	14.94	35351	
2013-09	14.28	35178	
2013-12	15.47	34710	
2014-03	13.44	34599	
2014-06	14.05	34418	
2014-09	15.53	34045	
2014-12	26.27	33551	
2015-03	36.64	33007	
2015-06	34.57	30924	
2015-09	26.09	30744	
2015-12	28.8	30651	
2016-03	22.81	30642	
2016-06	20.93	30618	
2016-09	21.69	30512	
2016-12	24.45	30361	
2017-03	25.18	30157	
2017-06	27.54	29932	
2017-09	28.17	29245	
2017-12	31.25	28825	
2018-03	26.79	28273	
2018-06	23.92	28111	
2018-09	21.65	28015	
2018-12	21.32	27923	
2019-03	28.99	27744	
2019-06	27.17	27591	
2019-09	28.87	27381	
2019-12	33.93	27228	
2020-03	27.65	27058	
2020-06	27.86	26997	
2020-12	39.56	26202	
2021-03	32.34	25886	
2021-06	34.41	25778	
2021-09	30.8	25533	
2021-12	29.99	25415	
2022-03	26.75	25301	
2022-06	28.02	25256	
2022-09	30.8	25069	
2022-12	35.97	24973	
2023-03	34.71	24802	
2023-06	36.88	24668	
2023-09	36.76	24491	
2023-12	28.24	24368	
2024-03	29	24237	
2024-06	31.18	24070	
2024-09	35.69	23893	
