month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2018-04	5.36	-0.45	
2018-05	5.18	-0.45	
2018-06	4.25	-0.54	
2018-07	3.76	-0.59	
2018-08	3.63	-0.59	
2018-09	3.47	-0.61	
2018-10	3.06	-0.65	
2018-11	3.56	-0.58	
2018-12	3.66	-0.56	
2019-01	3.42	-0.59	
2019-02	3.6	-0.56	
2019-03	4.29	-0.46	
2019-04	4.5	-0.43	
2019-05	3.7	-0.52	
2019-06	3.56	-0.53	
2019-07	3.46	-0.53	
2019-08	3.2	-0.55	
2019-09	3.38	-0.52	
2019-10	3.2	-0.53	
2019-11	3.04	-0.54	
2019-12	3.1	-0.52	
2020-01	3.19	-0.5	
2020-02	2.91	-0.54	
2020-03	3.33	-0.47	
2020-04	3.13	-0.5	
2020-05	2.97	-0.52	
2020-06	2.95	-0.52	
2020-07	3.18	-0.48	
2020-08	3.25	-0.47	
2020-09	3.33	-0.45	
2020-10	3.23	-0.46	
2020-11	3.44	-0.42	
2020-12	3.82	-0.35	
2021-01	5.1	-0.13	
2021-02	3.97	-0.32	
2021-03	4.26	-0.27	
2021-04	4.15	-0.28	
2021-05	4.18	-0.28	
2021-06	4.8	-0.16	
2021-07	4.57	-0.2	
2021-08	4.28	-0.25	
2021-09	4.45	-0.21	
2021-10	4.1	-0.27	
2021-11	4.18	-0.26	
2021-12	4.61	-0.18	
2022-01	4.75	-0.15	
2022-02	4.33	-0.22	
2022-03	4.01	-0.27	
2022-04	3.76	-0.31	
2022-05	3.71	-0.32	
2022-06	3.93	-0.28	
2022-07	4.22	-0.22	
2022-08	4.39	-0.19	
2022-09	4.36	-0.19	
2022-10	3.98	-0.26	
2022-11	4.16	-0.22	
2022-12	4.27	-0.2	
2023-01	4.2	-0.21	
2023-02	4.6	-0.13	
2023-03	4.47	-0.15	
2023-04	4.19	-0.2	
2023-05	4.19	-0.2	
2023-06	4.07	-0.22	
2023-07	4.15	-0.2	
2023-08	4.14	-0.19	
2023-09	4.14	-0.18	
2023-10	4.17	-0.16	
2023-11	4.31	-0.13	
2023-12	4.28	-0.13	
2024-01	4.09	-0.17	
2024-02	3.25	-0.33	
2024-03	3.53	-0.27	
2024-04	3.36	-0.3	
2024-05	3.39	-0.29	
2024-06	2.94	-0.38	
2024-07	2.91	-0.38	
2024-08	3.02	-0.36	
2024-09	3	-0.36	
2024-10	3.37	-0.27	
2024-11	3.58	-0.22	
2024-12	3.64	-0.21	
2025-01	3.26	-0.29	
