month	ct_avg_Tdx收盘价	股东人数
1997-12	8.27	91748	
1998-06	6.8	90655	
1998-12	5.01	91661	
1999-06	5.54	86146	
1999-12	5.02	83836	
2000-06	5.83	80682	
2000-12	6.62	85704	
2001-12	5.58	75264	
2002-06	6.05	69050	
2002-09	5.76	68583	
2002-12	4.88	68421	
2003-03	4.97	68018	
2003-06	5.46	69425	
2003-09	4.71	68751	
2003-12	5.15	68927	
2004-03	9.43	77123	
2004-06	6.3	72093	
2004-09	6.03	67895	
2004-12	5.83	63944	
2005-03	4.49	64171	
2005-06	3.21	61210	
2005-09	3.46	58297	
2005-12	3.68	51724	
2006-03	3.71	49831	
2006-06	5.16	47613	
2006-09	5.44	51815	
2006-12	5.66	48807	
2007-03	9.97	37906	
2007-06	13.22	42407	
2007-09	18.52	28606	
2007-12	14.8	36799	
2008-03	12.46	45008	
2008-06	8.49	45863	
2008-09	6.11	42618	
2008-12	5.06	46860	
2009-03	6.42	45897	
2009-06	7.57	40941	
2009-09	8.97	40761	
2009-12	11.98	36517	
2010-03	12.6	33830	
2010-06	11.3	30586	
2010-09	13.76	26645	
2010-12	16.07	28937	
2011-03	17.88	26405	
2011-06	15.39	25024	
2011-09	13.33	27687	
2011-12	10.35	28480	
2012-01	9.87	29434	
2012-03	11.42	30760	
2012-06	9.81	30319	
2012-09	8.17	31151	
2012-12	6.81	31576	
2013-03	6.96	31824	
2013-06	5.95	31444	
2013-09	6.11	30282	
2013-12	6.03	29574	
2014-03	5.76	29425	
2014-06	5.81	29052	
2014-09	9.46	33488	
2014-12	10.5	31474	
2015-03	11.66	30916	
2015-12	11.45	31045	
2016-03	10.6	29783	
2016-06	10.97	25509	
2016-09	12.1	24798	
2016-12	13.42	26801	
2017-01	13.1	25103	
2017-03	13.42	23844	
2017-06	11.28	24527	
2017-09	14.05	26783	
2017-12	11.55	25243	
2018-03	10.93	25528	
2018-06	9.86	24916	
2018-09	9.73	23507	
2018-12	9.04	23426	
2019-03	11.85	22768	
2019-06	12.82	21385	
2019-09	16.19	16903	
2019-12	23.77	16727	
2020-03	26.54	19739	
2020-06	16.35	19993	
2020-09	17.2	22365	
2020-12	21.03	15341	
2021-02	31.64	19986	
2021-03	27.34	23663	
2021-06	22.59	29381	
2021-09	24.36	31404	
2021-12	19.74	33808	
2022-03	20.03	33747	
2022-06	19.84	26469	
2022-09	18.7	24391	
2022-12	17.69	24894	
2023-03	18.91	25681	
2023-06	15.44	30898	
2023-09	14.87	30422	
2023-12	13.54	31561	
2024-03	15.18	30827	
2024-06	14.38	30736	
2024-09	11.17	39151	
