month	ct_avg_Tdx收盘价	人均持股
1997-12	8.27	1144	
1998-06	6.8	1158	
1998-12	5.01	1375	
1999-06	5.54	1463	
1999-12	5.02	1503	
2000-06	5.83	2070	
2000-12	6.62	1949	
2001-12	5.58	2219	
2002-06	6.05	2419	
2002-09	5.76	2435	
2002-12	4.88	2441	
2003-03	4.97	2456	
2003-06	5.46	2406	
2003-09	4.71	2430	
2003-12	5.15	2423	
2004-03	9.43	2166	
2004-06	6.3	2317	
2004-09	6.03	2460	
2004-12	5.83	2612	
2005-03	4.49	2603	
2005-06	3.21	2729	
2005-09	3.46	2865	
2005-12	3.68	3229	
2006-03	3.71	3352	
2006-06	5.16	3508	
2006-09	5.44	3224	
2006-12	5.66	3422	
2007-03	9.97	4437	
2007-06	13.22	3986	
2007-09	18.52	6322	
2007-12	14.8	4914	
2008-03	12.46	4130	
2008-06	8.49	4053	
2008-09	6.11	4362	
2008-12	5.06	3967	
2009-03	6.42	9742	
2009-06	7.57	10921	
2009-09	8.97	10969	
2009-12	11.98	12244	
2010-03	12.6	13217	
2010-06	11.3	14619	
2010-09	13.76	16781	
2010-12	16.07	15452	
2011-03	17.88	16933	
2011-06	15.39	17868	
2011-09	13.33	16149	
2011-12	10.35	15700	
2012-01	9.87	15191	
2012-03	11.42	14536	
2012-06	9.81	14747	
2012-09	8.17	14354	
2012-12	6.81	14160	
2013-03	6.96	14050	
2013-06	5.95	14220	
2013-09	6.11	14765	
2013-12	6.03	15119	
2014-03	5.76	15195	
2014-06	5.81	15391	
2014-09	9.46	13352	
2014-12	10.5	14206	
2015-03	11.66	14463	
2015-12	11.45	14476	
2016-03	10.6	15089	
2016-06	10.97	17618	
2016-09	12.1	18123	
2016-12	13.42	16768	
2017-01	13.1	17903	
2017-03	13.42	18848	
2017-06	11.28	18323	
2017-09	14.05	16780	
2017-12	11.55	17803	
2018-03	10.93	17605	
2018-06	9.86	18037	
2018-09	9.73	19118	
2018-12	9.04	19184	
2019-03	11.85	19739	
2019-06	12.82	21015	
2019-09	16.19	26587	
2019-12	23.77	26867	
2020-03	26.54	22768	
2020-06	16.35	38213	
2020-09	17.2	56300	
2020-12	21.03	82078	
2021-02	31.64	63002	
2021-03	27.34	53212	
2021-06	22.59	42856	
2021-09	24.36	40095	
2021-12	19.74	37244	
2022-03	20.03	37312	
2022-06	19.84	47571	
2022-09	18.7	206927	
2022-12	17.69	202746	
2023-03	18.91	196533	
2023-06	15.44	163348	
2023-09	14.87	165904	
2023-12	13.54	159918	
2024-03	15.18	163725	
2024-06	14.38	164210	
2024-09	11.17	128915	
