month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2018-03	51.06	0.16	
2018-04	49.64	0.13	
2018-05	47.97	0.1	
2018-06	41.58	-0.04	
2018-07	37.92	-0.12	
2018-08	37.77	-0.12	
2018-09	35.27	-0.17	
2018-10	33.98	-0.2	
2018-11	41.41	-0.03	
2018-12	40.83	-0.04	
2019-01	41.84	-0.02	
2019-02	60.48	0.4	
2019-03	88.65	1.04	
2019-04	108.56	1.45	
2019-05	83.98	0.88	
2019-06	90.44	0.99	
2019-07	93.29	1.03	
2019-08	84.36	0.81	
2019-09	111.76	1.36	
2019-10	100.3	1.08	
2019-11	95.27	0.95	
2019-12	103.87	1.09	
2020-01	111.41	1.2	
2020-02	119.32	1.31	
2020-03	118.18	1.25	
2020-04	115.3	1.15	
2020-05	115.74	1.12	
2020-06	120.08	1.16	
2020-07	154.86	1.72	
2020-08	147.12	1.52	
2020-09	157.43	1.64	
2020-10	154.03	1.52	
2020-11	140.88	1.26	
2020-12	134.44	1.12	
2021-01	127.61	0.98	
2021-02	148.03	1.25	
2021-03	122.94	0.84	
2021-04	119.47	0.76	
2021-05	111.72	0.62	
2021-06	111.96	0.6	
2021-07	101.83	0.44	
2021-08	105.16	0.47	
2021-09	130.06	0.78	
2021-10	116.81	0.58	
2021-11	115.52	0.54	
2021-12	134.88	0.78	
2022-01	129.99	0.69	
2022-02	111.97	0.44	
2022-03	99.02	0.26	
2022-04	88.8	0.12	
2022-05	81.75	0.03	
2022-06	93.19	0.16	
2022-07	89.35	0.1	
2022-08	85.19	0.04	
2022-09	81.53	-0.01	
2022-10	80.3	-0.03	
2022-11	92.98	0.11	
2022-12	101.1	0.2	
2023-01	111.23	0.3	
2023-02	122.29	0.42	
2023-03	142.11	0.62	
2023-04	198.45	1.23	
2023-05	169.12	0.88	
2023-06	180.79	0.98	
2023-07	167.92	0.83	
2023-08	178.19	0.93	
2023-09	152.64	0.65	
2023-10	146.1	0.57	
2023-11	146.3	0.56	
2023-12	154.48	0.63	
2024-01	135.59	0.42	
2024-02	124.92	0.3	
2024-03	138.63	0.43	
2024-04	119.32	0.23	
2024-05	119.24	0.22	
2024-06	111.68	0.14	
2024-07	98.06	0	
2024-08	100.27	0.02	
2024-09	112.16	0.13	
2024-10	199.06	0.98	
2024-11	288.81	1.82	
2024-12	314.8	2	
2025-01	275.54	1.58	
2025-02	287.6	1.63	
