month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2004-06	2	50.16	
2004-07	2.12	64.37	
2004-08	2.1	66.52	
2004-09	2.15	60.47	
2004-10	2.39	89.34	
2004-11	2.34	85.67	
2004-12	2.23	64.48	
2005-01	1.97	11.83	
2005-02	2.17	17.72	
2005-03	2.22	42.55	
2005-04	2.6	75.51	
2005-05	2.17	51.42	
2005-06	1.77	-9.86	
2005-07	1.54	-61.1	
2005-08	1.75	-64.33	
2005-09	1.76	-67.33	
2005-10	1.59	-85.21	
2005-11	1.5	-89.65	
2005-12	1.54	-81.62	
2006-01	1.74	-49.89	
2006-02	1.82	-20.96	
2006-03	1.79	-12.27	
2006-04	1.88	23.35	
2006-05	2.07	47.57	
2006-06	2.04	59.78	
2006-07	2.05	66.96	
2006-08	2.22	89.09	
2006-09	2.43	91.28	
2006-10	2.58	91.54	
2006-11	2.88	97.68	
2006-12	3.18	95.88	
2007-01	4.07	98.88	
2007-02	4.08	92.32	
2007-03	4.29	94.93	
2007-04	5.56	99.91	
2007-05	7.2	98.81	
2007-06	7.46	94.22	
2007-07	7.49	88.76	
2007-08	9.25	98.83	
2007-09	11.31	97.77	
2007-10	12.8	96.78	
2007-11	10.19	72.93	
2007-12	11.24	78.35	
2008-01	12.22	85.35	
2008-02	12.07	85.24	
2008-03	9.83	39.8	
2008-04	9.37	3.15	
2008-05	10.09	5.04	
2008-06	7.48	-35.62	
2008-07	7.09	-50.15	
2008-08	5.48	-78.15	
2008-09	4.04	-88.11	
2008-10	2.76	-93.39	
2008-11	2.78	-85.22	
2008-12	3.09	-79.31	
2009-01	3.15	-75.54	
2009-02	3.78	-50.85	
2009-03	3.58	-46.18	
2009-04	4.31	-14.46	
2009-05	4.52	1.98	
2009-06	4.6	20.41	
2009-07	5.19	37.11	
2009-08	5.09	40.22	
2009-09	4.27	17.21	
2009-10	4.52	18.08	
2009-11	4.95	47.45	
2009-12	4.93	49.84	
2010-01	5.06	50.98	
2010-02	4.49	3.1	
2010-03	4.46	-24.22	
2010-04	4.15	-57.35	
2010-05	3.36	-81.16	
2010-06	3.08	-90.51	
2010-07	3.03	-87.22	
2010-08	3.35	-67.09	
2010-09	3.36	-59.73	
2010-10	3.71	-36.83	
2010-11	3.89	-14.81	
2010-12	3.49	-34.39	
2011-01	3.34	-55.8	
2011-02	3.52	-32.2	
2011-03	3.49	-22.79	
2011-04	3.38	-56.91	
2011-05	3.18	-73.13	
2011-06	2.96	-79.34	
2011-07	2.98	-69.9	
2011-08	2.59	-91.11	
2011-09	2.46	-96.64	
2011-10	2.52	-86.5	
2011-11	2.51	-81.61	
2011-12	2.2	-98.05	
2012-01	2.14	-92.32	
2012-02	2.27	-77.14	
2012-03	2.25	-77.31	
2012-04	2.16	-87.76	
2012-05	2.12	-90.18	
2012-06	1.97	-95.45	
2012-07	1.71	-99.63	
2012-08	1.63	-95.92	
2012-09	1.55	-96.29	
2012-10	1.58	-84.77	
2012-11	1.53	-91.31	
2012-12	1.59	-74.83	
2013-01	1.7	-38.39	
2013-02	1.73	-18.69	
2013-03	1.63	-34.99	
2013-04	1.55	-60.42	
2013-05	1.54	-66.44	
2013-06	1.39	-79.83	
2013-07	1.25	-92.7	
2013-08	1.32	-82.63	
2013-09	1.71	-27.68	
2013-10	1.6	-11.21	
2013-11	1.54	-11.86	
2013-12	1.74	29.38	
2014-01	1.54	3.66	
2014-02	1.55	-1.12	
2014-03	1.47	-39.41	
2014-04	1.48	-41.62	
2014-05	1.47	-52.32	
2014-06	1.45	-63.88	
2014-07	1.57	-10.09	
2014-08	1.77	51.57	
2014-09	1.98	77.93	
2014-10	1.95	81.35	
2014-11	2.25	95.62	
2014-12	2.9	97.98	
2015-01	3.09	89.95	
2015-02	2.71	76.73	
2015-03	3.1	88.03	
2015-04	3.94	98.98	
2015-05	4.18	92.37	
2015-06	4.47	94.09	
2015-07	3.51	61.03	
2015-08	3.9	65.43	
2015-09	3.98	66.38	
2015-10	3.98	64.02	
2015-11	3.98	57.65	
2015-12	3.93	52.33	
2016-01	2.61	-30.13	
2016-02	2.3	-53.04	
2016-03	2.41	-63.94	
2016-04	2.45	-66.43	
2016-05	2.23	-87.42	
2016-06	2.19	-87.72	
2016-07	2.27	-74.96	
2016-08	2.36	-54.04	
2016-09	2.39	-36.34	
2016-10	2.51	-8.37	
2016-11	2.63	10.27	
2016-12	2.56	13.07	
2017-01	2.57	24.16	
2017-02	2.65	46.53	
2017-03	2.62	49.11	
2017-04	2.57	49.9	
2017-05	2.3	-21.65	
2017-06	2.33	-38.11	
2017-07	2.46	-30.57	
2017-08	2.54	2.56	
2017-09	2.45	-25.77	
2017-10	2.42	-60.29	
2017-11	2.29	-82.63	
2017-12	2.27	-83.29	
2018-01	2.35	-66.48	
2018-02	2.16	-84.35	
2018-03	2.1	-92.21	
2018-04	2.02	-95.04	
