month	ct_avg_Tdx收盘价	人均持股
2002-06	4.8	746974	
2002-09	6.32	764151	
2002-12	5.15	776048	
2003-03	5.38	831302	
2003-06	5.88	913319	
2003-09	6.01	1061425	
2003-12	8.06	1404117	
2004-03	8.72	1598027	
2004-06	8.67	1576642	
2004-12	9.54	2025000	
2006-12	9.87	3223881	
2007-03	13.3	3868657	
2007-06	23.13	4334448	
2007-09	34.57	4712727	
2007-12	34.35	4817844	
2008-03	30.06	5102362	
2008-06	22.54	5184000	
2008-09	12.07	5082353	
2008-12	9.23	4628571	
2009-03	10.72	4612100	
2009-06	13.64	4515679	
2009-09	12.49	4277228	
2009-12	14.43	4207792	
2010-03	13.03	4249180	
2010-06	9	4088328	
2010-09	9.71	4050000	
2010-12	10.07	4127389	
2011-03	10.08	3987692	
2011-06	8.44	3375000	
2011-09	6.94	3240000	
2011-12	6.24	3145631	
2012-03	6.37	3130435	
2012-06	5.48	3078385	
2012-09	4.3	2993072	
2012-12	4.42	20202	
2013-03	4.53	2945455	
2013-06	3.88	26849	
2013-09	4.75	2925508	
2013-12	4.84	21688	
2014-03	4.08	3006961	
2015-06	12.49	3256281	
2015-12	10.41	3192118	
2016-06	6.02	3240000	
2016-12	7.02	3122892	
2017-06	6.39	3145631	
2017-12	6.05	3207921	
2018-06	4.61	3223881	
2018-12	5.01	3281013	
2019-06	6.31	3366234	
2020-06	6.63	3419525	
