month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2015-04	39.03	0.56	
2015-05	37.92	0.52	
2015-06	34.57	0.38	
2015-07	31.45	0.26	
2015-08	26.31	0.06	
2015-09	26.09	0.05	
2015-10	26.94	0.09	
2015-11	28.09	0.15	
2015-12	28.8	0.19	
2016-01	23.33	-0.02	
2016-02	20.49	-0.12	
2016-03	22.81	-0.01	
2016-04	22.93	0.01	
2016-05	20.91	-0.06	
2016-06	20.93	-0.06	
2016-07	21.3	-0.03	
2016-08	21.34	-0.03	
2016-09	21.69	-0.01	
2016-10	21.64	-0.01	
2016-11	23.61	0.08	
2016-12	24.45	0.12	
2017-01	25.62	0.18	
2017-02	26.3	0.2	
2017-03	25.18	0.15	
2017-04	24.83	0.13	
2017-05	26.93	0.22	
2017-06	27.54	0.25	
2017-07	28.2	0.27	
2017-08	28.03	0.26	
2017-09	28.17	0.27	
2017-10	28.82	0.29	
2017-11	32.98	0.48	
2017-12	31.25	0.4	
2018-01	30.62	0.37	
2018-02	28.48	0.27	
2018-03	26.79	0.2	
2018-04	24.83	0.12	
2018-05	24.99	0.13	
2018-06	23.92	0.08	
2018-07	22.91	0.04	
2018-08	22.17	0.01	
2018-09	21.65	-0.02	
2018-10	21.88	-0.01	
2018-11	22.06	0	
2018-12	21.32	-0.03	
2019-01	21.17	-0.04	
2019-02	25.02	0.14	
2019-03	28.99	0.32	
2019-04	29.65	0.34	
2019-05	26.09	0.18	
2019-06	27.17	0.23	
2019-07	29.73	0.34	
2019-08	28.64	0.28	
2019-09	28.87	0.29	
2019-10	29.95	0.33	
2019-11	34.39	0.52	
2019-12	33.93	0.48	
2020-01	34.3	0.49	
2020-02	30.78	0.33	
2020-03	27.65	0.19	
2020-04	27.29	0.17	
2020-05	26.9	0.15	
2020-06	27.86	0.18	
2020-07	36.91	0.55	
2020-08	42.23	0.76	
2020-09	44.3	0.82	
2020-10	48.44	0.97	
2020-11	42.56	0.71	
2020-12	39.56	0.58	
2021-01	39	0.54	
2021-02	34.54	0.36	
2021-03	32.34	0.27	
2021-04	31.6	0.23	
2021-05	34.57	0.34	
2021-06	34.41	0.32	
2021-07	31.14	0.19	
2021-08	28.82	0.1	
2021-09	30.8	0.17	
2021-10	31.65	0.19	
2021-11	29.22	0.09	
2021-12	29.99	0.12	
2022-01	29.43	0.09	
2022-02	29.8	0.1	
2022-03	26.75	-0.02	
2022-04	26.18	-0.04	
2022-05	24.93	-0.09	
2022-06	28.02	0.01	
2022-07	29.15	0.05	
2022-08	27.56	-0.01	
2022-09	30.8	0.1	
2022-10	29.72	0.05	
2022-11	31.53	0.11	
2022-12	35.97	0.26	
2023-01	36.62	0.27	
2023-02	34.74	0.2	
2023-03	34.71	0.19	
2023-04	35.33	0.21	
2023-05	39.32	0.34	
2023-06	36.88	0.26	
2023-07	34.08	0.16	
2023-08	36.09	0.23	
2023-09	36.76	0.26	
2023-10	35.57	0.21	
2023-11	31.62	0.08	
2023-12	28.24	-0.04	
2024-01	26.89	-0.08	
2024-02	30.23	0.03	
2024-03	29	-0.01	
2024-04	28.5	-0.03	
2024-05	31.99	0.09	
2024-06	31.18	0.06	
2024-07	31.14	0.05	
2024-08	31.17	0.05	
2024-09	35.69	0.2	
2024-10	43.69	0.45	
2024-11	44.28	0.46	
2024-12	42.57	0.39	
2025-01	38.82	0.26	
