month	ct_avg_Tdx收盘价	人均持股
2006-12	4.58	303796	
2007-03	5.07	350457	
2007-09	6.62	420192	
2007-12	8.08	451176	
2008-03	5.94	459747	
2008-06	5.31	253720	
2008-09	4.28	255987	
2008-12	3.8	255044	
2009-03	3.79	255553	
2009-06	4.97	259394	
2009-09	4.89	266022	
2009-12	5.25	505841	
2010-03	4.89	509031	
2010-06	4.2	513075	
2010-09	4.05	515287	
2010-12	4.23	522815	
2011-03	4.37	546321	
2011-06	4.4	555546	
2011-09	4.07	563141	
2011-12	4.18	564654	
2012-03	4.33	568869	
2012-06	4.05	570522	
2012-09	3.72	572350	
2012-12	4.02	576406	
2013-03	4.13	582264	
2013-06	4.07	584724	
2013-09	3.93	587375	
2013-12	3.69	591526	
2014-03	3.32	593614	
2014-06	3.59	596367	
2014-09	3.55	602038	
2014-12	4.4	606396	
2015-03	4.61	612403	
2015-06	5.26	638483	
2015-09	4.47	641384	
2015-12	4.64	643543	
2016-03	4.28	643658	
2016-06	4.4	645309	
2016-09	4.45	649097	
2016-12	4.48	652190	
2017-03	4.71	655569	
2017-06	5.13	658174	
2017-09	5.91	666375	
2017-12	5.96	675745	
2018-03	6.4	695577	
2018-06	5.58	700302	
2018-09	5.46	702968	
2018-12	5.32	705482	
2019-03	5.63	705884	
2019-06	5.79	712285	
2019-09	5.51	716572	
2019-12	5.82	720133	
2020-03	5.23	723664	
2020-06	5.21	728181	
2020-09	4.93	736535	
2020-12	5.09	742312	
2021-03	5.45	750268	
2021-06	5.18	756013	
2021-09	4.7	762776	
2021-12	4.64	767722	
2022-03	4.66	771167	
2022-06	4.7	775619	
2022-09	4.36	781253	
2022-12	4.28	784508	
2023-03	4.44	789331	
2023-06	4.9	793466	
2023-09	4.65	798591	
2023-12	4.77	802445	
2024-03	5.28	806217	
2024-06	5.51	812040	
2024-09	5.78	817539	
