month	ct_avg_Tdx收盘价	股东人数
2006-12	4.58	273396	
2007-03	5.07	236995	
2007-09	6.62	197663	
2007-12	8.08	184089	
2008-03	5.94	180657	
2008-06	5.31	176453	
2008-09	4.28	174890	
2008-12	3.8	175537	
2009-03	3.79	175187	
2009-06	4.97	172593	
2009-09	4.89	168293	
2009-12	5.25	164195	
2010-03	4.89	163166	
2010-06	4.2	161880	
2010-09	4.05	161185	
2010-12	4.23	166013	
2011-03	4.37	158870	
2011-06	4.4	156232	
2011-09	4.07	154125	
2011-12	4.18	153712	
2012-03	4.33	152573	
2012-06	4.05	152131	
2012-09	3.72	151645	
2012-12	4.02	150578	
2013-03	4.13	149063	
2013-06	4.07	148436	
2013-09	3.93	147766	
2013-12	3.69	146729	
2014-03	3.32	146213	
2014-06	3.59	145538	
2014-09	3.55	144167	
2014-12	4.4	143131	
2015-03	4.61	141727	
2015-06	5.26	135938	
2015-09	4.47	135323	
2015-12	4.64	134869	
2016-03	4.28	134845	
2016-06	4.4	134500	
2016-09	4.45	133715	
2016-12	4.48	133081	
2017-03	4.71	132395	
2017-06	5.13	131871	
2017-09	5.91	130248	
2017-12	5.96	128442	
2018-03	6.4	124780	
2018-06	5.58	123938	
2018-09	5.46	123468	
2018-12	5.32	123028	
2019-03	5.63	122958	
2019-06	5.79	121853	
2019-09	5.51	121124	
2019-12	5.82	120525	
2020-03	5.23	119937	
2020-06	5.21	119193	
2020-09	4.93	117841	
2020-12	5.09	116924	
2021-03	5.45	115684	
2021-06	5.18	114805	
2021-09	4.7	113787	
2021-12	4.64	113054	
2022-03	4.66	112549	
2022-06	4.7	111903	
2022-09	4.36	111096	
2022-12	4.28	110635	
2023-03	4.44	109959	
2023-06	4.9	109386	
2023-09	4.65	108684	
2023-12	4.77	108162	
2024-03	5.28	107656	
2024-06	5.51	106884	
2024-09	5.78	106165	
