month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2006-08	3.63	1.79	
2006-09	3.96	1.98	
2006-10	4.63	2.38	
2006-11	4.62	2.3	
2006-12	5.62	2.88	
2007-01	6.75	3.47	
2007-02	13.56	7.32	
2007-03	13.91	6.9	
2007-04	18.26	8.46	
2007-05	18.65	7.84	
2007-06	24.52	9.43	
2007-07	27.1	9.38	
2007-08	35.96	11.15	
2007-09	45.38	12.35	
2007-10	51.05	12.09	
2007-11	42.02	8.75	
2007-12	44.5	8.37	
2008-01	48.48	8.29	
2008-02	39.74	6.08	
2008-03	28.82	3.89	
2008-04	22.28	2.65	
2008-05	22.82	2.61	
2008-06	16.35	1.53	
2008-07	15.77	1.38	
2008-08	12.96	0.92	
2008-09	9.59	0.4	
2008-10	7.52	0.09	
2008-11	7.37	0.06	
2008-12	8.18	0.17	
2009-01	8.34	0.18	
2009-02	10.17	0.42	
2009-03	10.09	0.39	
2009-04	12.87	0.74	
2009-05	12.23	0.63	
2009-06	12.65	0.66	
2009-07	14.75	0.91	
2009-08	16.46	1.09	
2009-09	14.78	0.84	
2009-10	14.66	0.8	
2009-11	15.98	0.93	
2009-12	15.63	0.85	
2010-01	15.2	0.77	
2010-02	14.03	0.61	
2010-03	14.07	0.59	
2010-04	13.43	0.5	
2010-05	13.05	0.44	
2010-06	12.35	0.34	
2010-07	11.47	0.23	
2010-08	12.11	0.29	
2010-09	12.03	0.27	
2010-10	13.02	0.35	
2010-11	13.22	0.36	
2010-12	12.72	0.29	
2011-01	14.24	0.43	
2011-02	15.87	0.57	
2011-03	16.54	0.61	
2011-04	15.52	0.49	
2011-05	13.83	0.31	
2011-06	14.23	0.33	
2011-07	15.53	0.44	
2011-08	13.53	0.24	
2011-09	11.27	0.02	
2011-10	10.84	-0.03	
2011-11	10.76	-0.04	
2011-12	9	-0.2	
2012-01	8.74	-0.23	
2012-02	9.35	-0.19	
2012-03	11.38	-0.02	
2012-04	11.23	-0.04	
2012-05	11.12	-0.06	
2012-06	9.91	-0.17	
2012-07	9.63	-0.2	
2012-08	8.73	-0.28	
2012-09	8.66	-0.29	
2012-10	8.59	-0.3	
2012-11	8.36	-0.32	
2012-12	8.72	-0.29	
2013-01	10.03	-0.19	
2013-02	10.14	-0.19	
2013-03	9.34	-0.26	
2013-04	8.18	-0.35	
2013-05	8.18	-0.36	
2013-06	7.73	-0.4	
2013-07	6.94	-0.46	
2013-08	7.38	-0.43	
2013-09	8.16	-0.37	
2013-10	7.65	-0.41	
2013-11	8	-0.39	
2013-12	9.33	-0.29	
2014-01	9.37	-0.29	
2014-02	9.71	-0.27	
2014-03	8.23	-0.39	
