month	ct_avg_Tdx收盘价	股东人数
1997-12	14.87	25626	
1998-06	17.66	29100	
1998-12	12.92	29852	
1999-06	11.08	34337	
1999-12	8.85	41094	
2000-06	11.66	23958	
2000-12	13.35	14447	
2001-06	14.95	25138	
2001-12	8.77	26094	
2002-06	8.02	22830	
2002-09	8.23	23569	
2002-12	7.9	22293	
2003-03	9.27	18922	
2003-06	7.86	17977	
2003-09	7.79	17008	
2003-12	7.25	16784	
2004-03	9.06	15542	
2004-06	9.05	14565	
2004-09	9.32	15545	
2004-12	8.94	13943	
2005-03	7.37	15661	
2005-06	4.59	17361	
2005-09	4.58	17406	
2005-12	3.43	17635	
2006-03	3.89	16326	
2006-06	5.86	13261	
2006-09	6.53	12716	
2006-12	7.34	11555	
2007-09	33.46	11918	
2008-03	31.41	13390	
2008-06	26.15	11186	
2008-09	10.19	14867	
2008-12	9.31	21665	
2009-03	13.53	24896	
2009-06	14.27	28243	
2009-09	13.89	19513	
2009-12	18.15	16420	
2010-03	17.33	15410	
2010-06	16.93	12945	
2010-09	19.62	19513	
2010-12	17.02	23467	
2011-03	16.55	22213	
2011-06	16.32	21801	
2011-09	15.51	20096	
2012-03	17.43	23334	
2012-06	13.44	22817	
2012-09	11.49	22961	
2012-12	8.89	22330	
2013-03	10.58	22470	
2013-06	7.53	28937	
2013-09	7.14	30756	
2013-12	6.81	30698	
2014-03	5.71	30285	
2014-06	5.29	28920	
2014-09	6.96	25899	
2014-12	7.64	25831	
2015-03	8.77	21808	
2015-06	20.25	36745	
2015-09	8.33	36136	
2015-12	12	30496	
2016-03	9.07	27557	
2016-06	12.3	21711	
2016-09	14.22	18001	
2016-12	16	15380	
2017-06	10.61	19771	
2017-07	7.79	22816.5	
2017-08	7.88	24142.5	
2017-09	8.85	27948	
2017-12	7.17	27899	
2018-01	6.72	32086	
2018-03	5.78	41091	
2018-08	3.87	55980	
2018-09	3.62	53924	
2018-12	3.42	50142	
2019-01	3.9	55672.5	
2019-03	6.47	74389	
2019-05	14.19	194673	
2019-06	10.66	179479	
2019-07	9.79	195705	
2019-08	9.19	179933	
2019-09	10.38	175408	
2019-10	8.96	178025	
2019-11	8.04	173303	
2019-12	8.81	170756	
2020-01	9.06	158985	
2020-02	8.04	154735.5	
2020-03	7.49	152406	
2020-05	6.52	156756.5	
2020-06	6.41	151038	
2020-07	6.75	141798	
2020-08	6.68	145890.33	
2020-09	6.61	151289.5	
2020-10	6.23	155171	
2020-11	6.63	155525.67	
2020-12	6.7	161513	
2021-01	6.34	158141.33	
2021-02	7.63	135071	
2021-03	7.41	141668	
2021-04	8.06	168329	
2021-05	7.64	175948	
2021-06	7.31	186088.67	
2021-07	8.05	186660	
2021-08	12.46	268777	
2021-09	12.37	342459	
2021-12	16.56	410317	
2022-03	14.02	406921	
2022-06	12.16	383840	
2022-09	10.78	365412	
2022-12	9.45	345435	
2023-03	9.12	339905	
2023-06	7.13	339669	
2023-09	7.19	313925	
2023-12	6.92	298706	
2024-03	6.83	305805	
2024-06	5.07	281946	
2024-09	4.15	275129	
