month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2005-08	4.15	-0.61	
2005-09	4.58	-0.57	
2005-10	3.97	-0.62	
2005-11	3.6	-0.65	
2005-12	3.43	-0.66	
2006-01	3.81	-0.62	
2006-02	3.96	-0.6	
2006-03	3.89	-0.61	
2006-04	4.61	-0.53	
2006-05	5.34	-0.45	
2006-06	5.86	-0.39	
2006-07	6.21	-0.35	
2006-08	5.85	-0.38	
2006-09	6.53	-0.3	
2006-10	7.09	-0.23	
2006-11	7.19	-0.21	
2006-12	7.34	-0.19	
2007-01	8.86	-0.02	
2007-09	33.46	2.63	
2007-10	31.75	2.38	
2007-11	37.79	2.92	
2008-01	34.19	2.47	
2008-02	28.82	1.88	
2008-03	31.41	2.09	
2008-04	25.59	1.49	
2008-05	31.91	2.05	
2008-06	26.15	1.46	
2008-07	24.65	1.29	
2008-08	15.52	0.44	
2008-09	10.19	-0.06	
2008-10	7.23	-0.33	
2008-11	6.1	-0.43	
2008-12	9.31	-0.13	
2009-01	11.56	0.07	
2009-02	13.54	0.25	
2009-03	13.53	0.25	
2009-04	15.32	0.41	
2009-05	14.8	0.35	
2009-06	14.27	0.3	
2009-07	16.6	0.51	
2009-08	15.33	0.39	
2009-09	13.89	0.26	
2009-10	15.07	0.36	
2009-11	16.44	0.48	
2009-12	18.15	0.63	
2010-01	16.88	0.51	
2010-02	15.96	0.42	
2010-03	17.33	0.53	
2010-04	18.4	0.62	
2010-05	16.63	0.46	
2010-06	16.93	0.49	
2010-07	17.3	0.52	
2010-08	18.47	0.61	
2010-09	19.62	0.7	
2010-10	19.81	0.7	
2010-11	18.2	0.55	
2010-12	17.02	0.44	
2011-01	15.22	0.28	
2011-02	15.4	0.28	
2011-03	16.55	0.37	
2011-04	17.93	0.47	
2011-05	18.4	0.5	
2011-06	16.32	0.32	
2011-07	17.2	0.38	
2011-08	16.28	0.3	
2011-09	15.51	0.23	
2011-10	17.14	0.35	
2012-02	19.55	0.52	
2012-03	17.43	0.35	
2012-04	15.69	0.21	
2012-05	15.58	0.19	
2012-06	13.44	0.03	
2012-07	12.21	-0.07	
2012-08	10.98	-0.17	
2012-09	11.49	-0.13	
2012-10	10.89	-0.18	
2012-11	9.6	-0.28	
2012-12	8.89	-0.33	
2013-03	10.58	-0.2	
2013-04	9.61	-0.28	
2013-05	12.62	-0.06	
2013-06	7.53	-0.44	
2013-07	5.46	-0.59	
2013-08	6.79	-0.49	
2013-09	7.14	-0.46	
2013-10	7.23	-0.45	
2013-11	6.89	-0.48	
2013-12	6.81	-0.48	
2014-01	5.91	-0.55	
2014-02	5.92	-0.55	
2014-03	5.71	-0.56	
