month	ct_avg_Tdx收盘价	人均持股
1997-12	14.87	1171	
1998-06	17.66	1031	
1998-12	12.92	1005	
1999-06	11.08	1311	
1999-12	8.85	1695	
2000-06	11.66	2908	
2000-12	13.35	4822	
2001-06	14.95	2771	
2001-12	8.77	2670	
2002-06	8.02	3052	
2002-09	8.23	2956	
2002-12	7.9	3126	
2003-03	9.27	3682	
2003-06	7.86	3876	
2003-09	7.79	4097	
2003-12	7.25	4152	
2004-03	9.06	4483	
2004-06	9.05	4784	
2004-09	9.32	4482	
2004-12	8.94	4997	
2005-03	7.37	4449	
2005-06	4.59	4014	
2005-09	4.58	4003	
2005-12	3.43	3951	
2006-03	3.89	4268	
2006-06	5.86	5254	
2006-09	6.53	5480	
2006-12	7.34	6030	
2007-09	33.46	6309	
2008-03	31.41	5620	
2008-06	26.15	6727	
2008-09	10.19	5062	
2008-12	9.31	3528	
2009-03	13.53	3070	
2009-06	14.27	2706	
2009-09	13.89	3917	
2009-12	18.15	4735	
2010-03	17.33	5045	
2010-06	16.93	6006	
2010-09	19.62	4700	
2010-12	17.02	3908	
2011-03	16.55	4129	
2011-06	16.32	4207	
2011-09	15.51	4848	
2012-03	17.43	4176	
2012-06	13.44	4270	
2012-09	11.49	4243	
2012-12	8.89	4363	
2013-03	10.58	4336	
2013-06	7.53	6734	
2013-09	7.14	6336	
2013-12	6.81	6348	
2014-03	5.71	6434	
2014-06	5.29	6738	
2014-09	6.96	7524	
2014-12	7.64	7544	
2015-03	8.77	8935	
2015-06	20.25	5303	
2015-09	8.33	5393	
2015-12	12	6390	
2016-03	9.07	7071	
2016-06	12.3	8975	
2016-09	14.22	10825	
2016-12	16	12670	
2017-06	10.61	47045	
2017-07	7.79	40874.5	
2017-08	7.88	38535	
2017-09	8.85	38688	
2017-12	7.17	38756	
2018-01	6.72	33698	
2018-03	5.78	26317	
2018-08	3.87	19315	
2018-09	3.62	20051	
2018-12	3.42	21564.33	
2019-01	3.9	19637	
2019-03	6.47	14687.5	
2019-05	14.19	5554	
2019-06	10.66	6049	
2019-07	9.79	5525	
2019-08	9.19	6009	
2019-09	10.38	21527	
2019-10	8.96	21210	
2019-11	8.04	21788	
2019-12	8.81	22111.5	
2020-01	9.06	23738	
2020-02	8.04	24404.5	
2020-03	7.49	24763	
2020-05	6.52	24078	
2020-06	6.41	24990	
2020-07	6.75	26615	
2020-08	6.68	25877.67	
2020-09	6.61	24956.5	
2020-10	6.23	24321	
2020-11	6.63	24268.67	
2020-12	6.7	23375.67	
2021-01	6.34	23866	
2021-02	7.63	27946.67	
2021-03	7.41	26649.67	
2021-04	8.06	22426	
2021-05	7.64	21462.33	
2021-06	7.31	20376	
2021-07	8.05	20242.5	
2021-08	12.46	14771	
2021-09	12.37	11593	
2021-12	16.56	9676	
2022-03	14.02	9757	
2022-06	12.16	10345	
2022-09	10.78	10866	
2022-12	9.45	11495	
2023-03	9.12	11685	
2023-06	7.13	11693	
2023-09	7.19	12649	
2023-12	6.92	13374	
2024-03	6.83	14049	
2024-06	5.07	15238	
2024-09	4.15	15616	
