month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2017-03	2.57	-52.73	
2017-04	2.35	-76.19	
2017-05	2.15	-88.97	
2017-06	2.1	-89.29	
2017-07	1.99	-91.5	
2017-08	1.98	-86.45	
2017-09	2.2	-57.95	
2017-10	2.25	-35.92	
2017-11	2.16	-41.28	
2017-12	1.91	-73.94	
2018-01	1.79	-84.17	
2018-02	1.39	-94.23	
2018-03	1.55	-87.46	
2018-04	1.68	-72.47	
2018-05	1.68	-64.57	
2018-06	1.51	-78.17	
2018-07	1.48	-83.44	
2018-08	1.58	-69.68	
2018-09	1.78	-14.71	
2018-10	1.97	12.75	
2018-11	2.17	45.62	
2018-12	2.08	52.9	
2019-01	2.2	73.9	
2019-02	2.63	90.65	
2019-03	2.74	88.56	
2019-04	2.74	88.31	
2019-05	2.25	53.53	
2019-06	2.31	42.06	
2019-07	2.64	67.62	
2019-08	2.77	82.14	
2019-09	3.18	88.04	
2019-10	3.14	89.88	
2019-11	2.91	72.24	
2019-12	3.07	76.42	
2020-01	3.3	92.02	
2020-02	3.67	92.23	
2020-03	4.02	91.92	
2020-04	4	89.46	
2020-05	4.18	87.5	
2020-06	4.39	92.1	
2020-07	5.66	99.26	
2020-08	5.84	90.39	
2020-09	5.12	70.66	
2020-10	5.08	62.33	
2020-11	5.27	66.07	
2020-12	4.62	21.74	
2021-01	4.29	-11.52	
2021-02	3.84	-32.44	
2021-03	3.5	-50.15	
2021-04	3.6	-53.91	
2021-05	3.75	-54.31	
2021-06	4.16	-28.4	
2021-07	4.25	-23.62	
2021-08	4.76	24.43	
2021-09	4.26	14.55	
2021-10	3.99	-26.9	
2021-11	4.6	15.91	
2021-12	5.34	68.32	
2022-01	5.44	78.99	
2022-02	5.53	87.22	
2022-03	4.77	54.31	
2022-04	3.6	-5.64	
2022-05	3.99	-21.43	
2022-06	4.39	-24.15	
2022-07	4.3	-34.57	
2022-08	5.34	34.63	
2022-09	4.63	27.38	
2022-10	4.43	-13.95	
2022-11	4.39	-20.66	
2022-12	4.06	-57.59	
2023-01	4.25	-58.09	
2023-02	5.91	19.15	
2023-03	6.93	83.35	
2023-04	9.95	96.24	
2023-05	9.42	89.02	
2023-06	15.04	98.66	
2023-07	15.71	90.18	
2023-08	14.88	81.72	
2023-09	12.85	59.82	
2023-10	13.24	60.71	
2023-11	12.27	35.75	
2023-12	14.76	59.57	
2024-01	14.18	64.29	
2024-02	18.78	87.05	
2024-03	23.78	93.96	
2024-04	25.56	93.71	
2024-05	21.96	75.76	
2024-06	20.99	65.27	
2024-07	21.1	54.89	
2024-08	19.1	29.02	
2024-09	17.37	-6.16	
2024-10	26.29	45.83	
2024-11	27.29	73.77	
2024-12	23.44	61.77	
2025-01	22.51	37.85	
2025-02	20.27	37.14	
