month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2018-11	0.43	-0.12	
2018-12	0.34	-0.31	
2019-01	0.35	-0.27	
2019-02	0.43	-0.1	
2019-03	0.45	-0.06	
2019-04	0.46	-0.02	
2019-05	0.42	-0.11	
2019-06	0.45	-0.04	
2019-07	0.43	-0.07	
2019-08	0.39	-0.15	
2019-09	0.46	0	
2019-10	0.41	-0.11	
2019-11	0.41	-0.09	
2019-12	0.41	-0.09	
2020-01	0.46	0.02	
2020-02	0.61	0.36	
2020-03	0.52	0.16	
2020-04	0.5	0.11	
2020-05	0.54	0.2	
2020-06	0.56	0.24	
2020-07	0.78	0.7	
2020-08	0.79	0.72	
2020-09	1.01	1.15	
2020-10	1.4	1.92	
2020-11	1.22	1.49	
2020-12	1.38	1.76	
2021-01	1.44	1.82	
2021-02	1.34	1.58	
2021-03	1.03	0.94	
2021-04	1.04	0.93	
2021-05	1.02	0.85	
2021-06	1.43	1.55	
2021-07	1.88	2.3	
2021-08	2.29	2.82	
2021-09	2.4	2.87	
2021-10	2.72	3.25	
2021-11	3.37	4.03	
2021-12	3.28	3.69	
2022-01	3.23	3.42	
2022-02	3.04	3	
2022-03	3.2	3.05	
2022-04	2.81	2.43	
2022-05	3.25	2.82	
2022-06	3.69	3.19	
2022-07	3.8	3.13	
2022-08	3.67	2.86	
2022-09	3.4	2.47	
2022-10	3.25	2.22	
2022-11	3.19	2.07	
2022-12	2.91	1.75	
2023-01	3.29	2.02	
2023-02	3.1	1.79	
2023-03	2.93	1.57	
2023-04	2.85	1.46	
2023-05	2.72	1.31	
2023-06	2.79	1.31	
2023-07	2.51	1.04	
2023-08	2.1	0.69	
2023-09	1.81	0.45	
2023-10	1.68	0.33	
2023-11	1.61	0.27	
2023-12	1.37	0.07	
2024-01	1.42	0.1	
2024-02	1.27	-0.02	
2024-03	1.35	0.04	
2024-04	1.13	-0.14	
2024-05	1.06	-0.19	
2024-06	0.99	-0.24	
2024-07	0.77	-0.42	
2024-08	0.76	-0.42	
2024-09	0.78	-0.41	
2024-10	1.15	-0.14	
2024-11	1.3	-0.02	
2024-12	1.14	-0.15	
2025-01	0.97	-0.28	
2025-02	0.93	-0.31	
