month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2016-01	0.95	-48.17	
2016-02	0.84	-59.29	
2016-03	0.86	-65.99	
2016-04	0.86	-70.13	
2016-05	0.82	-88.14	
2016-06	0.83	-77.95	
2016-07	0.85	-60.88	
2016-08	0.87	-46.35	
2016-09	0.87	-31.21	
2016-10	0.88	-15.9	
2016-11	0.9	4.63	
2016-12	0.9	11.61	
2017-01	0.93	33.33	
2017-02	0.95	49.6	
2017-03	0.93	48.06	
2017-04	0.93	53.92	
2017-05	0.91	20.45	
2017-06	0.93	42.69	
2017-07	0.94	43.71	
2017-08	0.93	24.73	
2017-09	0.92	8.5	
2017-10	0.91	-23.48	
2017-11	0.92	-21.88	
2017-12	0.92	7.91	
2018-01	0.96	30.6	
2018-02	0.97	61.61	
2018-03	0.96	69.2	
2018-04	0.9	22.87	
2018-05	0.89	-26.05	
2018-06	0.84	-52.99	
2018-07	0.84	-70.45	
2018-08	0.84	-73.87	
2018-09	0.88	-50.85	
2018-10	0.84	-64.83	
2018-11	0.82	-81.66	
2018-12	0.81	-84.28	
2019-01	0.8	-83.65	
2019-02	0.82	-77.08	
2019-03	0.86	-24.23	
2019-04	0.87	6.25	
2019-05	0.81	-37.59	
2019-06	0.82	-49.25	
2019-07	0.8	-63.97	
2019-08	0.75	-81.25	
2019-09	0.74	-85.85	
2019-10	0.72	-90.33	
2019-11	0.7	-90.65	
2019-12	0.72	-77.56	
2020-01	0.72	-69.87	
2020-02	0.65	-91.96	
2020-03	0.63	-94.4	
2020-04	0.63	-89.8	
2020-05	0.64	-76.54	
2020-06	0.65	-68.03	
2020-07	0.69	-27.52	
2020-08	0.7	-3.06	
2020-09	0.74	29.34	
2020-10	0.71	26.34	
2020-11	0.72	36.14	
2020-12	0.71	25.89	
2021-01	0.69	3.97	
2021-02	0.67	-22.74	
2021-03	0.71	3.88	
2021-04	0.72	38.52	
2021-05	0.7	9.87	
2021-06	0.7	-1.57	
2021-07	0.69	-17.57	
2021-08	0.69	-39.98	
2021-09	0.81	50.04	
2021-10	0.77	71.04	
2021-11	0.77	70.05	
2021-12	0.81	86.41	
2022-01	0.78	72.04	
2022-02	0.77	53.63	
2022-03	0.72	13.67	
2022-04	0.7	-21.15	
2022-05	0.71	-33.79	
2022-06	0.72	-32.48	
2022-07	0.75	-2.51	
2022-08	0.73	-20.96	
2022-09	0.71	-16.67	
2022-10	0.69	-71.99	
2022-11	0.72	-55.48	
2022-12	0.7	-57.75	
2023-01	0.73	-29.69	
2023-02	0.76	23.35	
2023-03	0.78	60.48	
2023-04	0.84	69.5	
2023-05	1	93.12	
2023-06	1.03	93.17	
2023-07	1.03	88.18	
2023-08	0.97	67.59	
2023-09	0.9	42.32	
2023-10	0.89	22.37	
2023-11	0.93	36.85	
2023-12	0.96	49.7	
2024-01	1.05	70.58	
2024-02	1.13	81.25	
2024-03	1.23	91.37	
2024-04	1.35	91.61	
2024-05	1.32	86.7	
2024-06	1.42	96.94	
2024-07	1.51	92.12	
2024-08	1.39	71.59	
2024-09	1.28	41.68	
2024-10	1.31	35.42	
2024-11	1.22	-0.38	
2024-12	1.22	-14.41	
2025-01	1.13	-39.53	
