month	ct_avg_Tdx收盘价	股东人数
2010-08	63.97	40165	
2010-09	61.78	18430	
2010-12	51.5	20717	
2011-03	48.73	19092	
2011-06	27.43	20260	
2011-09	28.24	24689	
2011-12	22.73	26228	
2012-03	24.79	25771	
2012-06	25.92	24209	
2012-09	22.05	25724	
2012-12	17.93	25633	
2013-03	19.75	25514	
2013-06	22.44	23337	
2013-09	23.27	21417	
2013-12	22.85	20501	
2014-03	34.94	19009	
2014-06	31.95	20815	
2014-09	20.16	34746	
2014-12	18.37	40186	
2015-03	23.02	36212	
2015-06	31.64	35529	
2015-09	22.34	52212	
2015-12	58.24	65494	
2016-03	42.44	74028	
2016-06	58.87	102433	
2016-09	30.34	117803	
2016-12	28.6	98728	
2017-03	35.75	76755	
2017-04	41.81	70067.67	
2017-05	42.49	72454	
2017-06	42.31	65460	
2017-07	54.97	59831	
2017-08	68.36	58368	
2017-09	88.92	95333	
2017-10	87.41	92887	
2017-11	77.93	103260	
2017-12	70.6	106438	
2018-03	75.88	107300	
2018-04	67.5	123712.5	
2018-05	65.15	123906.5	
2018-06	39.33	160467	
2018-07	38.11	160980.5	
2018-09	29.58	179517	
2018-11	24.67	183390	
2018-12	24.47	90124	
2019-02	24.25	177044	
2019-03	28.61	92417	
2019-06	23.71	31	
2019-09	22.57	53679.33	
2019-10	22.1	159704	
2019-11	24.51	144638	
2019-12	30.79	140495.33	
2020-01	41	142900	
2020-02	54.11	142643.67	
2020-03	45.76	94551	
2020-04	42.5	148694.67	
2020-05	49.32	136955.33	
2020-06	52.17	82442.67	
2020-07	60.16	115740.67	
2020-08	54.36	131481.67	
2020-09	51.74	86348	
2020-10	59.23	105456	
2020-11	74.62	90516.33	
2020-12	87.97	58288	
2021-01	128.15	129339	
2021-02	122.65	144518	
2021-03	97.76	105200.33	
2021-04	98.1	165908	
2021-05	111.83	169277	
2021-06	122.02	116256	
2021-07	164.72	138455	
2021-08	184.43	149407.67	
2021-09	178.8	105418.67	
2021-10	166.36	180415.67	
2021-11	162.7	220437.33	
2021-12	148.67	165605.33	
2022-01	130.34	239815.33	
2022-02	141.29	224627.5	
2022-03	132.12	217646.67	
2022-04	111.99	221306	
2022-05	114.64	213354	
2022-06	135.07	35	
2022-07	102.7	283487.33	
2022-08	90.44	310775	
2022-09	81.18	210127	
2022-10	77.49	313326	
2022-11	83.79	310821.67	
2022-12	76.5	206206.33	
2023-02	76.46	340223	
2023-03	68.38	172031.5	
2023-04	66.5	343245.5	
2023-05	64.98	330958	
2023-06	62.82	162884	
2023-08	52.7	315020.5	
2023-09	46.48	210280.67	
2023-10	44.88	332953	
2023-11	43.03	333097	
2023-12	40.27	159553.5	
2024-01	41	327347.5	
2024-02	35.23	319358.5	
2024-03	38.61	235128.25	
2024-04	37.58	319373	
2024-05	35.07	310056.5	
2024-06	31.1	205879.67	
2024-07	28.25	301718.33	
2024-08	26.79	300444	
2024-09	27.11	45	
2024-10	32.69	312892	
2024-11	39.67	319934.5	
2024-12	38.03	296395	
2025-01	34.22	290724	
