month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2019-01	22.21	-0.38	
2019-02	24.25	-0.31	
2019-03	28.61	-0.18	
2019-04	28.27	-0.18	
2019-05	23.92	-0.3	
2019-06	23.71	-0.3	
2019-07	23.16	-0.31	
2019-08	21.37	-0.36	
2019-09	22.57	-0.32	
2019-10	22.1	-0.33	
2019-11	24.51	-0.26	
2019-12	30.79	-0.07	
2020-01	41	0.24	
2020-02	54.11	0.63	
2020-03	45.76	0.37	
2020-04	42.5	0.27	
2020-05	49.32	0.46	
2020-06	52.17	0.53	
2020-07	60.16	0.74	
2020-08	54.36	0.56	
2020-09	51.74	0.47	
2020-10	59.23	0.67	
2020-11	74.62	1.08	
2020-12	87.97	1.41	
2021-01	128.15	2.41	
2021-02	122.65	2.18	
2021-03	97.76	1.49	
2021-04	98.1	1.45	
2021-05	111.83	1.73	
2021-06	122.02	1.9	
2021-07	164.72	2.79	
2021-08	184.43	3.08	
2021-09	178.8	2.83	
2021-10	166.36	2.45	
2021-11	162.7	2.28	
2021-12	148.67	1.92	
2022-01	130.34	1.51	
2022-02	141.29	1.66	
2022-03	132.12	1.44	
2022-04	111.99	1.03	
2022-05	114.64	1.05	
2022-06	135.07	1.36	
2022-07	102.7	0.77	
2022-08	90.44	0.54	
2022-09	81.18	0.38	
2022-10	77.49	0.3	
2022-11	83.79	0.39	
2022-12	76.5	0.26	
2023-01	73.9	0.21	
2023-02	76.46	0.24	
2023-03	68.38	0.1	
2023-04	66.5	0.06	
2023-05	64.98	0.03	
2023-06	62.82	-0.01	
2023-07	60.12	-0.06	
2023-08	52.7	-0.18	
2023-09	46.48	-0.28	
2023-10	44.88	-0.31	
2023-11	43.03	-0.34	
2023-12	40.27	-0.38	
2024-01	41	-0.37	
2024-02	35.23	-0.46	
2024-03	38.61	-0.41	
2024-04	37.58	-0.42	
2024-05	35.07	-0.46	
2024-06	31.1	-0.52	
2024-07	28.25	-0.56	
2024-08	26.79	-0.58	
2024-09	27.11	-0.58	
2024-10	32.69	-0.49	
2024-11	39.67	-0.38	
2024-12	38.03	-0.4	
2025-01	34.22	-0.46	
2025-02	34.63	-0.46	
